code,open_date,close_date,quantity,buy_price,sell_price,gross_pnl,gross_return,holding_days
000929.XSHE,2025-02-10,2025-03-14,1900,6.430000,7.270000,1596.000000,0.130638,32
000929.XSHE,2025-02-13,2025-03-14,900,6.600000,7.270000,603.000000,0.101515,29
002856.XSHE,2025-02-13,2025-03-14,200,9.150000,9.360000,42.000000,0.022951,29
600768.XSHG,2025-02-18,2025-03-14,2100,9.520000,9.560000,84.000000,0.004202,24
605081.XSHG,2025-02-05,2025-03-19,100,8.320000,10.850000,253.000000,0.304087,42
000929.XSHE,2025-02-13,2025-03-19,2100,6.600000,7.310000,1491.000000,0.107576,34
000929.XSHE,2025-02-18,2025-03-19,800,6.600000,7.310000,568.000000,0.107576,29
002856.XSHE,2025-02-13,2025-03-19,100,9.150000,9.620000,47.000000,0.051366,34
600768.XSHG,2025-02-18,2025-03-19,100,9.520000,9.950000,43.000000,0.045168,29
600753.XSHG,2025-02-21,2025-03-19,3700,5.680000,5.800000,444.000000,0.021127,26
600753.XSHG,2025-02-26,2025-03-19,300,5.550000,5.800000,75.000000,0.045045,21
300736.XSHE,2025-02-26,2025-03-19,100,10.320000,10.000000,-32.000000,-0.031008,21
000691.XSHE,2025-02-05,2025-03-24,200,2.860000,2.940000,16.000000,0.027972,47
000929.XSHE,2025-02-18,2025-03-24,2900,6.600000,7.200000,1740.000000,0.090909,34
000929.XSHE,2025-02-21,2025-03-24,200,6.770000,7.200000,86.000000,0.063516,31
600768.XSHG,2025-02-21,2025-03-24,100,9.660000,9.800000,14.000000,0.014493,31
605081.XSHG,2025-02-05,2025-03-25,900,8.320000,11.230000,2619.000000,0.349760,48
600421.XSHG,2025-03-14,2025-03-25,1000,6.520000,7.370000,850.000000,0.130368,11
000691.XSHE,2025-02-05,2025-03-27,2600,2.860000,3.090000,598.000000,0.080420,50
000929.XSHE,2025-02-21,2025-03-27,2700,6.770000,7.020000,675.000000,0.036928,34
000929.XSHE,2025-03-06,2025-03-27,400,6.470000,7.020000,220.000000,0.085008,21
600243.XSHG,2025-03-14,2025-03-27,200,2.890000,2.900000,2.000000,0.003460,13
600753.XSHG,2025-02-26,2025-03-27,3700,5.550000,5.820000,999.000000,0.048649,29
600753.XSHG,2025-03-03,2025-03-27,800,5.290000,5.820000,424.000000,0.100189,24
600421.XSHG,2025-03-14,2025-03-28,900,6.520000,7.410000,801.000000,0.136503,14
