date,value
2025-02-05,1008581.0
2025-02-06,1012362.6599999999
2025-02-07,1017213.6599999999
2025-02-10,1033780.33
2025-02-11,1034192.33
2025-02-12,1030569.38
2025-02-13,1022948.38
2025-02-14,1022503.38
2025-02-17,1061688.38
2025-02-18,1059339.55
2025-02-19,1074733.01
2025-02-20,1074891.55
2025-02-21,1065251.33
2025-02-24,1073489.33
2025-02-25,1073747.33
2025-02-26,1085161.82
2025-02-27,1082169.82
2025-02-28,1065028.28
2025-03-03,1064297.9300000002
2025-03-04,1070041.9300000002
2025-03-05,1059796.9300000002
2025-03-06,1075235.03
2025-03-07,1059838.03
2025-03-10,1101660.03
2025-03-11,1105158.88
2025-03-12,1111206.88
2025-03-13,1096167.88
2025-03-14,1117722.67
2025-03-17,1127392.67
2025-03-18,1126893.67
2025-03-19,1124001.24
2025-03-20,1132103.24
2025-03-21,1112756.24
2025-03-24,1063600.35
2025-03-25,1058320.87
2025-03-26,1088542.87
2025-03-27,1065828.31
2025-03-28,1029157.64
2025-03-31,1000507.64
