date,value
2024-01-02,998188.3
2024-01-03,998208.1
2024-01-04,998277.4
2024-01-05,998455.6000000001
2024-01-08,998455.6000000001
2024-01-09,998495.2
2024-01-10,998574.4
2024-01-11,998554.6
2024-01-12,998772.4
2024-01-15,998861.5
2024-01-16,998851.6
2024-01-17,998891.2000000001
2024-01-18,998980.3
2024-01-19,999148.6
2024-01-22,999307.0000000001
2024-01-23,999227.7999999999
2024-01-24,999227.7999999999
2024-01-25,999118.9
2024-01-26,999396.1000000001
2024-01-29,999475.3
2024-01-30,999604.0000000001
2024-01-31,999663.4
2024-02-01,995851.3
2024-02-02,984587.3
2024-02-05,959260.3
2024-02-06,945266.4200000002
2024-02-07,942626.2200000001
2024-02-08,944367.8200000002
2024-02-19,945938.1200000001
2024-02-20,947869.8200000001
2024-02-21,950848.5200000001
2024-02-22,951821.8200000001
2024-02-23,953223.4200000002
2024-02-26,954277.1200000002
2024-02-27,956091.3200000002
2024-02-28,952314.2200000001
2024-02-29,953450.92
2024-03-01,953683.7200000001
2024-03-04,954371.8200000001
2024-03-05,953269.7200000001
2024-03-06,953755.4200000002
2024-03-07,953274.7200000002
2024-03-08,953575.7200000001
2024-03-11,954615.9200000002
2024-03-12,957748.6300000001
2024-03-13,957669.6300000001
2024-03-14,958472.6300000001
2024-03-15,972597.5600000002
2024-03-18,985647.5600000002
2024-03-19,985088.5600000002
2024-03-20,999431.6700000002
2024-03-21,1001492.6700000002
2024-03-22,986758.6700000002
2024-03-25,976157.1000000002
2024-03-26,977299.1000000001
2024-03-27,965550.1000000001
2024-03-28,986368.2200000001
2024-03-29,993186.2200000002
2024-04-01,993865.9900000002
2024-04-02,994169.7900000003
2024-04-03,994463.7900000003
2024-04-08,994591.1900000002
2024-04-09,994483.3900000002
2024-04-10,994483.3900000002
2024-04-11,994287.3900000004
2024-04-12,994444.1900000002
2024-04-15,994444.1900000002
2024-04-16,994522.5900000003
2024-04-17,994502.9900000002
2024-04-18,994581.3900000004
2024-04-19,994698.9900000003
2024-04-22,994738.1900000002
2024-04-23,994796.9900000002
2024-04-24,994796.9900000002
2024-04-25,994875.3900000004
2024-04-26,994875.3900000004
2024-04-29,994973.3900000002
2024-04-30,995296.7900000003
2024-05-06,993307.3900000002
2024-05-07,995354.3900000002
2024-05-08,989806.3900000002
2024-05-09,995131.3900000002
2024-05-10,988311.3900000002
2024-05-13,972988.3900000002
2024-05-14,987766.3900000002
2024-05-15,991528.3900000002
2024-05-16,1000703.3900000002
2024-05-17,1006734.3900000002
2024-05-20,993842.3700000002
2024-05-21,986321.3700000002
2024-05-22,988074.3700000002
2024-05-23,961829.6100000002
2024-05-24,958327.6100000002
2024-05-27,967505.6100000002
2024-05-28,953599.2000000002
2024-05-29,947333.5800000003
2024-05-30,947482.3800000004
2024-05-31,947500.9800000003
2024-06-03,947621.8800000004
2024-06-04,947612.5800000003
2024-06-05,947686.9800000002
2024-06-06,947761.3800000004
2024-06-07,947900.8800000004
2024-06-11,947900.8800000004
2024-06-12,947919.4800000003
2024-06-13,947938.0800000003
2024-06-14,947984.5800000003
2024-06-17,948096.1800000004
2024-06-18,948133.3800000002
2024-06-19,948179.8800000004
2024-06-20,948226.3800000004
2024-06-21,946459.3800000004
2024-06-24,946459.3800000004
2024-06-25,950308.3800000004
2024-06-26,957589.3800000004
2024-06-27,955740.3800000004
2024-06-28,958317.3800000004
2024-07-01,961573.3800000004
2024-07-02,981508.3800000004
2024-07-03,985112.7100000004
2024-07-04,964298.7100000004
2024-07-05,968976.7100000004
2024-07-08,948883.3300000003
2024-07-09,947832.3300000003
2024-07-10,925504.3300000003
2024-07-11,930739.6800000005
2024-07-12,930850.0800000005
2024-07-15,930942.0800000004
2024-07-16,930932.8800000005
2024-07-17,930969.6800000004
2024-07-18,930978.8800000005
2024-07-19,931135.2800000004
2024-07-22,931098.4800000006
2024-07-23,931153.6800000005
2024-07-24,931181.2800000005
2024-07-25,931199.6800000005
2024-07-26,931300.8800000005
2024-07-29,931346.8800000005
2024-07-30,931383.6800000004
2024-07-31,931328.4800000004
2024-08-01,931466.4800000004
2024-08-02,931613.6800000005
2024-08-05,928485.6800000005
2024-08-06,936515.1100000006
2024-08-07,934868.1100000006
2024-08-08,935411.6200000006
2024-08-09,931612.6200000006
2024-08-12,927190.6200000006
2024-08-13,940045.6200000006
2024-08-14,944202.6200000006
2024-08-15,944141.6200000006
2024-08-16,934723.1100000006
2024-08-19,939199.1100000006
2024-08-20,930206.1100000006
2024-08-21,930971.6500000006
2024-08-22,926611.6500000006
2024-08-23,905575.6500000006
2024-08-26,919999.1500000006
2024-08-27,912079.1500000006
2024-08-28,919739.1500000006
2024-08-29,925869.5100000006
2024-08-30,940373.5100000006
2024-09-02,932768.5100000006
2024-09-03,935994.6400000006
2024-09-04,927938.6400000006
2024-09-05,941201.6400000006
2024-09-06,929716.0000000005
2024-09-09,937980.0000000005
2024-09-10,950591.0000000005
2024-09-11,948864.6300000004
2024-09-12,947347.6300000004
2024-09-13,941372.6300000004
2024-09-18,928335.4600000004
2024-09-19,957167.4600000004
2024-09-20,957082.4600000004
2024-09-23,965234.3700000003
2024-09-24,986635.3700000003
2024-09-25,995894.3700000003
2024-09-26,1016576.4300000004
2024-09-27,1043841.4300000004
2024-09-30,1104750.4300000004
2024-10-08,1155098.8700000006
2024-10-09,1081957.8700000003
2024-10-10,1078436.3600000006
2024-10-11,1079432.7600000005
2024-10-14,1079602.3600000006
2024-10-15,1078446.9600000007
2024-10-16,1077991.1600000006
2024-10-17,1078044.1600000004
2024-10-18,1077524.7600000005
2024-10-21,1078118.3600000006
2024-10-22,1078192.5600000005
2024-10-23,1078213.7600000005
2024-10-24,1078383.3600000006
2024-10-25,1078372.7600000005
2024-10-28,1078436.3600000006
2024-10-29,1078446.9600000007
2024-10-30,1078510.5600000005
2024-10-31,1078605.9600000007
2024-11-01,1078775.5600000005
2024-11-04,1078807.3600000006
2024-11-05,1078733.1600000006
2024-11-06,1076623.7600000005
2024-11-07,1085432.7600000005
2024-11-08,1084339.7600000005
2024-11-11,1088794.7600000005
2024-11-12,1091024.7600000005
2024-11-13,1093696.7600000005
2024-11-14,1079803.7600000005
2024-11-15,1067197.7600000005
2024-11-18,1049786.7600000005
2024-11-19,1060402.7600000005
2024-11-20,1081514.7600000005
2024-11-21,1084430.7600000005
2024-11-22,1055057.7600000005
2024-11-25,1079542.6100000003
2024-11-26,1081343.6100000003
2024-11-27,1086929.6100000003
2024-11-28,1102633.3500000006
2024-11-29,1118776.3500000006
2024-12-02,1143625.3500000006
2024-12-03,1149681.5500000005
2024-12-04,1144489.5500000005
2024-12-05,1158276.8400000003
2024-12-06,1167896.8700000003
2024-12-09,1173960.8700000003
2024-12-10,1172863.0800000005
2024-12-11,1180330.7400000005
2024-12-12,1217113.7400000005
2024-12-13,1202607.7400000005
2024-12-16,1201566.0800000005
2024-12-17,1146508.0800000005
2024-12-18,1139993.6600000006
2024-12-19,1140004.8600000006
2024-12-20,1140116.8600000006
2024-12-23,1140139.2600000007
2024-12-24,1140139.2600000007
2024-12-25,1140217.6600000006
2024-12-26,1140228.8600000006
2024-12-27,1140408.0600000008
2024-12-30,1140531.2600000007
2024-12-31,1123507.2600000007
