date,value
2025-01-02,997921.0
2025-01-03,998000.2
2025-01-06,998020.0
2025-01-07,998099.2
2025-01-08,998425.9
2025-01-09,998307.1
2025-01-10,998396.2
2025-01-13,998237.7999999999
2025-01-14,998158.6
2025-01-15,998346.7000000001
2025-01-16,998257.6
2025-01-17,998336.7999999999
2025-01-20,998277.4
2025-01-21,998406.1
2025-01-22,998495.2000000001
2025-01-23,998435.8
2025-01-24,998455.6
2025-01-27,999099.1
2025-02-05,1004819.9
2025-02-06,1010367.9
2025-02-07,1019416.9
2025-02-10,1039706.9
2025-02-11,1041510.9
2025-02-12,1036927.75
2025-02-13,1029785.75
2025-02-14,1032821.81
2025-02-17,1078662.81
2025-02-18,1079102.01
2025-02-19,1098736.2
2025-02-20,1094144.52
2025-02-21,1089469.52
2025-02-24,1097995.52
2025-02-25,1103677.82
2025-02-26,1113862.82
2025-02-27,1114286.82
2025-02-28,1099677.0
2025-03-03,1097527.61
2025-03-04,1103647.61
2025-03-05,1095592.65
2025-03-06,1105202.3599999999
2025-03-07,1093803.3599999999
2025-03-10,1119931.3599999999
2025-03-11,1121717.6
2025-03-12,1126984.6
2025-03-13,1117359.6
2025-03-14,1132947.51
2025-03-17,1144790.48
2025-03-18,1151513.48
2025-03-19,1159867.09
2025-03-20,1162927.07
2025-03-21,1164301.07
2025-03-24,1125207.07
2025-03-25,1110989.09
2025-03-26,1123934.09
2025-03-27,1110453.51
2025-03-28,1079899.8800000001
2025-03-31,1056994.02
2025-04-01,1055700.6
2025-04-02,1055779.0
2025-04-03,1055828.0
2025-04-07,1055739.8000000003
2025-04-08,1062090.2000000002
2025-04-09,1068987.2000000002
2025-04-10,1071576.6
2025-04-11,1064477.2000000002
2025-04-14,1064481.8000000003
2025-04-15,1067450.0
2025-04-16,1064491.0
2025-04-17,1062211.8000000003
2025-04-18,1062984.4000000001
2025-04-21,1062315.0
2025-04-22,1062620.0000000002
2025-04-23,1061084.0000000002
2025-04-24,1061344.6
2025-04-25,1061659.4000000001
2025-04-28,1061639.8000000003
2025-04-29,1063323.4000000001
2025-04-30,1066192.4000000001
2025-05-06,1064837.8000000003
2025-05-07,1063994.9600000002
2025-05-08,1070840.9600000002
2025-05-09,1066863.9600000002
2025-05-12,1071048.9600000002
2025-05-13,1064730.0300000003
2025-05-14,1062624.0300000003
2025-05-15,1064804.0300000003
2025-05-16,1066645.84
2025-05-19,1079827.8000000003
2025-05-20,1094331.8000000003
2025-05-21,1086280.4100000001
2025-05-22,1075142.0000000002
2025-05-23,1065435.0000000002
2025-05-26,1074947.0000000002
2025-05-27,1082785.8900000001
2025-05-28,1079210.8900000001
2025-05-29,1098392.8900000001
2025-05-30,1088624.6400000001
2025-06-03,1097060.6600000001
2025-06-04,1108277.6600000001
2025-06-05,1106381.29
2025-06-06,1115524.8900000001
2025-06-09,1127327.8900000001
2025-06-10,1121043.8900000001
2025-06-11,1120834.4200000002
2025-06-12,1123092.4200000002
2025-06-13,1104016.4200000002
2025-06-16,1114031.7000000002
2025-06-17,1109853.32
2025-06-18,1107320.32
2025-06-19,1086229.8900000001
2025-06-20,1083337.82
2025-06-23,1101343.82
2025-06-24,1127592.82
2025-06-25,1129110.7100000002
2025-06-26,1133107.7100000002
2025-06-27,1141295.7100000002
2025-06-30,1147791.0800000003
2025-07-01,1161368.0500000003
2025-07-02,1157273.0500000003
2025-07-03,1160878.0300000003
2025-07-04,1148504.0300000003
2025-07-07,1160450.0300000003
2025-07-08,1164057.0300000003
2025-07-09,1163916.6300000004
2025-07-10,1165877.6300000004
2025-07-11,1159828.6300000004
2025-07-14,1168345.0600000003
2025-07-15,1152429.6800000002
2025-07-16,1164809.6800000002
2025-07-17,1165622.5900000003
2025-07-18,1166243.0300000003
2025-07-21,1191944.0300000003
2025-07-22,1194958.0300000003
2025-07-23,1189069.4500000002
2025-07-24,1196957.4500000002
2025-07-25,1207090.4500000002
2025-07-28,1210202.7700000003
2025-07-29,1214928.6500000004
2025-07-30,1217796.6500000004
2025-07-31,1203587.0100000002
2025-08-01,1210238.7600000002
2025-08-04,1221043.7600000002
2025-08-05,1232506.7600000002
2025-08-06,1242260.4300000004
2025-08-07,1237508.5600000005
2025-08-08,1242411.5600000005
2025-08-11,1253446.2900000005
2025-08-12,1249314.9800000004
2025-08-13,1241383.9800000004
2025-08-14,1218415.8200000003
2025-08-15,1217281.2000000002
2025-08-18,1229074.2000000002
2025-08-19,1253180.2000000002
2025-08-20,1257047.5100000002
2025-08-21,1265878.5100000002
2025-08-22,1257100.5100000002
2025-08-25,1254841.4400000004
2025-08-26,1268160.4600000002
2025-08-27,1234198.4600000002
2025-08-28,1223462.3600000003
2025-08-29,1213901.4200000002
2025-09-01,1225968.4200000002
2025-09-02,1224294.4200000002
2025-09-03,1196473.2600000002
2025-09-04,1210014.2600000002
2025-09-05,1223814.2600000002
2025-09-08,1240427.8000000003
2025-09-09,1237079.9500000002
2025-09-10,1243525.9500000002
2025-09-11,1246938.8400000003
2025-09-12,1238064.3200000003
2025-09-15,1244921.3200000003
2025-09-16,1266044.3200000003
2025-09-17,1259513.4200000002
2025-09-18,1236910.4200000002
2025-09-19,1229039.4200000002
2025-09-22,1219069.4200000002
2025-09-23,1203443.3200000003
2025-09-24,1224761.3200000003
2025-09-25,1215493.6700000004
2025-09-26,1220943.0600000003
2025-09-29,1247745.0600000003
2025-09-30,1271141.0600000003
2025-10-09,1283221.2200000002
2025-10-10,1313602.2200000002
2025-10-13,1292838.2200000002
2025-10-14,1286764.9100000001
2025-10-15,1297739.5600000003
2025-10-16,1286193.5600000003
2025-10-17,1277715.6700000002
2025-10-20,1294220.8600000003
2025-10-21,1312484.8600000003
2025-10-22,1319212.8600000003
2025-10-23,1319530.2600000002
2025-10-24,1329352.2600000002
2025-10-27,1339067.2600000002
2025-10-28,1360987.8000000003
2025-10-29,1336654.0000000002
2025-10-30,1339659.0000000002
2025-10-31,1351691.4200000002
2025-11-03,1363946.6600000001
2025-11-04,1365930.6600000001
2025-11-05,1377690.6600000001
2025-11-06,1385944.85
2025-11-07,1393067.85
2025-11-10,1406256.85
2025-11-11,1415121.7800000003
2025-11-12,1418944.0100000002
2025-11-13,1429785.0100000002
2025-11-14,1434561.9000000004
2025-11-17,1445506.4300000002
2025-11-18,1434636.4300000002
2025-11-19,1407461.4300000002
2025-11-20,1394835.3200000003
2025-11-21,1342861.3200000003
2025-11-24,1366633.3200000003
2025-11-25,1382513.8200000003
2025-11-26,1366135.0900000003
2025-11-27,1376658.0900000003
2025-11-28,1396086.0900000003
2025-12-01,1399692.37
2025-12-02,1397099.37
2025-12-03,1382846.37
2025-12-04,1362923.1300000004
2025-12-05,1381286.1300000004
2025-12-08,1393185.1300000004
2025-12-09,1379144.9400000002
2025-12-10,1366630.5000000002
2025-12-11,1346886.5000000002
2025-12-12,1338019.4600000002
2025-12-15,1353104.5100000002
2025-12-16,1343846.5100000002
2025-12-17,1348032.5100000002
2025-12-18,1359363.3400000003
2025-12-19,1381905.3400000003
2025-12-22,1376232.3400000003
2025-12-23,1374472.1500000001
2025-12-24,1387839.4700000002
2025-12-25,1390557.4700000002
2025-12-26,1381604.33
2025-12-29,1392857.8000000003
2025-12-30,1383918.8000000003
2025-12-31,1385441.8000000003
