date,value
2024-05-06,1006501.0
2024-05-07,1009879.0
2024-05-08,1004007.0
2024-05-09,1013194.0
2024-05-10,1005513.0
2024-05-13,989262.0
2024-05-14,1013586.0
2024-05-15,1023613.0
2024-05-16,1030986.0
2024-05-17,1039707.75
2024-05-20,1030668.75
2024-05-21,1021060.75
2024-05-22,1021127.91
2024-05-23,991305.91
2024-05-24,987036.91
2024-05-27,998344.93
2024-05-28,981955.9299999999
2024-05-29,997404.9299999999
2024-05-30,973127.89
2024-05-31,976430.89
2024-06-03,944588.89
2024-06-04,920752.02
2024-06-05,917749.02
2024-06-06,869659.02
2024-06-07,912256.95
