date,gross_value,net_value,cum_cost,daily_trade_value
2023-04-11,3087400.040000001,2805944.307800001,281455.73219999997,0.0
2023-04-12,3087675.040000001,2806219.307800001,281455.73219999997,0.0
2023-04-13,3087867.540000001,2806411.807800001,281455.73219999997,0.0
2023-04-14,3088142.540000001,2806686.807800001,281455.73219999997,0.0
2023-04-17,3088362.540000001,2806906.807800001,281455.73219999997,0.0
2023-04-18,3088940.040000001,2807484.307800001,281455.73219999997,0.0
2023-04-19,3088967.540000001,2807511.807800001,281455.73219999997,0.0
2023-04-20,3088885.040000001,2807429.307800001,281455.73219999997,0.0
2023-04-21,3089242.540000001,2807786.807800001,281455.73219999997,0.0
2023-04-24,3089215.040000001,2807759.307800001,281455.73219999997,0.0
2023-04-25,3089297.540000001,2807841.807800001,281455.73219999997,0.0
2023-04-26,3089380.040000001,2807924.307800001,281455.73219999997,0.0
2023-04-27,3089930.040000001,2808474.307800001,281455.73219999997,0.0
2023-04-28,3090507.540000001,2809051.807800001,281455.73219999997,0.0
2023-05-04,3090535.040000001,2800772.135300001,289762.90469999996,2769057.5
2023-05-05,3090535.040000001,2800772.135300001,289762.90469999996,0.0
2023-05-08,3091012.0200000005,2799418.2303000004,291593.78969999996,610295.0
2023-05-09,3079061.0200000005,2787467.2303000004,291593.78969999996,0.0
2023-05-10,3091233.0200000005,2799639.2303000004,291593.78969999996,0.0
2023-05-11,3108095.150000001,2814628.298300001,293466.85169999994,624354.0
2023-05-12,3095437.150000001,2801970.298300001,293466.85169999994,0.0
2023-05-15,3108668.150000001,2815201.298300001,293466.85169999994,0.0
2023-05-16,3091723.1200000006,2796421.1653000005,295301.95469999994,611701.0
2023-05-17,3128086.1200000006,2832784.1653000005,295301.95469999994,0.0
2023-05-18,3140756.1200000006,2845454.1653000005,295301.95469999994,0.0
2023-05-19,3123180.8300000005,2826006.9323000005,297173.8977,623981.0
2023-05-22,3124489.8300000005,2827315.9323000005,297173.8977,0.0
2023-05-23,3116806.8300000005,2819632.9323000005,297173.8977,0.0
2023-05-24,3119016.600000001,2820844.146300001,298172.45369999995,332852.0
2023-05-25,3152713.600000001,2854541.146300001,298172.45369999995,0.0
2023-05-26,3143332.600000001,2845160.146300001,298172.45369999995,0.0
2023-05-29,3094933.4700000007,2795929.755300001,299003.71469999995,277087.0
2023-05-30,3093355.4700000007,2794351.755300001,299003.71469999995,0.0
2023-05-31,3073824.4700000007,2774820.755300001,299003.71469999995,0.0
2023-06-01,3072081.4000000004,2771904.7273000004,300176.67269999994,390986.0
2023-06-02,3115625.4000000004,2815448.7273000004,300176.67269999994,0.0
