tag,year,year_return,year_max_drawdown,year_max_drawdown_start,year_max_drawdown_end,year_trading_days,year_fills,year_buy_fills,year_sell_fills,year_gross_turnover,year_annualized_turnover,year_closed_trades,year_win_rate,year_expectancy,year_avg_return,year_profit_loss_ratio,year_avg_holding_days
r3_full_2020_202605_research,2020,0.32290163291683904,-0.14671067108491842,2020-09-08,2020-12-28,243,858,512,346,17.508660700000004,45.96023433750001,662,0.7250755287009063,0.1034020996978852,0.1034020996978852,2.067483788135552,51.894259818731115
r3_full_2020_202605_research,2021,0.6723326741538851,-0.14870727645042003,2021-09-08,2021-10-28,244,737,442,295,22.1189027,64.81352884186046,659,0.6995447647951442,0.08324998634294385,0.08324998634294385,1.7866711412207312,59.79969650986343
r3_full_2020_202605_research,2022,0.4441315835578077,-0.11793887980988116,2022-03-03,2022-03-15,243,748,447,301,35.129531099999994,105.38859329999998,646,0.871517027863777,0.10947808204334365,0.10947808204334365,3.900761174009747,56.755417956656345
r3_full_2020_202605_research,2023,0.40203744124264884,-0.08792285327684024,2023-03-09,2023-06-21,243,718,420,298,42.8881294,127.15068951529412,711,0.6455696202531646,0.10092643741209564,0.10092643741209564,3.921804212789718,69.66244725738396
r3_full_2020_202605_research,2024,0.9685875655767135,-0.23198943367387326,2024-05-17,2024-06-24,243,912,520,392,92.6542108,226.6879720543689,844,0.7559241706161137,0.1827121113744076,0.1827121113744076,2.4222560649785625,55.95023696682465
r3_full_2020_202605_research,2025,0.46003251609270324,-0.1368034848453774,2025-11-17,2025-12-16,244,799,483,316,123.32960239999998,369.98880719999994,640,0.6859375,0.1109566375,0.1109566375,2.078272908322726,52.9984375
r3_full_2020_202605_research,2026,-0.12335346818232684,-0.16560009573300905,2026-02-10,2026-03-23,95,233,153,80,104.423945,1196.1288245454546,375,0.33866666666666667,-0.018944496,-0.018944496,1.059125551696332,74.63733333333333
