date,gross_value,net_value,cum_cost,daily_trade_value
2022-01-04,1000019.8,998037.5428,1982.2572000000002,991128.6000000001
2022-01-05,999970.3,997988.0428,1982.2572000000002,0.0
2022-01-06,1000118.8,998136.5428,1982.2572000000002,0.0
2022-01-07,1000316.8,998334.5428,1982.2572000000002,0.0
2022-01-10,1000386.1,998403.8428,1982.2572000000002,0.0
2022-01-11,1000514.8,998532.5428,1982.2572000000002,0.0
2022-01-12,1000554.4,998572.1428,1982.2572000000002,0.0
2022-01-13,1000613.8,998631.5428,1982.2572000000002,0.0
2022-01-14,1000772.1999999998,998789.9427999998,1982.2572000000002,0.0
2022-01-17,1000881.1,998898.8428,1982.2572000000002,0.0
2022-01-18,1000950.3999999998,998968.1427999998,1982.2572000000002,0.0
2022-01-19,1000861.2999999998,998879.0427999998,1982.2572000000002,0.0
2022-01-20,1000811.8,998829.5428,1982.2572000000002,0.0
2022-01-21,1001079.1,999096.8428,1982.2572000000002,0.0
2022-01-24,1001089.0,999106.7428,1982.2572000000002,0.0
2022-01-25,1001217.6999999998,999235.4427999998,1982.2572000000002,0.0
2022-01-26,1001316.7,999334.4428,1982.2572000000002,0.0
2022-01-27,1001514.6999999998,999532.4427999998,1982.2572000000002,0.0
2022-01-28,1002138.4,1000156.1428,1982.2572000000002,0.0
2022-02-07,1001568.5,997211.3086,4357.191400000001,1187467.1
2022-02-08,1007662.5,1003305.3086,4357.191400000001,0.0
2022-02-09,1008610.5,1004253.3086,4357.191400000001,0.0
2022-02-10,1007509.4499999998,1002750.8205999999,4758.629400000001,200719.0
2022-02-11,999492.4499999998,994733.8205999999,4758.629400000001,0.0
2022-02-14,1011862.4499999998,1007103.8205999999,4758.629400000001,0.0
2022-02-15,1016656.5099999998,1011485.4885999998,5171.0214000000005,206196.0
2022-02-16,1039810.5099999998,1034639.4885999998,5171.0214000000005,0.0
2022-02-17,1047549.5099999998,1042378.4885999998,5171.0214000000005,0.0
2022-02-18,1053384.87,1047770.1486000001,5614.7214,221850.0
2022-02-21,1067182.4099999997,1061562.7745999997,5619.6354,2457.0
2022-02-22,1055913.92,1050289.3046,5624.6154,2490.0
2022-02-23,1065319.92,1059256.0766,6063.8434,219614.0
2022-02-24,1039824.92,1033761.0766,6063.8434,0.0
