date,gross_value,net_value,cum_cost,daily_trade_value
2022-01-04,1000019.8,995064.157,4955.643000000001,991128.6000000001
2022-01-05,999970.3,995014.657,4955.643000000001,0.0
2022-01-06,1000118.8,995163.157,4955.643000000001,0.0
2022-01-07,1000316.8,995361.157,4955.643000000001,0.0
2022-01-10,1000386.1,995430.4569999999,4955.643000000001,0.0
2022-01-11,1000514.8,995559.157,4955.643000000001,0.0
2022-01-12,1000554.4,995598.757,4955.643000000001,0.0
2022-01-13,1000613.8,995658.157,4955.643000000001,0.0
2022-01-14,1000772.1999999998,995816.5569999998,4955.643000000001,0.0
2022-01-17,1000881.1,995925.4569999999,4955.643000000001,0.0
2022-01-18,1000950.3999999998,995994.7569999998,4955.643000000001,0.0
2022-01-19,1000861.2999999998,995905.6569999998,4955.643000000001,0.0
2022-01-20,1000811.8,995856.157,4955.643000000001,0.0
2022-01-21,1001079.1,996123.4569999999,4955.643000000001,0.0
2022-01-24,1001089.0,996133.357,4955.643000000001,0.0
2022-01-25,1001217.6999999998,996262.0569999998,4955.643000000001,0.0
2022-01-26,1001316.7,996361.0569999999,4955.643000000001,0.0
2022-01-27,1001514.6999999998,996559.0569999998,4955.643000000001,0.0
2022-01-28,1002138.4,997182.757,4955.643000000001,0.0
2022-02-07,1001568.5,990675.5215,10892.978500000001,1187467.1
2022-02-08,1007662.5,996769.5215,10892.978500000001,0.0
2022-02-09,1008610.5,997717.5215,10892.978500000001,0.0
2022-02-10,1007509.4499999998,995612.8764999998,11896.5735,200719.0
2022-02-11,999492.4499999998,987595.8764999998,11896.5735,0.0
2022-02-14,1011862.4499999998,999965.8764999998,11896.5735,0.0
2022-02-15,1016656.5099999998,1003728.9564999997,12927.5535,206196.0
2022-02-16,1039810.5099999998,1026882.9564999997,12927.5535,0.0
2022-02-17,1047549.5099999998,1034621.9564999997,12927.5535,0.0
2022-02-18,1053384.87,1039348.0665000001,14036.8035,221850.0
2022-02-21,1067182.4099999997,1053133.3214999996,14049.0885,2457.0
2022-02-22,1055913.92,1041852.3814999999,14061.5385,2490.0
2022-02-23,1065319.92,1050160.3114999998,15159.6085,219614.0
2022-02-24,1039824.92,1024665.3115000001,15159.6085,0.0
2022-02-25,1065700.92,1050541.3114999998,15159.6085,0.0
2022-02-28,1050725.87,1034955.5065000001,15770.3635,122151.0
2022-03-01,1081957.87,1066187.5065000001,15770.3635,0.0
2022-03-02,1110151.87,1094381.5065000001,15770.3635,0.0
2022-03-03,1120967.7599999998,1104762.7114999997,16205.048499999999,86937.0
2022-03-04,1098410.7599999998,1082205.7114999997,16205.048499999999,0.0
2022-03-07,1078279.7599999998,1062074.7114999997,16205.048499999999,0.0
2022-03-08,1040605.7699999998,1023801.6014999998,16804.1685,119824.0
2022-03-09,1021995.7699999998,1005191.6014999998,16804.1685,0.0
2022-03-10,1041380.7699999998,1024576.6014999998,16804.1685,0.0
2022-03-11,1058350.0399999998,1041051.7014999999,17298.338499999998,98834.0
2022-03-14,1033062.0399999998,1015763.7014999999,17298.338499999998,0.0
2022-03-15,986709.0399999998,969410.7014999999,17298.338499999998,0.0
2022-03-16,1036452.0599999998,1018861.2414999998,17590.818499999998,58496.0
2022-03-17,1039991.8199999998,1022374.8214999998,17616.998499999998,5236.0
2022-03-18,1073975.8199999998,1056358.8214999998,17616.998499999998,0.0
2022-03-21,1094291.8099999998,1076057.4364999998,18234.373499999998,123475.0
2022-03-22,1095918.8099999998,1077684.4364999998,18234.373499999998,0.0
2022-03-23,1088526.8099999998,1070292.4364999998,18234.373499999998,0.0
2022-03-24,1071218.96,1051805.0065,19413.953499999996,235916.0
2022-03-25,1095292.96,1075879.0065,19413.953499999996,0.0
2022-03-28,1092345.9,1072916.6564999998,19429.243499999997,3058.0
2022-03-29,1078114.6,1057745.4915,20369.1085,187973.0
2022-03-30,1075773.6,1055404.4915,20369.1085,0.0
2022-03-31,1089771.6,1069402.4915,20369.1085,0.0
2022-04-01,1083915.2000000002,1052741.7880000002,31173.412,2160860.7
2022-04-06,1084075.7000000002,1052902.2880000002,31173.412,0.0
2022-04-07,1084204.1,1053030.688,31173.412,0.0
