year,gross_cagr,cost_10bp_cagr,cost_20bp_cagr,cost_30bp_cagr,cost_50bp_cagr,gross_max_dd,cost_10bp_max_dd,cost_20bp_max_dd,cost_30bp_max_dd,cost_50bp_max_dd,gross_sharpe,cost_10bp_sharpe,cost_20bp_sharpe,cost_30bp_sharpe,cost_50bp_sharpe
2022,0.4647483006837594,0.44974832031322753,0.4347247223137687,0.4196775144262017,0.3895123089026429,-0.11977036699075094,-0.1203132858401268,-0.12085936238850781,-0.12140862426473087,-0.12343871106666326,1.9804695584239365,1.8981638688472608,1.8164428282970522,1.7353544623317294,1.575260706996385
2023,0.41900386977597504,0.4047083130639244,0.390415236496628,0.3761246918575829,0.34755141069428186,-0.09285754998738649,-0.09798151364316787,-0.10342936001820735,-0.10904362666661138,-0.1203860837732974,2.0140387673382896,1.9221672336531532,1.8312422766075518,1.7413429379787815,1.5649136672909647
