scenario,type,cagr,max_drawdown,max_drawdown_start,max_drawdown_end,sharpe,calmar,final_value,total_return,volatility,drawdown_reduction,return_sacrifice,pass_20pct_drawdown,recommended
pos_100,position_scaling,0.4416475084827105,-0.11977036699075094,2022-03-04,2022-03-16,1.9933025866275782,3.687452243649015,2021851.7100000058,1.021811678128779,0.20651531345231797,0.0,0.0010899475325272245,True,True
pos_80,position_scaling,0.34455236263947064,-0.09661197900905583,2022-03-04,2022-03-16,1.9039288018228306,3.5663523941184807,1767948.815247292,0.7679138105538428,0.16521225076185447,-0.023158387981695117,0.09818509337576709,True,True
pos_60,position_scaling,0.25185041165490585,-0.07305762811007521,2022-03-04,2022-03-16,1.7904274501991395,3.4472842627116953,1540842.7806367902,0.5408122725537936,0.12390918807139079,-0.04671273888067573,0.19088704436033188,True,True
pos_50,position_scaling,0.2071477903504484,-0.061131360523468126,2022-03-04,2022-03-16,1.7155898745624973,3.388568299096256,1436696.4166137725,0.4366679705879548,0.10325765672615891,-0.05863900646728282,0.23558966566478934,True,False
dd_breaker_10pct,drawdown_circuit_breaker,0.3045393533903804,-0.11977036699075094,2022-03-04,2022-03-16,1.4429111754767634,2.5426936649020866,1668083.7949230727,0.6680507675178757,0.19026767416897145,0.0,0.13819810262485732,True,True
dd_breaker_8pct,drawdown_circuit_breaker,0.283866158961116,-0.10698299526849453,2022-08-17,2022-10-11,1.4150540043762834,2.6533764384582703,1617581.075408733,0.6175490479375838,0.17940386598390862,-0.012787371722256413,0.15887129705412173,True,True
monthly_loss_8pct,monthly_loss_protection,0.4416475084827105,-0.11977036699075094,2022-03-04,2022-03-16,1.9933025866275782,3.687452243649015,2021851.7100000058,1.021811678128779,0.20651531345231797,0.0,0.0010899475325272245,True,True
