date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2020-02-06,09:30:00,000929.XSHE,兰州黄河,buy,3300,6.05,19965.0,5.0,0,0,19970.0,母版交易记录-20200101-20210319.txt,42,"2020-02-06	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3300股	6.05	19,965.00	0.00	5.00",parsed
2020-02-06,09:30:00,300665.XSHE,飞鹿股份,buy,2100,9.29,19509.0,5.0,0,0,19514.0,母版交易记录-20200101-20210319.txt,43,"2020-02-06	09:30:00	飞鹿股份(300665.XSHE)	买	市价单	2100股	9.29	19,509.00	0.00	5.00",parsed
2020-02-06,09:30:00,603991.XSHG,至正股份,buy,1300,15.22,19786.0,5.0,0,0,19791.0,母版交易记录-20200101-20210319.txt,44,"2020-02-06	09:30:00	至正股份(603991.XSHG)	买	市价单	1300股	15.22	19,786.00	0.00	5.00",parsed
2020-02-06,09:30:00,000691.XSHE,亚太实业,buy,5700,3.5,19950.0,5.0,0,0,19955.0,母版交易记录-20200101-20210319.txt,45,"2020-02-06	09:30:00	亚太实业(000691.XSHE)	买	市价单	5700股	3.5	19,950.00	0.00	5.00",parsed
2020-02-06,09:30:00,600241.XSHG,时代万恒,buy,5100,3.94,20094.0,5.0,0,0,20099.0,母版交易记录-20200101-20210319.txt,46,"2020-02-06	09:30:00	时代万恒(600241.XSHG)	买	市价单	5100股	3.94	20,094.00	0.00	5.00",parsed
2020-02-11,09:30:00,600889.XSHG,南京化纤,sell,-100,4.56,-456.0,5.46,0,0,-461.46,母版交易记录-20200101-20210319.txt,48,2020-02-11	09:30:00	南京化纤(600889.XSHG)	卖	市价单	-100股	4.56	-456.00	43.00	5.46,parsed
2020-02-11,09:30:00,600766.XSHG,园城黄金,sell,-100,7.45,-745.0,5.74,0,0,-750.74,母版交易记录-20200101-20210319.txt,49,2020-02-11	09:30:00	园城黄金(600766.XSHG)	卖	市价单	-100股	7.45	-745.00	69.00	5.74,parsed
2020-02-11,09:30:00,300412.XSHE,迦南科技,sell,-100,7.04,-704.0,5.7,0,0,-709.7,母版交易记录-20200101-20210319.txt,50,2020-02-11	09:30:00	迦南科技(300412.XSHE)	卖	市价单	-100股	7.04	-704.00	95.00	5.70,parsed
2020-02-11,09:30:00,300029.XSHE,天龙光电,buy,3700,5.45,20165.0,5.0,0,0,20170.0,母版交易记录-20200101-20210319.txt,51,"2020-02-11	09:30:00	天龙光电(300029.XSHE)	买	市价单	3700股	5.45	20,165.00	0.00	5.00",parsed
2020-02-11,09:30:00,000679.XSHE,大连友谊,buy,5900,3.29,19411.0,5.0,0,0,19416.0,母版交易记录-20200101-20210319.txt,52,"2020-02-11	09:30:00	大连友谊(000679.XSHE)	买	市价单	5900股	3.29	19,411.00	0.00	5.00",parsed
2020-02-11,09:30:00,002473.XSHE,圣莱达,buy,2800,7.2,20160.0,5.0,0,0,20165.0,母版交易记录-20200101-20210319.txt,53,"2020-02-11	09:30:00	圣莱达(002473.XSHE)	买	市价单	2800股	7.2	20,160.00	0.00	5.00",parsed
2020-02-11,09:30:00,600561.XSHG,江西长运,buy,4200,4.86,20412.0,5.0,0,0,20417.0,母版交易记录-20200101-20210319.txt,54,"2020-02-11	09:30:00	江西长运(600561.XSHG)	买	市价单	4200股	4.86	20,412.00	0.00	5.00",parsed
2020-02-11,09:30:00,300106.XSHE,西部牧业,sell,-100,5.69,-569.0,5.57,0,0,-574.57,母版交易记录-20200101-20210319.txt,55,2020-02-11	09:30:00	西部牧业(300106.XSHE)	卖	市价单	-100股	5.69	-569.00	44.00	5.57,parsed
2020-02-11,09:30:00,000929.XSHE,兰州黄河,buy,3200,6.3,20160.0,5.0,0,0,20165.0,母版交易记录-20200101-20210319.txt,56,"2020-02-11	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3200股	6.3	20,160.00	0.00	5.00",parsed
2020-02-11,09:30:00,300665.XSHE,飞鹿股份,buy,2200,9.54,20988.0,5.0,0,0,20993.0,母版交易记录-20200101-20210319.txt,57,"2020-02-11	09:30:00	飞鹿股份(300665.XSHE)	买	市价单	2200股	9.54	20,988.00	0.00	5.00",parsed
2020-02-11,09:30:00,603991.XSHG,至正股份,buy,1300,15.67,20371.0,5.0,0,0,20376.0,母版交易记录-20200101-20210319.txt,58,"2020-02-11	09:30:00	至正股份(603991.XSHG)	买	市价单	1300股	15.67	20,371.00	0.00	5.00",parsed
2020-02-11,09:30:00,000691.XSHE,亚太实业,buy,5600,3.65,20440.0,5.0,0,0,20445.0,母版交易记录-20200101-20210319.txt,59,"2020-02-11	09:30:00	亚太实业(000691.XSHE)	买	市价单	5600股	3.65	20,440.00	0.00	5.00",parsed
2020-02-11,09:30:00,600241.XSHG,时代万恒,buy,5100,4.05,20655.0,5.0,0,0,20660.0,母版交易记录-20200101-20210319.txt,60,"2020-02-11	09:30:00	时代万恒(600241.XSHG)	买	市价单	5100股	4.05	20,655.00	0.00	5.00",parsed
2020-02-11,09:30:00,300736.XSHE,百邦科技,buy,2200,9.19,20218.0,5.0,0,0,20223.0,母版交易记录-20200101-20210319.txt,61,"2020-02-11	09:30:00	百邦科技(300736.XSHE)	买	市价单	2200股	9.19	20,218.00	0.00	5.00",parsed
2020-02-11,14:00:00,002076.XSHE,雪莱特,sell,-700,2.45,-1715.0,6.72,0,0,-1721.72,母版交易记录-20200101-20210319.txt,62,"2020-02-11	14:00:00	雪莱特(002076.XSHE)	卖	市价单	-700股	2.45	-1,715.00	259.00	6.72",parsed
2020-02-14,09:30:00,002076.XSHE,雪莱特,buy,600,2.23,1338.0,5.0,0,0,1343.0,母版交易记录-20200101-20210319.txt,64,"2020-02-14	09:30:00	雪莱特(002076.XSHE)	买	市价单	600股	2.23	1,338.00	0.00	5.00",parsed
2020-02-14,09:30:00,600766.XSHG,园城黄金,sell,-100,7.66,-766.0,5.77,0,0,-771.77,母版交易记录-20200101-20210319.txt,65,2020-02-14	09:30:00	园城黄金(600766.XSHG)	卖	市价单	-100股	7.66	-766.00	90.00	5.77,parsed
2020-02-14,09:30:00,300029.XSHE,天龙光电,buy,3700,5.43,20091.0,5.0,0,0,20096.0,母版交易记录-20200101-20210319.txt,66,"2020-02-14	09:30:00	天龙光电(300029.XSHE)	买	市价单	3700股	5.43	20,091.00	0.00	5.00",parsed
2020-02-14,09:30:00,000679.XSHE,大连友谊,sell,-100,3.3,-330.0,5.33,0,0,-335.33,母版交易记录-20200101-20210319.txt,67,2020-02-14	09:30:00	大连友谊(000679.XSHE)	卖	市价单	-100股	3.3	-330.00	14.73	5.33,parsed
2020-02-14,09:30:00,002473.XSHE,圣莱达,buy,2700,7.27,19629.0,5.0,0,0,19634.0,母版交易记录-20200101-20210319.txt,68,"2020-02-14	09:30:00	圣莱达(002473.XSHE)	买	市价单	2700股	7.27	19,629.00	0.00	5.00",parsed
2020-02-14,09:30:00,600561.XSHG,江西长运,buy,4300,4.78,20554.0,5.0,0,0,20559.0,母版交易记录-20200101-20210319.txt,69,"2020-02-14	09:30:00	江西长运(600561.XSHG)	买	市价单	4300股	4.78	20,554.00	0.00	5.00",parsed
2020-02-14,09:30:00,300106.XSHE,西部牧业,buy,3700,5.47,20239.0,5.0,0,0,20244.0,母版交易记录-20200101-20210319.txt,70,"2020-02-14	09:30:00	西部牧业(300106.XSHE)	买	市价单	3700股	5.47	20,239.00	0.00	5.00",parsed
2020-02-14,09:30:00,000929.XSHE,兰州黄河,buy,3300,6.21,20493.0,5.0,0,0,20498.0,母版交易记录-20200101-20210319.txt,71,"2020-02-14	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3300股	6.21	20,493.00	0.00	5.00",parsed
2020-02-14,09:30:00,300665.XSHE,飞鹿股份,buy,2200,9.36,20592.0,5.0,0,0,20597.0,母版交易记录-20200101-20210319.txt,72,"2020-02-14	09:30:00	飞鹿股份(300665.XSHE)	买	市价单	2200股	9.36	20,592.00	0.00	5.00",parsed
2020-02-14,09:30:00,603991.XSHG,至正股份,buy,1300,15.48,20124.0,5.0,0,0,20129.0,母版交易记录-20200101-20210319.txt,73,"2020-02-14	09:30:00	至正股份(603991.XSHG)	买	市价单	1300股	15.48	20,124.00	0.00	5.00",parsed
2020-02-14,09:30:00,000691.XSHE,亚太实业,buy,6000,3.53,21180.0,5.0,0,0,21185.0,母版交易记录-20200101-20210319.txt,74,"2020-02-14	09:30:00	亚太实业(000691.XSHE)	买	市价单	6000股	3.53	21,180.00	0.00	5.00",parsed
2020-02-14,09:30:00,600241.XSHG,时代万恒,sell,-100,4.07,-407.0,5.41,0,0,-412.41,母版交易记录-20200101-20210319.txt,75,2020-02-14	09:30:00	时代万恒(600241.XSHG)	卖	市价单	-100股	4.07	-407.00	7.50	5.41,parsed
2020-02-14,09:30:00,300736.XSHE,百邦科技,buy,2300,9.01,20723.0,5.0,0,0,20728.0,母版交易记录-20200101-20210319.txt,76,"2020-02-14	09:30:00	百邦科技(300736.XSHE)	买	市价单	2300股	9.01	20,723.00	0.00	5.00",parsed
2020-02-14,09:30:00,002633.XSHE,申科股份,buy,2600,7.77,20202.0,5.0,0,0,20207.0,母版交易记录-20200101-20210319.txt,77,"2020-02-14	09:30:00	申科股份(002633.XSHE)	买	市价单	2600股	7.77	20,202.00	0.00	5.00",parsed
2020-02-19,09:30:00,002076.XSHE,雪莱特,buy,100,2.32,232.0,5.0,0,0,237.0,母版交易记录-20200101-20210319.txt,79,2020-02-19	09:30:00	雪莱特(002076.XSHE)	买	市价单	100股	2.32	232.00	0.00	5.00,parsed
2020-02-19,09:30:00,000679.XSHE,大连友谊,buy,6500,3.41,22165.0,5.0,0,0,22170.0,母版交易记录-20200101-20210319.txt,80,"2020-02-19	09:30:00	大连友谊(000679.XSHE)	买	市价单	6500股	3.41	22,165.00	0.00	5.00",parsed
2020-02-19,09:30:00,002473.XSHE,圣莱达,buy,2700,7.7,20790.0,5.0,0,0,20795.0,母版交易记录-20200101-20210319.txt,81,"2020-02-19	09:30:00	圣莱达(002473.XSHE)	买	市价单	2700股	7.7	20,790.00	0.00	5.00",parsed
2020-02-19,09:30:00,600561.XSHG,江西长运,buy,4200,5.05,21210.0,5.0,0,0,21215.0,母版交易记录-20200101-20210319.txt,82,"2020-02-19	09:30:00	江西长运(600561.XSHG)	买	市价单	4200股	5.05	21,210.00	0.00	5.00",parsed
2020-02-19,09:30:00,300106.XSHE,西部牧业,buy,3500,5.89,20615.0,5.0,0,0,20620.0,母版交易记录-20200101-20210319.txt,83,"2020-02-19	09:30:00	西部牧业(300106.XSHE)	买	市价单	3500股	5.89	20,615.00	0.00	5.00",parsed
2020-02-19,09:30:00,000929.XSHE,兰州黄河,buy,3500,6.48,22680.0,5.0,0,0,22685.0,母版交易记录-20200101-20210319.txt,84,"2020-02-19	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3500股	6.48	22,680.00	0.00	5.00",parsed
2020-02-19,09:30:00,300665.XSHE,飞鹿股份,buy,2200,9.85,21670.0,5.0,0,0,21675.0,母版交易记录-20200101-20210319.txt,85,"2020-02-19	09:30:00	飞鹿股份(300665.XSHE)	买	市价单	2200股	9.85	21,670.00	0.00	5.00",parsed
2020-02-19,09:30:00,603991.XSHG,至正股份,buy,1400,16.0,22400.0,5.0,0,0,22405.0,母版交易记录-20200101-20210319.txt,86,"2020-02-19	09:30:00	至正股份(603991.XSHG)	买	市价单	1400股	16	22,400.00	0.00	5.00",parsed
2020-02-19,09:30:00,000691.XSHE,亚太实业,buy,5600,3.75,21000.0,5.0,0,0,21005.0,母版交易记录-20200101-20210319.txt,87,"2020-02-19	09:30:00	亚太实业(000691.XSHE)	买	市价单	5600股	3.75	21,000.00	0.00	5.00",parsed
2020-02-19,09:30:00,600241.XSHG,时代万恒,buy,5200,4.22,21944.0,5.0,0,0,21949.0,母版交易记录-20200101-20210319.txt,88,"2020-02-19	09:30:00	时代万恒(600241.XSHG)	买	市价单	5200股	4.22	21,944.00	0.00	5.00",parsed
2020-02-19,09:30:00,002633.XSHE,申科股份,buy,1500,8.1,12150.0,5.0,0,0,12155.0,母版交易记录-20200101-20210319.txt,89,"2020-02-19	09:30:00	申科股份(002633.XSHE)	买	市价单	1500股	8.1	12,150.00	0.00	5.00",parsed
2020-02-19,14:00:00,300412.XSHE,迦南科技,sell,-500,8.74,-4370.0,9.37,0,0,-4379.37,母版交易记录-20200101-20210319.txt,90,"2020-02-19	14:00:00	迦南科技(300412.XSHE)	卖	市价单	-500股	8.74	-4,370.00	1,325.00	9.37",parsed
2020-02-19,14:00:00,300029.XSHE,天龙光电,sell,-900,6.33,-5697.0,10.7,0,0,-5707.7,母版交易记录-20200101-20210319.txt,91,"2020-02-19	14:00:00	天龙光电(300029.XSHE)	卖	市价单	-900股	6.33	-5,697.00	834.59	10.70",parsed
2020-02-21,14:00:00,300029.XSHE,天龙光电,sell,-400,6.71,-2684.0,7.68,0,0,-2691.68,母版交易记录-20200101-20210319.txt,93,"2020-02-21	14:00:00	天龙光电(300029.XSHE)	卖	市价单	-400股	6.71	-2,684.00	522.93	7.68",parsed
2020-02-24,09:30:00,600671.XSHG,天目药业,sell,-1700,12.63,-21471.0,26.47,0,0,-21497.47,母版交易记录-20200101-20210319.txt,95,"2020-02-24	09:30:00	天目药业(600671.XSHG)	卖	市价单	-1700股	12.63	-21,471.00	2,363.00	26.47",parsed
2020-02-24,09:30:00,300539.XSHE,横河模具,sell,-3100,7.16,-22196.0,27.2,0,0,-22223.2,母版交易记录-20200101-20210319.txt,96,"2020-02-24	09:30:00	横河模具(300539.XSHE)	卖	市价单	-3100股	7.16	-22,196.00	2,418.00	27.20",parsed
2020-02-24,09:30:00,600791.XSHG,京能置业,sell,-6300,3.48,-21924.0,26.92,0,0,-21950.92,母版交易记录-20200101-20210319.txt,97,"2020-02-24	09:30:00	京能置业(600791.XSHG)	卖	市价单	-6300股	3.48	-21,924.00	2,079.00	26.92",parsed
2020-02-24,09:30:00,002076.XSHE,雪莱特,sell,-9200,2.33,-21436.0,26.44,0,0,-21462.44,母版交易记录-20200101-20210319.txt,98,"2020-02-24	09:30:00	雪莱特(002076.XSHE)	卖	市价单	-9200股	2.33	-21,436.00	2,186.00	26.44",parsed
2020-02-24,09:30:00,300218.XSHE,安利股份,sell,-2800,7.8,-21840.0,26.84,0,0,-21866.84,母版交易记录-20200101-20210319.txt,99,"2020-02-24	09:30:00	安利股份(300218.XSHE)	卖	市价单	-2800股	7.8	-21,840.00	2,380.00	26.84",parsed
2020-02-24,09:30:00,600889.XSHG,南京化纤,sell,-4600,4.71,-21666.0,26.67,0,0,-21692.67,母版交易记录-20200101-20210319.txt,100,"2020-02-24	09:30:00	南京化纤(600889.XSHG)	卖	市价单	-4600股	4.71	-21,666.00	2,668.00	26.67",parsed
2020-02-24,09:30:00,600766.XSHG,园城黄金,sell,-2700,8.9,-24030.0,29.03,0,0,-24059.03,母版交易记录-20200101-20210319.txt,101,"2020-02-24	09:30:00	园城黄金(600766.XSHG)	卖	市价单	-2700股	8.9	-24,030.00	5,778.00	29.03",parsed
2020-02-24,09:30:00,603139.XSHG,康惠制药,sell,-1200,17.85,-21420.0,26.42,0,0,-21446.42,母版交易记录-20200101-20210319.txt,102,"2020-02-24	09:30:00	康惠制药(603139.XSHG)	卖	市价单	-1200股	17.85	-21,420.00	2,652.00	26.42",parsed
