date,time,snapshot_type,total_asset,cash,available_cash,position_market_value_reported,position_market_value_calculated,position_count,code,position_qty,available_qty,market_price,market_value,source_file,source_line_no,parse_status
2025-03-21,,account,1113962.41,150.41,150.41,1113812.0,1113812.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,574,parsed
2025-03-24,,account,1064749.5,48.5,48.5,1064701.0,1064701.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,589,parsed
2025-03-25,,account,1059477.76,16761.76,16761.76,1042716.0,1042716.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,604,parsed
2025-03-26,,account,1089719.76,16761.76,16761.76,1072958.0,1072958.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,619,parsed
2025-03-27,,account,1066961.2,26555.2,26555.2,1040406.0,1040406.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,634,parsed
2025-03-28,,account,1030264.53,33212.53,33212.53,997052.0,997052.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,649,parsed
2025-03-31,,account,1001574.53,33212.53,33212.53,968362.0,968362.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,664,parsed
2025-04-01,,account,1005275.13,6206.13,6206.13,999069.0,999069.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,679,parsed
2025-04-02,,account,1005347.13,6206.13,6206.13,999141.0,999141.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,684,parsed
2025-04-03,,account,1005392.13,6206.13,6206.13,999186.0,999186.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,689,parsed
2025-04-07,,account,1005311.13,6206.13,6206.13,999105.0,999105.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,694,parsed
2025-04-08,,account,1014987.13,6206.13,6206.13,1008781.0,1008781.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,699,parsed
2025-04-09,,account,1025518.13,6206.13,6206.13,1019312.0,1019312.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,704,parsed
2025-04-10,,account,1029465.13,6206.13,6206.13,1023259.0,1023259.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,709,parsed
2025-04-11,,account,1018552.13,6206.13,6206.13,1012346.0,1012346.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,714,parsed
2025-04-14,,account,1018517.13,6206.13,6206.13,1012311.0,1012311.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,719,parsed
2025-04-15,,account,1023008.13,6206.13,6206.13,1016802.0,1016802.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,724,parsed
2025-04-16,,account,1018447.13,6206.13,6206.13,1012241.0,1012241.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,729,parsed
2025-04-17,,account,1014981.13,6206.13,6206.13,1008775.0,1008775.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,734,parsed
2025-04-18,,account,1016122.13,6206.13,6206.13,1009916.0,1009916.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,739,parsed
2025-04-21,,account,1015115.13,6206.13,6206.13,1008909.0,1008909.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,744,parsed
2025-04-22,,account,1015552.13,6206.13,6206.13,1009346.0,1009346.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,749,parsed
2025-04-23,,account,1013200.13,6206.13,6206.13,1006994.0,1006994.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,754,parsed
2025-04-24,,account,1013557.13,6206.13,6206.13,1007351.0,1007351.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,759,parsed
2025-04-25,,account,1014003.13,6206.13,6206.13,1007797.0,1007797.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,764,parsed
2025-04-28,,account,1013985.13,6206.13,6206.13,1007779.0,1007779.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,769,parsed
2025-04-29,,account,1016551.13,6206.13,6206.13,1010345.0,1010345.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,774,parsed
2025-04-30,,account,1020794.13,6206.13,6206.13,1014588.0,1014588.0,2,,,,,,母版持仓&资金记录-20250101-20250618.txt,779,parsed
2025-05-06,,account,1027510.32,822083.32,822083.32,205427.0,205427.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,784,parsed
2025-05-07,,account,1028690.32,822083.32,822083.32,206607.0,206607.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,797,parsed
2025-05-08,,account,1031631.32,822083.32,822083.32,209548.0,209548.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,810,parsed
2025-05-09,,account,1027692.46,623189.46,623189.46,404503.0,404503.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,823,parsed
2025-05-12,,account,1032116.46,623189.46,623189.46,408927.0,408927.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,837,parsed
2025-05-13,,account,1027831.46,623189.46,623189.46,404642.0,404642.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,851,parsed
2025-05-14,,account,1023274.46,414960.46,414960.46,608314.0,608314.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,865,parsed
2025-05-15,,account,1026855.46,414960.46,414960.46,611895.0,611895.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,880,parsed
2025-05-16,,account,1029557.46,414960.46,414960.46,614597.0,614597.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,895,parsed
2025-05-19,,account,1042894.46,214430.46,214430.46,828464.0,828464.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,910,parsed
2025-05-20,,account,1062797.46,214430.46,214430.46,848367.0,848367.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,925,parsed
2025-05-21,,account,1048617.46,214430.46,214430.46,834187.0,834187.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,940,parsed
2025-05-22,,account,1031445.46,4678.46,4678.46,1026767.0,1026767.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,955,parsed
2025-05-23,,account,1018482.46,4678.46,4678.46,1013804.0,1013804.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,970,parsed
2025-05-26,,account,1031354.46,4678.46,4678.46,1026676.0,1026676.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,985,parsed
2025-05-27,,account,1040730.06,2770.06,2770.06,1037960.0,1037960.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1000,parsed
2025-05-28,,account,1033866.06,2770.06,2770.06,1031096.0,1031096.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1014,parsed
2025-05-29,,account,1054736.06,2770.06,2770.06,1051966.0,1051966.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1028,parsed
2025-05-30,,account,1048791.38,588.38,588.38,1048203.0,1048203.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1042,parsed
2025-06-03,,account,1056576.38,588.38,588.38,1055988.0,1055988.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1055,parsed
2025-06-04,,account,1066112.38,588.38,588.38,1065524.0,1065524.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1068,parsed
2025-06-05,,account,1065153.97,373.97,373.97,1064780.0,1064780.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1081,parsed
2025-06-06,,account,1076704.97,373.97,373.97,1076331.0,1076331.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1094,parsed
2025-06-09,,account,1093866.97,373.97,373.97,1093493.0,1093493.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1107,parsed
2025-06-10,,account,1085111.89,717.89,717.89,1084394.0,1084394.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1120,parsed
2025-06-11,,account,1086910.89,717.89,717.89,1086193.0,1086193.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1133,parsed
2025-06-12,,account,1092313.89,717.89,717.89,1091596.0,1091596.0,10,,,,,,母版持仓&资金记录-20250101-20250618.txt,1146,parsed
2025-06-13,,account,1066783.73,897.73,897.73,1065886.0,1065886.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1159,parsed
2025-06-16,,account,1080641.73,897.73,897.73,1079744.0,1079744.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1173,parsed
2025-06-17,,account,1076386.73,897.73,897.73,1075489.0,1075489.0,11,,,,,,母版持仓&资金记录-20250101-20250618.txt,1187,parsed
2025-06-18,,account,1065673.84,307.84,307.84,1065366.0,1065366.0,12,,,,,,母版持仓&资金记录-20250101-20250618.txt,1201,parsed
2025-06-19,,account,309908.0,,,309908.0,309908.0,3,,,,,,母版持仓&资金记录-20250101-20250618.txt,1216,parsed
2025-01-02,,position,999901.0,9198.1,9198.1,990702.9,990702.9,1,511880.XSHG,9900,9900,100.071,990702.9,母版持仓&资金记录-20250101-20250618.txt,2,parsed
2025-01-03,,position,999980.2,9198.1,9198.1,990782.1,990782.1,1,511880.XSHG,9900,9900,100.079,990782.1,母版持仓&资金记录-20250101-20250618.txt,6,parsed
2025-01-06,,position,1000000.0,9198.1,9198.1,990801.9,990801.9,1,511880.XSHG,9900,9900,100.081,990801.9,母版持仓&资金记录-20250101-20250618.txt,10,parsed
2025-01-07,,position,1000079.2,9198.1,9198.1,990881.1,990881.1,1,511880.XSHG,9900,9900,100.089,990881.1,母版持仓&资金记录-20250101-20250618.txt,14,parsed
2025-01-08,,position,1000405.9,9198.1,9198.1,991207.8,991207.8,1,511880.XSHG,9900,9900,100.122,991207.8,母版持仓&资金记录-20250101-20250618.txt,18,parsed
2025-01-09,,position,1000287.1,9198.1,9198.1,991089.0,991089.0,1,511880.XSHG,9900,9900,100.11,991089.0,母版持仓&资金记录-20250101-20250618.txt,22,parsed
2025-01-10,,position,1000376.2,9198.1,9198.1,991178.1,991178.1,1,511880.XSHG,9900,9900,100.119,991178.1,母版持仓&资金记录-20250101-20250618.txt,26,parsed
2025-01-13,,position,1000217.8,9198.1,9198.1,991019.7,991019.7,1,511880.XSHG,9900,9900,100.103,991019.7,母版持仓&资金记录-20250101-20250618.txt,30,parsed
2025-01-14,,position,1000138.6,9198.1,9198.1,990940.5,990940.5,1,511880.XSHG,9900,9900,100.095,990940.5,母版持仓&资金记录-20250101-20250618.txt,34,parsed
2025-01-15,,position,1000326.7,9198.1,9198.1,991128.6,991128.6,1,511880.XSHG,9900,9900,100.114,991128.6,母版持仓&资金记录-20250101-20250618.txt,38,parsed
2025-01-16,,position,1000237.6,9198.1,9198.1,991039.5,991039.5,1,511880.XSHG,9900,9900,100.105,991039.5,母版持仓&资金记录-20250101-20250618.txt,42,parsed
2025-01-17,,position,1000316.8,9198.1,9198.1,991118.7,991118.7,1,511880.XSHG,9900,9900,100.113,991118.7,母版持仓&资金记录-20250101-20250618.txt,46,parsed
2025-01-20,,position,1000257.4,9198.1,9198.1,991059.3,991059.3,1,511880.XSHG,9900,9900,100.107,991059.3,母版持仓&资金记录-20250101-20250618.txt,50,parsed
2025-01-21,,position,1000386.1,9198.1,9198.1,991188.0,991188.0,1,511880.XSHG,9900,9900,100.12,991188.0,母版持仓&资金记录-20250101-20250618.txt,54,parsed
2025-01-22,,position,1000475.2,9198.1,9198.1,991277.1,991277.1,1,511880.XSHG,9900,9900,100.129,991277.1,母版持仓&资金记录-20250101-20250618.txt,58,parsed
2025-01-23,,position,1000415.8,9198.1,9198.1,991217.7,991217.7,1,511880.XSHG,9900,9900,100.123,991217.7,母版持仓&资金记录-20250101-20250618.txt,62,parsed
2025-01-24,,position,1000435.6,9198.1,9198.1,991237.5,991237.5,1,511880.XSHG,9900,9900,100.125,991237.5,母版持仓&资金记录-20250101-20250618.txt,66,parsed
2025-01-27,,position,1001079.1,9198.1,9198.1,991881.0,991881.0,1,511880.XSHG,9900,9900,100.19,991881.0,母版持仓&资金记录-20250101-20250618.txt,70,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,002848.XSHE,3400,3400,6.03,20502.0,母版持仓&资金记录-20250101-20250618.txt,74,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,000668.XSHE,3100,3100,5.89,18259.0,母版持仓&资金记录-20250101-20250618.txt,75,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,002620.XSHE,6600,6600,3.12,20592.0,母版持仓&资金记录-20250101-20250618.txt,76,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,605081.XSHG,2400,2400,8.93,21432.0,母版持仓&资金记录-20250101-20250618.txt,77,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,603813.XSHG,2100,2100,9.55,20055.0,母版持仓&资金记录-20250101-20250618.txt,78,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,300929.XSHE,2300,2300,8.83,20309.0,母版持仓&资金记录-20250101-20250618.txt,79,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,600421.XSHG,3700,3700,5.78,21386.0,母版持仓&资金记录-20250101-20250618.txt,80,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,600193.XSHG,7600,7600,3.04,23104.0,母版持仓&资金记录-20250101-20250618.txt,81,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,000929.XSHE,3100,3100,6.19,19189.0,母版持仓&资金记录-20250101-20250618.txt,82,parsed
2025-02-05,,position,1009580.9,804121.9,804121.9,205459.0,205459.0,10,000691.XSHE,6900,6900,2.99,20631.0,母版持仓&资金记录-20250101-20250618.txt,83,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,002848.XSHE,3400,3400,6.19,21046.0,母版持仓&资金记录-20250101-20250618.txt,87,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,000668.XSHE,3100,3100,5.91,18321.0,母版持仓&资金记录-20250101-20250618.txt,88,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,002620.XSHE,6600,6600,3.17,20922.0,母版持仓&资金记录-20250101-20250618.txt,89,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,605081.XSHG,2400,2400,9.06,21744.0,母版持仓&资金记录-20250101-20250618.txt,90,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,603813.XSHG,2100,2100,9.74,20454.0,母版持仓&资金记录-20250101-20250618.txt,91,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,300929.XSHE,2300,2300,8.91,20493.0,母版持仓&资金记录-20250101-20250618.txt,92,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,600421.XSHG,3500,3500,5.92,20720.0,母版持仓&资金记录-20250101-20250618.txt,93,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,600193.XSHG,6400,6400,3.24,20736.0,母版持仓&资金记录-20250101-20250618.txt,94,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,000929.XSHE,3100,3100,6.25,19375.0,母版持仓&资金记录-20250101-20250618.txt,95,parsed
2025-02-06,,position,1013365.88,809130.88,809130.88,204235.0,204235.0,10,000691.XSHE,6900,6900,2.96,20424.0,母版持仓&资金记录-20250101-20250618.txt,96,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,002848.XSHE,3400,3400,6.41,21794.0,母版持仓&资金记录-20250101-20250618.txt,100,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,000668.XSHE,3100,3100,5.95,18445.0,母版持仓&资金记录-20250101-20250618.txt,101,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,002620.XSHE,6600,6600,3.25,21450.0,母版持仓&资金记录-20250101-20250618.txt,102,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,605081.XSHG,2400,2400,9.49,22776.0,母版持仓&资金记录-20250101-20250618.txt,103,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,603813.XSHG,2100,2100,9.84,20664.0,母版持仓&资金记录-20250101-20250618.txt,104,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,300929.XSHE,2300,2300,8.94,20562.0,母版持仓&资金记录-20250101-20250618.txt,105,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,600421.XSHG,3500,3500,6.26,21910.0,母版持仓&资金记录-20250101-20250618.txt,106,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,600193.XSHG,6400,6400,3.26,20864.0,母版持仓&资金记录-20250101-20250618.txt,107,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,000929.XSHE,3100,3100,6.36,19716.0,母版持仓&资金记录-20250101-20250618.txt,108,parsed
2025-02-07,,position,1018218.88,809130.88,809130.88,209088.0,209088.0,10,000691.XSHE,6900,6900,3.03,20907.0,母版持仓&资金记录-20250101-20250618.txt,109,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,002848.XSHE,6200,6200,6.78,42036.0,母版持仓&资金记录-20250101-20250618.txt,113,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,000668.XSHE,6700,6700,6.35,42545.0,母版持仓&资金记录-20250101-20250618.txt,114,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,002620.XSHE,12400,12400,3.35,41540.0,母版持仓&资金记录-20250101-20250618.txt,115,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,300478.XSHE,2100,2100,10.13,21273.0,母版持仓&资金记录-20250101-20250618.txt,116,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,605081.XSHG,4200,4200,9.74,40908.0,母版持仓&资金记录-20250101-20250618.txt,117,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,603813.XSHG,4000,4000,10.3,41200.0,母版持仓&资金记录-20250101-20250618.txt,118,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,300929.XSHE,4500,4500,9.18,41310.0,母版持仓&资金记录-20250101-20250618.txt,119,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,600421.XSHG,6300,6300,6.64,41832.0,母版持仓&资金记录-20250101-20250618.txt,120,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,600193.XSHG,6200,6200,3.59,22258.0,母版持仓&资金记录-20250101-20250618.txt,121,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,000929.XSHE,6300,6300,6.62,41706.0,母版持仓&资金记录-20250101-20250618.txt,122,parsed
2025-02-10,,position,1034789.22,616581.22,616581.22,418208.0,418208.0,11,000691.XSHE,13000,13000,3.2,41600.0,母版持仓&资金记录-20250101-20250618.txt,123,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,002848.XSHE,6200,6200,6.63,41106.0,母版持仓&资金记录-20250101-20250618.txt,127,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,000668.XSHE,6700,6700,6.14,41138.0,母版持仓&资金记录-20250101-20250618.txt,128,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,002620.XSHE,12400,12400,3.34,41416.0,母版持仓&资金记录-20250101-20250618.txt,129,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,300478.XSHE,2100,2100,12.16,25536.0,母版持仓&资金记录-20250101-20250618.txt,130,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,605081.XSHG,4200,4200,9.58,40236.0,母版持仓&资金记录-20250101-20250618.txt,131,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,603813.XSHG,4000,4000,10.1,40400.0,母版持仓&资金记录-20250101-20250618.txt,132,parsed
2025-02-11,,position,1035201.22,616581.22,616581.22,418620.0,418620.0,11,300929.XSHE,4500,4500,9.18,41310.0,母版持仓&资金记录-20250101-20250618.txt,133,parsed
