date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2025-02-05,09:30:00,000929.XSHE,兰州黄河,buy,3100,6.26,19406.0,5.0,0,0,19411.0,母版交易记录-20250101-20251231.txt,31,"2025-02-05	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3100股	6.26	19,406.00	0.00	5.00",parsed
2025-02-05,09:30:00,600193.XSHG,创兴资源,buy,7600,2.62,19912.0,5.0,0,0,19917.0,母版交易记录-20250101-20251231.txt,32,"2025-02-05	09:30:00	创兴资源(600193.XSHG)	买	市价单	7600股	2.62	19,912.00	0.00	5.00",parsed
2025-02-06,14:00:00,600421.XSHG,华嵘控股,sell,-200,5.86,-1172.0,6.17,0,0,-1178.17,母版交易记录-20250101-20251231.txt,34,"2025-02-06	14:00:00	华嵘控股(600421.XSHG)	卖	市价单	-200股	5.86	-1,172.00	108.00	6.17",parsed
2025-02-06,14:00:00,600193.XSHG,创兴资源,sell,-1200,3.21,-3852.0,8.85,0,0,-3860.85,母版交易记录-20250101-20251231.txt,35,"2025-02-06	14:00:00	创兴资源(600193.XSHG)	卖	市价单	-1200股	3.21	-3,852.00	708.00	8.85",parsed
2025-02-10,09:30:00,000668.XSHE,荣丰控股,buy,3600,6.05,21780.0,5.0,0,0,21785.0,母版交易记录-20250101-20251231.txt,37,"2025-02-10	09:30:00	荣丰控股(000668.XSHE)	买	市价单	3600股	6.05	21,780.00	0.00	5.00",parsed
2025-02-10,09:30:00,000691.XSHE,亚太实业,buy,6100,3.12,19032.0,5.0,0,0,19037.0,母版交易记录-20250101-20251231.txt,38,"2025-02-10	09:30:00	亚太实业(000691.XSHE)	买	市价单	6100股	3.12	19,032.00	0.00	5.00",parsed
2025-02-10,09:30:00,002848.XSHE,高斯贝尔,buy,2800,6.55,18340.0,5.0,0,0,18345.0,母版交易记录-20250101-20251231.txt,39,"2025-02-10	09:30:00	高斯贝尔(002848.XSHE)	买	市价单	2800股	6.55	18,340.00	0.00	5.00",parsed
2025-02-10,09:30:00,605081.XSHG,太和水,buy,1800,9.7,17460.0,5.0,0,0,17465.0,母版交易记录-20250101-20251231.txt,40,"2025-02-10	09:30:00	太和水(605081.XSHG)	买	市价单	1800股	9.7	17,460.00	0.00	5.00",parsed
2025-02-10,09:30:00,603813.XSHG,原尚股份,buy,1900,10,19000.0,5.0,0,0,19005.0,母版交易记录-20250101-20251231.txt,41,"2025-02-10	09:30:00	原尚股份(603813.XSHG)	买	市价单	1900股	10	19,000.00	0.00	5.00",parsed
2025-02-10,09:30:00,600421.XSHG,华嵘控股,buy,2800,6.39,17892.0,5.0,0,0,17897.0,母版交易记录-20250101-20251231.txt,42,"2025-02-10	09:30:00	华嵘控股(600421.XSHG)	买	市价单	2800股	6.39	17,892.00	0.00	5.00",parsed
2025-02-10,09:30:00,300929.XSHE,华骐环保,buy,2200,9.01,19822.0,5.0,0,0,19827.0,母版交易记录-20250101-20251231.txt,43,"2025-02-10	09:30:00	华骐环保(300929.XSHE)	买	市价单	2200股	9.01	19,822.00	0.00	5.00",parsed
2025-02-10,09:30:00,002620.XSHE,瑞和股份,buy,5800,3.27,18966.0,5.0,0,0,18971.0,母版交易记录-20250101-20251231.txt,44,"2025-02-10	09:30:00	瑞和股份(002620.XSHE)	买	市价单	5800股	3.27	18,966.00	0.00	5.00",parsed
2025-02-10,09:30:00,000929.XSHE,兰州黄河,buy,3200,6.43,20576.0,5.0,0,0,20581.0,母版交易记录-20250101-20251231.txt,45,"2025-02-10	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3200股	6.43	20,576.00	0.00	5.00",parsed
2025-02-10,09:30:00,600193.XSHG,创兴资源,sell,-200,3.3,-660.0,5.66,0,0,-665.66,母版交易记录-20250101-20251231.txt,46,2025-02-10	09:30:00	创兴资源(600193.XSHG)	卖	市价单	-200股	3.3	-660.00	136.00	5.66,parsed
2025-02-10,09:30:00,300478.XSHE,杭州高新,buy,2100,9.66,20286.0,5.0,0,0,20291.0,母版交易记录-20250101-20251231.txt,47,"2025-02-10	09:30:00	杭州高新(300478.XSHE)	买	市价单	2100股	9.66	20,286.00	0.00	5.00",parsed
2025-02-12,14:00:00,600193.XSHG,创兴资源,sell,-900,3.9,-3510.0,8.51,0,0,-3518.51,母版交易记录-20250101-20251231.txt,49,"2025-02-12	14:00:00	创兴资源(600193.XSHG)	卖	市价单	-900股	3.9	-3,510.00	1,152.00	8.51",parsed
2025-02-12,14:00:00,300478.XSHE,杭州高新,sell,-300,11.48,-3444.0,8.44,0,0,-3452.44,母版交易记录-20250101-20251231.txt,50,"2025-02-12	14:00:00	杭州高新(300478.XSHE)	卖	市价单	-300股	11.48	-3,444.00	546.00	8.44",parsed
2025-02-13,09:30:00,000668.XSHE,荣丰控股,buy,3400,6.09,20706.0,5.0,0,0,20711.0,母版交易记录-20250101-20251231.txt,52,"2025-02-13	09:30:00	荣丰控股(000668.XSHE)	买	市价单	3400股	6.09	20,706.00	0.00	5.00",parsed
2025-02-13,09:30:00,000691.XSHE,亚太实业,buy,6700,3.14,21038.0,5.0,0,0,21043.0,母版交易记录-20250101-20251231.txt,53,"2025-02-13	09:30:00	亚太实业(000691.XSHE)	买	市价单	6700股	3.14	21,038.00	0.00	5.00",parsed
2025-02-13,09:30:00,002848.XSHE,高斯贝尔,buy,3100,6.63,20553.0,5.0,0,0,20558.0,母版交易记录-20250101-20251231.txt,54,"2025-02-13	09:30:00	高斯贝尔(002848.XSHE)	买	市价单	3100股	6.63	20,553.00	0.00	5.00",parsed
2025-02-13,09:30:00,605081.XSHG,太和水,buy,2200,9.63,21186.0,5.0,0,0,21191.0,母版交易记录-20250101-20251231.txt,55,"2025-02-13	09:30:00	太和水(605081.XSHG)	买	市价单	2200股	9.63	21,186.00	0.00	5.00",parsed
2025-02-13,09:30:00,603813.XSHG,原尚股份,buy,2100,10.15,21315.0,5.0,0,0,21320.0,母版交易记录-20250101-20251231.txt,56,"2025-02-13	09:30:00	原尚股份(603813.XSHG)	买	市价单	2100股	10.15	21,315.00	0.00	5.00",parsed
2025-02-13,09:30:00,600421.XSHG,华嵘控股,buy,3300,6.42,21186.0,5.0,0,0,21191.0,母版交易记录-20250101-20251231.txt,57,"2025-02-13	09:30:00	华嵘控股(600421.XSHG)	买	市价单	3300股	6.42	21,186.00	0.00	5.00",parsed
2025-02-13,09:30:00,300929.XSHE,华骐环保,buy,2200,9.13,20086.0,5.0,0,0,20091.0,母版交易记录-20250101-20251231.txt,58,"2025-02-13	09:30:00	华骐环保(300929.XSHE)	买	市价单	2200股	9.13	20,086.00	0.00	5.00",parsed
2025-02-13,09:30:00,002620.XSHE,瑞和股份,buy,5800,3.39,19662.0,5.0,0,0,19667.0,母版交易记录-20250101-20251231.txt,59,"2025-02-13	09:30:00	瑞和股份(002620.XSHE)	买	市价单	5800股	3.39	19,662.00	0.00	5.00",parsed
2025-02-13,09:30:00,000929.XSHE,兰州黄河,buy,3000,6.6,19800.0,5.0,0,0,19805.0,母版交易记录-20250101-20251231.txt,60,"2025-02-13	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3000股	6.6	19,800.00	0.00	5.00",parsed
2025-02-13,09:30:00,002856.XSHE,美芝股份,buy,2200,9.15,20130.0,5.0,0,0,20135.0,母版交易记录-20250101-20251231.txt,61,"2025-02-13	09:30:00	美芝股份(002856.XSHE)	买	市价单	2200股	9.15	20,130.00	0.00	5.00",parsed
2025-02-18,09:30:00,000668.XSHE,荣丰控股,buy,4200,6,25200.0,5.0,0,0,25205.0,母版交易记录-20250101-20251231.txt,63,"2025-02-18	09:30:00	荣丰控股(000668.XSHE)	买	市价单	4200股	6	25,200.00	0.00	5.00",parsed
2025-02-18,09:30:00,000691.XSHE,亚太实业,buy,6600,3.27,21582.0,5.0,0,0,21587.0,母版交易记录-20250101-20251231.txt,64,"2025-02-18	09:30:00	亚太实业(000691.XSHE)	买	市价单	6600股	3.27	21,582.00	0.00	5.00",parsed
2025-02-18,09:30:00,002848.XSHE,高斯贝尔,buy,2900,7.06,20474.0,5.0,0,0,20479.0,母版交易记录-20250101-20251231.txt,65,"2025-02-18	09:30:00	高斯贝尔(002848.XSHE)	买	市价单	2900股	7.06	20,474.00	0.00	5.00",parsed
2025-02-18,09:30:00,605081.XSHG,太和水,buy,2200,10.01,22022.0,5.0,0,0,22027.0,母版交易记录-20250101-20251231.txt,66,"2025-02-18	09:30:00	太和水(605081.XSHG)	买	市价单	2200股	10.01	22,022.00	0.00	5.00",parsed
2025-02-18,09:30:00,300929.XSHE,华骐环保,buy,2600,9.24,24024.0,5.0,0,0,24029.0,母版交易记录-20250101-20251231.txt,67,"2025-02-18	09:30:00	华骐环保(300929.XSHE)	买	市价单	2600股	9.24	24,024.00	0.00	5.00",parsed
2025-02-18,09:30:00,002620.XSHE,瑞和股份,buy,5600,3.62,20272.0,5.0,0,0,20277.0,母版交易记录-20250101-20251231.txt,68,"2025-02-18	09:30:00	瑞和股份(002620.XSHE)	买	市价单	5600股	3.62	20,272.00	0.00	5.00",parsed
2025-02-18,09:30:00,000929.XSHE,兰州黄河,buy,3700,6.6,24420.0,5.0,0,0,24425.0,母版交易记录-20250101-20251231.txt,69,"2025-02-18	09:30:00	兰州黄河(000929.XSHE)	买	市价单	3700股	6.6	24,420.00	0.00	5.00",parsed
2025-02-18,09:30:00,600193.XSHG,创兴资源,buy,200,3.9,780.0,5.0,0,0,785.0,母版交易记录-20250101-20251231.txt,70,2025-02-18	09:30:00	创兴资源(600193.XSHG)	买	市价单	200股	3.9	780.00	0.00	5.00,parsed
2025-02-18,09:30:00,002856.XSHE,美芝股份,buy,2400,9.25,22200.0,5.0,0,0,22205.0,母版交易记录-20250101-20251231.txt,71,"2025-02-18	09:30:00	美芝股份(002856.XSHE)	买	市价单	2400股	9.25	22,200.00	0.00	5.00",parsed
2025-02-18,09:30:00,600768.XSHG,宁波富邦,buy,2200,9.52,20944.0,5.0,0,0,20949.0,母版交易记录-20250101-20251231.txt,72,"2025-02-18	09:30:00	宁波富邦(600768.XSHG)	买	市价单	2200股	9.52	20,944.00	0.00	5.00",parsed
2025-02-18,09:30:00,603316.XSHG,诚邦股份,buy,4200,5.06,21252.0,5.0,0,0,21257.0,母版交易记录-20250101-20251231.txt,73,"2025-02-18	09:30:00	诚邦股份(603316.XSHG)	买	市价单	4200股	5.06	21,252.00	0.00	5.00",parsed
2025-02-18,14:00:00,002848.XSHE,高斯贝尔,sell,-600,7.36,-4416.0,9.42,0,0,-4425.42,母版交易记录-20250101-20251231.txt,74,"2025-02-18	14:00:00	高斯贝尔(002848.XSHE)	卖	市价单	-600股	7.36	-4,416.00	536.51	9.42",parsed
2025-02-18,14:00:00,603813.XSHG,原尚股份,sell,-100,10.79,-1079.0,6.08,0,0,-1085.08,母版交易记录-20250101-20251231.txt,75,"2025-02-18	14:00:00	原尚股份(603813.XSHG)	卖	市价单	-100股	10.79	-1,079.00	101.03	6.08",parsed
2025-02-18,14:00:00,600421.XSHG,华嵘控股,sell,-1900,8.36,-15884.0,20.88,0,0,-15904.88,母版交易记录-20250101-20251231.txt,76,"2025-02-18	14:00:00	华嵘控股(600421.XSHG)	卖	市价单	-1900股	8.36	-15,884.00	4,464.60	20.88",parsed
2025-02-18,14:00:00,300478.XSHE,杭州高新,sell,-400,15.75,-6300.0,11.3,0,0,-6311.3,母版交易记录-20250101-20251231.txt,77,"2025-02-18	14:00:00	杭州高新(300478.XSHE)	卖	市价单	-400股	15.75	-6,300.00	2,436.00	11.30",parsed
2025-02-19,14:00:00,600421.XSHG,华嵘控股,sell,-500,9.08,-4540.0,9.54,0,0,-4549.54,母版交易记录-20250101-20251231.txt,79,"2025-02-19	14:00:00	华嵘控股(600421.XSHG)	卖	市价单	-500股	9.08	-4,540.00	1,534.90	9.54",parsed
2025-02-20,14:00:00,603813.XSHG,原尚股份,sell,-500,11.86,-5930.0,10.93,0,0,-5940.93,母版交易记录-20250101-20251231.txt,81,"2025-02-20	14:00:00	原尚股份(603813.XSHG)	卖	市价单	-500股	11.86	-5,930.00	1,040.16	10.93",parsed
2025-02-20,14:00:00,603316.XSHG,诚邦股份,sell,-100,5.32,-532.0,5.53,0,0,-537.53,母版交易记录-20250101-20251231.txt,82,2025-02-20	14:00:00	诚邦股份(603316.XSHG)	卖	市价单	-100股	5.32	-532.00	26.00	5.53,parsed
2025-02-21,09:30:00,000668.XSHE,荣丰控股,buy,3900,5.92,23088.0,5.0,0,0,23093.0,母版交易记录-20250101-20251231.txt,84,"2025-02-21	09:30:00	荣丰控股(000668.XSHE)	买	市价单	3900股	5.92	23,088.00	0.00	5.00",parsed
2025-02-21,09:30:00,000691.XSHE,亚太实业,buy,7700,3.17,24409.0,5.0,0,0,24414.0,母版交易记录-20250101-20251231.txt,85,"2025-02-21	09:30:00	亚太实业(000691.XSHE)	买	市价单	7700股	3.17	24,409.00	0.00	5.00",parsed
2025-02-21,09:30:00,002848.XSHE,高斯贝尔,buy,3800,6.96,26448.0,5.0,0,0,26453.0,母版交易记录-20250101-20251231.txt,86,"2025-02-21	09:30:00	高斯贝尔(002848.XSHE)	买	市价单	3800股	6.96	26,448.00	0.00	5.00",parsed
2025-02-21,09:30:00,605081.XSHG,太和水,buy,2400,9.78,23472.0,5.0,0,0,23477.0,母版交易记录-20250101-20251231.txt,87,"2025-02-21	09:30:00	太和水(605081.XSHG)	买	市价单	2400股	9.78	23,472.00	0.00	5.00",parsed
2025-02-21,09:30:00,603813.XSHG,原尚股份,buy,1500,12.18,18270.0,5.0,0,0,18275.0,母版交易记录-20250101-20251231.txt,88,"2025-02-21	09:30:00	原尚股份(603813.XSHG)	买	市价单	1500股	12.18	18,270.00	0.00	5.00",parsed
2025-02-21,09:30:00,600421.XSHG,华嵘控股,buy,1100,7.77,8547.0,5.0,0,0,8552.0,母版交易记录-20250101-20251231.txt,89,"2025-02-21	09:30:00	华嵘控股(600421.XSHG)	买	市价单	1100股	7.77	8,547.00	0.00	5.00",parsed
2025-02-21,09:30:00,300929.XSHE,华骐环保,buy,2300,9.24,21252.0,5.0,0,0,21257.0,母版交易记录-20250101-20251231.txt,90,"2025-02-21	09:30:00	华骐环保(300929.XSHE)	买	市价单	2300股	9.24	21,252.00	0.00	5.00",parsed
2025-02-21,09:30:00,002620.XSHE,瑞和股份,buy,600,3.52,2112.0,5.0,0,0,2117.0,母版交易记录-20250101-20251231.txt,91,"2025-02-21	09:30:00	瑞和股份(002620.XSHE)	买	市价单	600股	3.52	2,112.00	0.00	5.00",parsed
2025-02-21,09:30:00,000929.XSHE,兰州黄河,buy,2900,6.77,19633.0,5.0,0,0,19638.0,母版交易记录-20250101-20251231.txt,92,"2025-02-21	09:30:00	兰州黄河(000929.XSHE)	买	市价单	2900股	6.77	19,633.00	0.00	5.00",parsed
2025-02-21,09:30:00,002856.XSHE,美芝股份,buy,2400,9.14,21936.0,5.0,0,0,21941.0,母版交易记录-20250101-20251231.txt,93,"2025-02-21	09:30:00	美芝股份(002856.XSHE)	买	市价单	2400股	9.14	21,936.00	0.00	5.00",parsed
2025-02-21,09:30:00,600768.XSHG,宁波富邦,buy,2200,9.66,21252.0,5.0,0,0,21257.0,母版交易记录-20250101-20251231.txt,94,"2025-02-21	09:30:00	宁波富邦(600768.XSHG)	买	市价单	2200股	9.66	21,252.00	0.00	5.00",parsed
2025-02-21,09:30:00,600753.XSHG,庚星股份,buy,3700,5.68,21016.0,5.0,0,0,21021.0,母版交易记录-20250101-20251231.txt,95,"2025-02-21	09:30:00	庚星股份(600753.XSHG)	买	市价单	3700股	5.68	21,016.00	0.00	5.00",parsed
2025-02-21,14:00:00,600193.XSHG,创兴资源,sell,-300,4.09,-1227.0,6.23,0,0,-1233.23,母版交易记录-20250101-20251231.txt,96,"2025-02-21	14:00:00	创兴资源(600193.XSHG)	卖	市价单	-300股	4.09	-1,227.00	427.04	6.23",parsed
2025-02-26,09:30:00,000691.XSHE,亚太实业,buy,500,3.12,1560.0,5.0,0,0,1565.0,母版交易记录-20250101-20251231.txt,98,"2025-02-26	09:30:00	亚太实业(000691.XSHE)	买	市价单	500股	3.12	1,560.00	0.00	5.00",parsed
2025-02-26,09:30:00,605081.XSHG,太和水,sell,-400,10.2,-4080.0,9.08,0,0,-4089.08,母版交易记录-20250101-20251231.txt,99,"2025-02-26	09:30:00	太和水(605081.XSHG)	卖	市价单	-400股	10.2	-4,080.00	294.25	9.08",parsed
2025-02-26,09:30:00,603813.XSHG,原尚股份,sell,-2000,13.02,-26040.0,31.04,0,0,-26071.04,母版交易记录-20250101-20251231.txt,100,"2025-02-26	09:30:00	原尚股份(603813.XSHG)	卖	市价单	-2000股	13.02	-26,040.00	5,451.94	31.04",parsed
2025-02-26,09:30:00,600421.XSHG,华嵘控股,sell,-2200,7.18,-15796.0,20.8,0,0,-15816.8,母版交易记录-20250101-20251231.txt,101,"2025-02-26	09:30:00	华嵘控股(600421.XSHG)	卖	市价单	-2200股	7.18	-15,796.00	2,060.45	20.80",parsed
2025-02-26,09:30:00,300929.XSHE,华骐环保,buy,200,9.1,1820.0,5.0,0,0,1825.0,母版交易记录-20250101-20251231.txt,102,"2025-02-26	09:30:00	华骐环保(300929.XSHE)	买	市价单	200股	9.1	1,820.00	0.00	5.00",parsed
2025-02-26,09:30:00,002620.XSHE,瑞和股份,sell,-6300,3.58,-22554.0,27.55,0,0,-22581.55,母版交易记录-20250101-20251231.txt,103,"2025-02-26	09:30:00	瑞和股份(002620.XSHE)	卖	市价单	-6300股	3.58	-22,554.00	1,705.65	27.55",parsed
2025-02-26,09:30:00,000929.XSHE,兰州黄河,buy,100,6.73,673.0,5.0,0,0,678.0,母版交易记录-20250101-20251231.txt,104,2025-02-26	09:30:00	兰州黄河(000929.XSHE)	买	市价单	100股	6.73	673.00	0.00	5.00,parsed
2025-02-26,09:30:00,600193.XSHG,创兴资源,sell,-5200,3.91,-20332.0,25.33,0,0,-20357.33,母版交易记录-20250101-20251231.txt,105,"2025-02-26	09:30:00	创兴资源(600193.XSHG)	卖	市价单	-5200股	3.91	-20,332.00	6,465.96	25.33",parsed
2025-02-26,09:30:00,300478.XSHE,杭州高新,buy,100,14.21,1421.0,5.0,0,0,1426.0,母版交易记录-20250101-20251231.txt,106,"2025-02-26	09:30:00	杭州高新(300478.XSHE)	买	市价单	100股	14.21	1,421.00	0.00	5.00",parsed
2025-02-26,09:30:00,002856.XSHE,美芝股份,buy,2600,8.89,23114.0,5.0,0,0,23119.0,母版交易记录-20250101-20251231.txt,107,"2025-02-26	09:30:00	美芝股份(002856.XSHE)	买	市价单	2600股	8.89	23,114.00	0.00	5.00",parsed
2025-02-26,09:30:00,600768.XSHG,宁波富邦,buy,2500,9.36,23400.0,5.0,0,0,23405.0,母版交易记录-20250101-20251231.txt,108,"2025-02-26	09:30:00	宁波富邦(600768.XSHG)	买	市价单	2500股	9.36	23,400.00	0.00	5.00",parsed
2025-02-26,09:30:00,600753.XSHG,庚星股份,buy,4000,5.55,22200.0,5.0,0,0,22205.0,母版交易记录-20250101-20251231.txt,109,"2025-02-26	09:30:00	庚星股份(600753.XSHG)	买	市价单	4000股	5.55	22,200.00	0.00	5.00",parsed
2025-02-26,09:30:00,300736.XSHE,百邦科技,buy,1600,10.32,16512.0,5.0,0,0,16517.0,母版交易记录-20250101-20251231.txt,110,"2025-02-26	09:30:00	百邦科技(300736.XSHE)	买	市价单	1600股	10.32	16,512.00	0.00	5.00",parsed
2025-02-28,14:00:00,603316.XSHG,诚邦股份,sell,-700,6.48,-4536.0,9.54,0,0,-4545.54,母版交易记录-20250101-20251231.txt,112,"2025-02-28	14:00:00	诚邦股份(603316.XSHG)	卖	市价单	-700股	6.48	-4,536.00	994.00	9.54",parsed
2025-03-03,09:30:00,605081.XSHG,太和水,buy,200,9.9,1980.0,5.0,0,0,1985.0,母版交易记录-20250101-20251231.txt,114,"2025-03-03	09:30:00	太和水(605081.XSHG)	买	市价单	200股	9.9	1,980.00	0.00	5.00",parsed
2025-03-03,09:30:00,600421.XSHG,华嵘控股,sell,-3000,7.03,-21090.0,26.09,0,0,-21116.09,母版交易记录-20250101-20251231.txt,115,"2025-03-03	09:30:00	华嵘控股(600421.XSHG)	卖	市价单	-3000股	7.03	-21,090.00	2,359.70	26.09",parsed
2025-03-03,09:30:00,300929.XSHE,华骐环保,buy,200,8.85,1770.0,5.0,0,0,1775.0,母版交易记录-20250101-20251231.txt,116,"2025-03-03	09:30:00	华骐环保(300929.XSHE)	买	市价单	200股	8.85	1,770.00	0.00	5.00",parsed
2025-03-03,09:30:00,002620.XSHE,瑞和股份,sell,-6100,3.59,-21899.0,26.9,0,0,-21925.9,母版交易记录-20250101-20251231.txt,117,"2025-03-03	09:30:00	瑞和股份(002620.XSHE)	卖	市价单	-6100股	3.59	-21,899.00	1,712.50	26.90",parsed
2025-03-03,09:30:00,000929.XSHE,兰州黄河,sell,-100,6.76,-676.0,5.68,0,0,-681.68,母版交易记录-20250101-20251231.txt,118,2025-03-03	09:30:00	兰州黄河(000929.XSHE)	卖	市价单	-100股	6.76	-676.00	22.83	5.68,parsed
2025-03-03,09:30:00,300478.XSHE,杭州高新,sell,-1500,13.33,-19995.0,25.0,0,0,-20020.0,母版交易记录-20250101-20251231.txt,119,"2025-03-03	09:30:00	杭州高新(300478.XSHE)	卖	市价单	-1500股	13.33	-19,995.00	5,050.00	25.00",parsed
2025-03-03,09:30:00,002856.XSHE,美芝股份,buy,2500,8.79,21975.0,5.0,0,0,21980.0,母版交易记录-20250101-20251231.txt,120,"2025-03-03	09:30:00	美芝股份(002856.XSHE)	买	市价单	2500股	8.79	21,975.00	0.00	5.00",parsed
2025-03-03,09:30:00,600768.XSHG,宁波富邦,buy,2200,9.38,20636.0,5.0,0,0,20641.0,母版交易记录-20250101-20251231.txt,121,"2025-03-03	09:30:00	宁波富邦(600768.XSHG)	买	市价单	2200股	9.38	20,636.00	0.00	5.00",parsed
2025-03-03,09:30:00,600753.XSHG,庚星股份,buy,4200,5.29,22218.0,5.0,0,0,22223.0,母版交易记录-20250101-20251231.txt,122,"2025-03-03	09:30:00	庚星股份(600753.XSHG)	买	市价单	4200股	5.29	22,218.00	0.00	5.00",parsed
2025-03-03,14:00:00,603813.XSHG,原尚股份,sell,-1900,14.08,-26752.0,31.75,0,0,-26783.75,母版交易记录-20250101-20251231.txt,123,"2025-03-03	14:00:00	原尚股份(603813.XSHG)	卖	市价单	-1900股	14.08	-26,752.00	7,193.35	31.75",parsed
2025-03-06,09:30:00,000668.XSHE,荣丰控股,buy,500,5.65,2825.0,5.0,0,0,2830.0,母版交易记录-20250101-20251231.txt,125,"2025-03-06	09:30:00	荣丰控股(000668.XSHE)	买	市价单	500股	5.65	2,825.00	0.00	5.00",parsed
2025-03-06,09:30:00,000691.XSHE,亚太实业,sell,-500,3.13,-1565.0,6.56,0,0,-1571.56,母版交易记录-20250101-20251231.txt,126,"2025-03-06	09:30:00	亚太实业(000691.XSHE)	卖	市价单	-500股	3.13	-1,565.00	9.13	6.56",parsed
2025-03-06,09:30:00,002848.XSHE,高斯贝尔,buy,300,6.74,2022.0,5.0,0,0,2027.0,母版交易记录-20250101-20251231.txt,127,"2025-03-06	09:30:00	高斯贝尔(002848.XSHE)	买	市价单	300股	6.74	2,022.00	0.00	5.00",parsed
2025-03-06,09:30:00,605081.XSHG,太和水,buy,300,9.5,2850.0,5.0,0,0,2855.0,母版交易记录-20250101-20251231.txt,128,"2025-03-06	09:30:00	太和水(605081.XSHG)	买	市价单	300股	9.5	2,850.00	0.00	5.00",parsed
2025-03-06,09:30:00,603813.XSHG,原尚股份,sell,-1600,14.21,-22736.0,27.74,0,0,-22763.74,母版交易记录-20250101-20251231.txt,129,"2025-03-06	09:30:00	原尚股份(603813.XSHG)	卖	市价单	-1600股	14.21	-22,736.00	6,265.56	27.74",parsed
2025-03-06,09:30:00,600421.XSHG,华嵘控股,sell,-3100,6.78,-21018.0,26.02,0,0,-21044.02,母版交易记录-20250101-20251231.txt,130,"2025-03-06	09:30:00	华嵘控股(600421.XSHG)	卖	市价单	-3100股	6.78	-21,018.00	1,663.36	26.02",parsed
2025-03-06,09:30:00,300929.XSHE,华骐环保,sell,-200,9.05,-1810.0,6.81,0,0,-1816.81,母版交易记录-20250101-20251231.txt,131,"2025-03-06	09:30:00	华骐环保(300929.XSHE)	卖	市价单	-200股	9.05	-1,810.00	-1.92	6.81",parsed
2025-03-06,09:30:00,002620.XSHE,瑞和股份,sell,-6200,3.72,-23064.0,28.06,0,0,-23092.06,母版交易记录-20250101-20251231.txt,132,"2025-03-06	09:30:00	瑞和股份(002620.XSHE)	卖	市价单	-6200股	3.72	-23,064.00	2,546.57	28.06",parsed
