date,time,snapshot_type,total_asset,cash,available_cash,position_market_value_reported,position_market_value_calculated,position_count,code,position_qty,available_qty,market_price,market_value,source_file,source_line_no,parse_status
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,002633.XSHE,12900,12900,8.25,106425.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,603269.XSHG,1500,1500,14.16,21240.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,600561.XSHG,21600,21600,5.18,111888.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,600241.XSHG,20800,20800,4.21,87568.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,300029.XSHE,11100,11100,6.05,67155.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,000679.XSHE,25300,25300,3.58,90574.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,002473.XSHE,8200,8200,7.98,65436.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,000929.XSHE,16800,16800,6.68,112224.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-05,,position,1107307.42,18.42,18.42,1107289.0,1107289.0,13,000691.XSHE,27800,27800,3.96,110088.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,300665.XSHE,10700,10700,10.45,111815.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,300106.XSHE,14800,14800,6.08,89984.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,603991.XSHG,6500,6500,17.53,113945.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,002633.XSHE,13300,13300,8.35,111055.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,603269.XSHG,1500,1500,14.35,21525.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,600561.XSHG,21500,21500,5.18,111370.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,600241.XSHG,26300,26300,4.24,111512.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,300029.XSHE,11100,11100,6.1,67710.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,000679.XSHE,30700,30700,3.59,110213.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,002473.XSHE,8200,8200,8.0,65600.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,000929.XSHE,16600,16600,6.69,111054.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-06,,position,1114451.94,18.94,18.94,1114433.0,1114433.0,12,000691.XSHE,22500,22500,3.94,88650.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,300665.XSHE,10700,10700,10.25,109675.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,300106.XSHE,14800,14800,5.96,88208.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,603991.XSHG,6500,6500,17.8,115700.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,002633.XSHE,13300,13300,8.3,110390.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,603269.XSHG,1500,1500,13.9,20850.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,600561.XSHG,21500,21500,5.1,109650.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,600241.XSHG,26300,26300,4.08,107304.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,300029.XSHE,11100,11100,5.95,66045.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,000679.XSHE,30700,30700,3.48,106836.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,002473.XSHE,8200,8200,7.77,63714.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,000929.XSHE,16600,16600,6.53,108398.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-09,,position,1093413.94,18.94,18.94,1093395.0,1093395.0,12,000691.XSHE,22500,22500,3.85,86625.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,300665.XSHE,10700,10700,10.42,111494.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,300106.XSHE,14800,14800,6.01,88948.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,603991.XSHG,6500,6500,19.58,127270.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,002633.XSHE,13300,13300,8.5,113050.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,603269.XSHG,1500,1500,14.12,21180.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,600561.XSHG,21500,21500,5.18,111370.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,600241.XSHG,26300,26300,4.2,110460.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,300029.XSHE,11100,11100,6.11,67821.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,000679.XSHE,30700,30700,3.58,109906.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,002473.XSHE,8200,8200,8.05,66010.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,000929.XSHE,16600,16600,6.69,111054.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-10,,position,1127456.94,18.94,18.94,1127438.0,1127438.0,12,000691.XSHE,22500,22500,3.95,88875.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,300665.XSHE,10700,10700,11.01,117807.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,300106.XSHE,14800,14800,5.97,88356.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,603991.XSHG,4400,4400,21.54,94776.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,002633.XSHE,13300,13300,8.53,113449.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,603269.XSHG,1500,1500,14.21,21315.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,600561.XSHG,21500,21500,5.24,112660.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,600241.XSHG,26300,26300,4.23,111249.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,300029.XSHE,11100,11100,6.02,66822.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,000679.XSHE,30700,30700,3.72,114204.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,002473.XSHE,8200,8200,7.86,64452.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,000929.XSHE,16600,16600,6.72,111552.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-11,,position,1150210.44,44468.44,44468.44,1105742.0,1105742.0,12,000691.XSHE,22500,22500,3.96,89100.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,300665.XSHE,10700,10700,10.28,109996.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,300106.XSHE,14800,14800,5.83,86284.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,603991.XSHG,4400,4400,23.69,104236.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,002633.XSHE,13300,13300,8.43,112119.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,603269.XSHG,1500,1500,13.87,20805.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,600561.XSHG,21500,21500,5.17,111155.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,600241.XSHG,26300,26300,4.14,108882.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,300029.XSHE,11100,11100,5.93,65823.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,000679.XSHE,30700,30700,3.8,116660.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,002473.XSHE,8200,8200,7.77,63714.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,000929.XSHE,16600,16600,6.57,109062.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-12,,position,1142979.44,44468.44,44468.44,1098511.0,1098511.0,12,000691.XSHE,22500,22500,3.99,89775.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,300665.XSHE,10700,10700,10.38,111066.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,300106.XSHE,14800,14800,5.77,85396.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,603991.XSHG,3700,3700,23.55,87135.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,002633.XSHE,13300,13300,8.38,111454.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,603269.XSHG,1500,1500,13.86,20790.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,600561.XSHG,21500,21500,5.14,110510.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,600241.XSHG,26300,26300,4.12,108356.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,300029.XSHE,11100,11100,5.9,65490.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,000679.XSHE,30700,30700,3.64,111748.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,002473.XSHE,8200,8200,7.76,63632.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,000929.XSHE,16600,16600,6.55,108730.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-13,,position,1138335.11,61778.11,61778.11,1076557.0,1076557.0,12,000691.XSHE,22500,22500,4.1,92250.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,300665.XSHE,10800,10800,9.87,106596.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,002209.XSHE,3500,3500,6.24,21840.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,300106.XSHE,15400,15400,5.56,85624.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,603991.XSHG,3200,3200,21.2,67840.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,300736.XSHE,2300,2300,9.28,21344.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,002633.XSHE,13400,13400,8.14,109076.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,600561.XSHG,22100,22100,5.02,110942.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,600241.XSHG,27300,27300,4.02,109746.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,300029.XSHE,19200,19200,5.75,110400.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,000679.XSHE,25000,25000,3.45,86250.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,002473.XSHE,11700,11700,7.66,89622.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,000929.XSHE,17200,17200,6.41,110252.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-16,,position,1095681.51,1741.51,1741.51,1093940.0,1093940.0,13,000691.XSHE,16600,16600,3.88,64408.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,300665.XSHE,10800,10800,10.0,108000.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,002209.XSHE,3500,3500,6.34,22190.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,300106.XSHE,15400,15400,5.62,86548.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,603991.XSHG,3200,3200,19.08,61056.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,300736.XSHE,2300,2300,9.4,21620.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,002633.XSHE,13400,13400,8.02,107468.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,600561.XSHG,22100,22100,4.99,110279.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,600241.XSHG,27300,27300,4.01,109473.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,300029.XSHE,19200,19200,5.66,108672.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,000679.XSHE,25000,25000,3.39,84750.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,002473.XSHE,11700,11700,7.74,90558.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,000929.XSHE,17200,17200,6.37,109564.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-17,,position,1085663.51,1741.51,1741.51,1083922.0,1083922.0,13,000691.XSHE,16600,16600,3.84,63744.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,300665.XSHE,10800,10800,9.8,105840.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,002209.XSHE,3500,3500,6.15,21525.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,300106.XSHE,15400,15400,5.8,89320.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,603991.XSHG,3200,3200,18.8,60160.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,300736.XSHE,2300,2300,9.25,21275.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,002633.XSHE,13400,13400,7.91,105994.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,600561.XSHG,22100,22100,4.88,107848.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,600241.XSHG,27300,27300,3.91,106743.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,300029.XSHE,19200,19200,5.68,109056.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,000679.XSHE,25000,25000,3.31,82750.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,002473.XSHE,11700,11700,7.97,93249.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,000929.XSHE,17200,17200,6.24,107328.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-18,,position,1074083.51,1741.51,1741.51,1072342.0,1072342.0,13,000691.XSHE,16600,16600,3.69,61254.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,300665.XSHE,11000,11000,9.84,108240.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,002209.XSHE,7000,7000,6.21,43470.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,300106.XSHE,15000,15000,6.01,90150.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,603991.XSHG,2300,2300,20.68,47564.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,300736.XSHE,2300,2300,9.3,21390.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,002633.XSHE,13500,13500,7.95,107325.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,600561.XSHG,22000,22000,4.91,108020.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,600241.XSHG,27500,27500,3.92,107800.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,300029.XSHE,19100,19100,5.73,109443.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,000679.XSHE,25700,25700,3.64,93548.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,002473.XSHE,8100,8100,8.49,68769.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,000929.XSHE,17200,17200,6.29,108188.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,603389.XSHG,4700,4700,4.44,20868.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-19,,position,1098973.65,415.65,415.65,1098558.0,1098558.0,14,000691.XSHE,17100,17100,3.73,63783.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,300665.XSHE,11000,11000,10.45,114950.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,002209.XSHE,7000,7000,6.28,43960.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,300106.XSHE,15000,15000,6.08,91200.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,603991.XSHG,2000,2000,22.28,44560.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,300736.XSHE,2300,2300,9.41,21643.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,002633.XSHE,13500,13500,8.16,110160.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,600561.XSHG,22000,22000,4.99,109780.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,600241.XSHG,27500,27500,3.95,108625.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,300029.XSHE,19100,19100,5.8,110780.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,000679.XSHE,24200,24200,3.75,90750.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,002473.XSHE,8100,8100,8.99,72819.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,000929.XSHE,17200,17200,6.45,110940.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,603389.XSHG,4700,4700,4.53,21291.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-20,,position,1131297.41,12636.41,12636.41,1118661.0,1118661.0,14,000691.XSHE,17100,17100,3.93,67203.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,300665.XSHE,11000,11000,10.04,110440.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,002209.XSHE,7000,7000,6.08,42560.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,300106.XSHE,15000,15000,6.18,92700.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,603991.XSHG,2000,2000,20.86,41720.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,300736.XSHE,2300,2300,9.07,20861.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
2020-03-23,,position,1099439.41,12636.41,12636.41,1086803.0,1086803.0,14,002633.XSHE,13500,13500,7.96,107460.0,母版持仓&资金记录-20200101-20200611.txt,0,parsed
