date,time,snapshot_type,total_asset,cash,available_cash,position_market_value_reported,position_market_value_calculated,position_count,code,position_qty,available_qty,market_price,market_value,source_file,source_line_no,parse_status
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,600697.XSHG,8100,8100,11.86,96066.0,母版持仓&资金记录-20260501-20260623.txt,200,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,301167.XSHE,5800,5800,16.59,96222.0,母版持仓&资金记录-20260501-20260623.txt,201,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,300500.XSHE,1600,1600,11.59,18544.0,母版持仓&资金记录-20260501-20260623.txt,202,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,600455.XSHG,3300,3300,29.03,95799.0,母版持仓&资金记录-20260501-20260623.txt,203,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,300417.XSHE,6600,6600,14.5,95700.0,母版持仓&资金记录-20260501-20260623.txt,204,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,300929.XSHE,7300,7300,13.26,96798.0,母版持仓&资金记录-20260501-20260623.txt,205,parsed
2026-05-25,,position,977240.04,10199.04,10199.04,967041.0,967041.0,13,600493.XSHG,11000,11000,6.94,76340.0,母版持仓&资金记录-20260501-20260623.txt,206,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300665.XSHE,6200,6200,9.84,61008.0,母版持仓&资金记录-20260501-20260623.txt,210,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,301098.XSHE,9400,9400,10.2,95880.0,母版持仓&资金记录-20260501-20260623.txt,211,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300535.XSHE,3200,3200,17.33,55456.0,母版持仓&资金记录-20260501-20260623.txt,212,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300405.XSHE,8400,8400,6.89,57876.0,母版持仓&资金记录-20260501-20260623.txt,213,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,600561.XSHG,14600,14600,6.48,94608.0,母版持仓&资金记录-20260501-20260623.txt,214,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,603879.XSHG,3600,3600,5.29,19044.0,母版持仓&资金记录-20260501-20260623.txt,215,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,600697.XSHG,8100,8100,11.71,94851.0,母版持仓&资金记录-20260501-20260623.txt,216,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,301167.XSHE,5800,5800,16.05,93090.0,母版持仓&资金记录-20260501-20260623.txt,217,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300500.XSHE,1600,1600,11.41,18256.0,母版持仓&资金记录-20260501-20260623.txt,218,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,600455.XSHG,3300,3300,28.36,93588.0,母版持仓&资金记录-20260501-20260623.txt,219,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300417.XSHE,6600,6600,14.2,93720.0,母版持仓&资金记录-20260501-20260623.txt,220,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,300929.XSHE,7300,7300,13.09,95557.0,母版持仓&资金记录-20260501-20260623.txt,221,parsed
2026-05-26,,position,958263.04,10199.04,10199.04,948064.0,948064.0,13,600493.XSHG,11000,11000,6.83,75130.0,母版持仓&资金记录-20260501-20260623.txt,222,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300665.XSHE,3900,3900,9.5,37050.0,母版持仓&资金记录-20260501-20260623.txt,226,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,301098.XSHE,9400,9400,10.27,96538.0,母版持仓&资金记录-20260501-20260623.txt,227,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300535.XSHE,4300,4300,16.83,72369.0,母版持仓&资金记录-20260501-20260623.txt,228,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300405.XSHE,5600,5600,6.77,37912.0,母版持仓&资金记录-20260501-20260623.txt,229,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,600561.XSHG,14700,14700,6.27,92169.0,母版持仓&资金记录-20260501-20260623.txt,230,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,603879.XSHG,7200,7200,5.21,37512.0,母版持仓&资金记录-20260501-20260623.txt,231,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,600697.XSHG,8200,8200,11.4,93480.0,母版持仓&资金记录-20260501-20260623.txt,232,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300605.XSHE,1600,1600,11.17,17872.0,母版持仓&资金记录-20260501-20260623.txt,233,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,301167.XSHE,5900,5900,15.66,92394.0,母版持仓&资金记录-20260501-20260623.txt,234,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,600455.XSHG,3300,3300,27.48,90684.0,母版持仓&资金记录-20260501-20260623.txt,235,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300417.XSHE,5500,5500,13.75,75625.0,母版持仓&资金记录-20260501-20260623.txt,236,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,300929.XSHE,7300,7300,12.7,92710.0,母版持仓&资金记录-20260501-20260623.txt,237,parsed
2026-05-27,,position,935438.27,5323.27,5323.27,930115.0,930115.0,13,600493.XSHG,14000,14000,6.7,93800.0,母版持仓&资金记录-20260501-20260623.txt,238,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300665.XSHE,3900,3900,9.5,37050.0,母版持仓&资金记录-20260501-20260623.txt,242,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,301098.XSHE,9400,9400,10.34,97196.0,母版持仓&资金记录-20260501-20260623.txt,243,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300535.XSHE,4300,4300,16.92,72756.0,母版持仓&资金记录-20260501-20260623.txt,244,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300405.XSHE,5600,5600,6.8,38080.0,母版持仓&资金记录-20260501-20260623.txt,245,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,600561.XSHG,14700,14700,6.23,91581.0,母版持仓&资金记录-20260501-20260623.txt,246,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,603879.XSHG,7200,7200,5.24,37728.0,母版持仓&资金记录-20260501-20260623.txt,247,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,600697.XSHG,8200,8200,11.31,92742.0,母版持仓&资金记录-20260501-20260623.txt,248,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300605.XSHE,1600,1600,11.36,18176.0,母版持仓&资金记录-20260501-20260623.txt,249,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,301167.XSHE,5900,5900,15.61,92099.0,母版持仓&资金记录-20260501-20260623.txt,250,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,600455.XSHG,3300,3300,27.21,89793.0,母版持仓&资金记录-20260501-20260623.txt,251,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300417.XSHE,5500,5500,13.75,75625.0,母版持仓&资金记录-20260501-20260623.txt,252,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,300929.XSHE,7300,7300,12.62,92126.0,母版持仓&资金记录-20260501-20260623.txt,253,parsed
2026-05-28,,position,933795.27,5323.27,5323.27,928472.0,928472.0,13,600493.XSHG,14000,14000,6.68,93520.0,母版持仓&资金记录-20260501-20260623.txt,254,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300665.XSHE,3900,3900,9.64,37596.0,母版持仓&资金记录-20260501-20260623.txt,258,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,301098.XSHE,9400,9400,9.94,93436.0,母版持仓&资金记录-20260501-20260623.txt,259,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300535.XSHE,4300,4300,16.36,70348.0,母版持仓&资金记录-20260501-20260623.txt,260,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300405.XSHE,5600,5600,6.42,35952.0,母版持仓&资金记录-20260501-20260623.txt,261,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,600561.XSHG,14700,14700,6.06,89082.0,母版持仓&资金记录-20260501-20260623.txt,262,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,603879.XSHG,7200,7200,4.95,35640.0,母版持仓&资金记录-20260501-20260623.txt,263,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,600697.XSHG,8200,8200,11.52,94464.0,母版持仓&资金记录-20260501-20260623.txt,264,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300605.XSHE,1600,1600,10.91,17456.0,母版持仓&资金记录-20260501-20260623.txt,265,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,301167.XSHE,5900,5900,15.27,90093.0,母版持仓&资金记录-20260501-20260623.txt,266,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,600455.XSHG,3300,3300,26.49,87417.0,母版持仓&资金记录-20260501-20260623.txt,267,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300417.XSHE,5500,5500,13.1,72050.0,母版持仓&资金记录-20260501-20260623.txt,268,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,300929.XSHE,7300,7300,12.07,88111.0,母版持仓&资金记录-20260501-20260623.txt,269,parsed
2026-05-29,,position,907128.27,5323.27,5323.27,901805.0,901805.0,13,600493.XSHG,14000,14000,6.44,90160.0,母版持仓&资金记录-20260501-20260623.txt,270,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300665.XSHE,1900,1900,9.72,18468.0,母版持仓&资金记录-20260501-20260623.txt,274,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,301098.XSHE,7300,7300,9.68,70664.0,母版持仓&资金记录-20260501-20260623.txt,275,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300535.XSHE,5500,5500,16.67,91685.0,母版持仓&资金记录-20260501-20260623.txt,276,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300405.XSHE,2900,2900,6.6,19140.0,母版持仓&资金记录-20260501-20260623.txt,277,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,600561.XSHG,15000,15000,6.3,94500.0,母版持仓&资金记录-20260501-20260623.txt,278,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,603879.XSHG,10900,10900,5.2,56680.0,母版持仓&资金记录-20260501-20260623.txt,279,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,600697.XSHG,6400,6400,11.9,76160.0,母版持仓&资金记录-20260501-20260623.txt,280,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300605.XSHE,3200,3200,11.56,36992.0,母版持仓&资金记录-20260501-20260623.txt,281,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,301167.XSHE,6000,6000,15.56,93360.0,母版持仓&资金记录-20260501-20260623.txt,282,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,600455.XSHG,3300,3300,27.42,90486.0,母版持仓&资金记录-20260501-20260623.txt,283,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300417.XSHE,5500,5500,13.3,73150.0,母版持仓&资金记录-20260501-20260623.txt,284,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300929.XSHE,7500,7500,12.39,92925.0,母版持仓&资金记录-20260501-20260623.txt,285,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,300886.XSHE,700,700,24.98,17486.0,母版持仓&资金记录-20260501-20260623.txt,286,parsed
2026-06-01,,position,930927.41,5291.41,5291.41,925636.0,925636.0,14,600493.XSHG,14000,14000,6.71,93940.0,母版持仓&资金记录-20260501-20260623.txt,287,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300665.XSHE,1900,1900,9.62,18278.0,母版持仓&资金记录-20260501-20260623.txt,291,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,301098.XSHE,7300,7300,9.26,67598.0,母版持仓&资金记录-20260501-20260623.txt,292,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300535.XSHE,5500,5500,16.01,88055.0,母版持仓&资金记录-20260501-20260623.txt,293,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300405.XSHE,2900,2900,6.36,18444.0,母版持仓&资金记录-20260501-20260623.txt,294,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,600561.XSHG,15000,15000,6.02,90300.0,母版持仓&资金记录-20260501-20260623.txt,295,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,603879.XSHG,10900,10900,5.02,54718.0,母版持仓&资金记录-20260501-20260623.txt,296,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,600697.XSHG,6400,6400,11.6,74240.0,母版持仓&资金记录-20260501-20260623.txt,297,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300605.XSHE,3200,3200,11.03,35296.0,母版持仓&资金记录-20260501-20260623.txt,298,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,301167.XSHE,6000,6000,14.96,89760.0,母版持仓&资金记录-20260501-20260623.txt,299,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,600455.XSHG,3300,3300,26.65,87945.0,母版持仓&资金记录-20260501-20260623.txt,300,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300417.XSHE,5500,5500,12.83,70565.0,母版持仓&资金记录-20260501-20260623.txt,301,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300929.XSHE,7500,7500,12.03,90225.0,母版持仓&资金记录-20260501-20260623.txt,302,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,300886.XSHE,700,700,24.57,17199.0,母版持仓&资金记录-20260501-20260623.txt,303,parsed
2026-06-02,,position,898242.41,5599.41,5599.41,892643.0,892643.0,14,600493.XSHG,14000,14000,6.43,90020.0,母版持仓&资金记录-20260501-20260623.txt,304,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300665.XSHE,1900,1900,9.91,18829.0,母版持仓&资金记录-20260501-20260623.txt,308,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,301098.XSHE,7300,7300,9.28,67744.0,母版持仓&资金记录-20260501-20260623.txt,309,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300535.XSHE,5500,5500,15.69,86295.0,母版持仓&资金记录-20260501-20260623.txt,310,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300405.XSHE,2900,2900,6.27,18183.0,母版持仓&资金记录-20260501-20260623.txt,311,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,600561.XSHG,15000,15000,5.91,88650.0,母版持仓&资金记录-20260501-20260623.txt,312,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,603879.XSHG,10900,10900,5.02,54718.0,母版持仓&资金记录-20260501-20260623.txt,313,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,600697.XSHG,6400,6400,11.3,72320.0,母版持仓&资金记录-20260501-20260623.txt,314,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300605.XSHE,3200,3200,10.86,34752.0,母版持仓&资金记录-20260501-20260623.txt,315,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,301167.XSHE,6000,6000,14.72,88320.0,母版持仓&资金记录-20260501-20260623.txt,316,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,600455.XSHG,3300,3300,25.7,84810.0,母版持仓&资金记录-20260501-20260623.txt,317,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300417.XSHE,5500,5500,12.57,69135.0,母版持仓&资金记录-20260501-20260623.txt,318,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300929.XSHE,7500,7500,11.93,89475.0,母版持仓&资金记录-20260501-20260623.txt,319,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,300886.XSHE,700,700,24.25,16975.0,母版持仓&资金记录-20260501-20260623.txt,320,parsed
2026-06-03,,position,884565.41,5599.41,5599.41,878966.0,878966.0,14,600493.XSHG,14000,14000,6.34,88760.0,母版持仓&资金记录-20260501-20260623.txt,321,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,301098.XSHE,5900,5900,8.97,52923.0,母版持仓&资金记录-20260501-20260623.txt,325,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300535.XSHE,5600,5600,15.34,85904.0,母版持仓&资金记录-20260501-20260623.txt,326,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300405.XSHE,5600,5600,6.12,34272.0,母版持仓&资金记录-20260501-20260623.txt,327,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,600561.XSHG,15000,15000,5.75,86250.0,母版持仓&资金记录-20260501-20260623.txt,328,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,603879.XSHG,10600,10600,4.92,52152.0,母版持仓&资金记录-20260501-20260623.txt,329,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,600697.XSHG,6300,6300,10.93,68859.0,母版持仓&资金记录-20260501-20260623.txt,330,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300605.XSHE,4800,4800,10.56,50688.0,母版持仓&资金记录-20260501-20260623.txt,331,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,301167.XSHE,6000,6000,14.38,86280.0,母版持仓&资金记录-20260501-20260623.txt,332,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,600455.XSHG,3400,3400,24.98,84932.0,母版持仓&资金记录-20260501-20260623.txt,333,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300417.XSHE,5500,5500,12.4,68200.0,母版持仓&资金记录-20260501-20260623.txt,334,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300929.XSHE,7500,7500,11.61,87075.0,母版持仓&资金记录-20260501-20260623.txt,335,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,300886.XSHE,700,700,23.47,16429.0,母版持仓&资金记录-20260501-20260623.txt,336,parsed
2026-06-04,,position,862527.42,1203.42,1203.42,861324.0,861324.0,13,600493.XSHG,14000,14000,6.24,87360.0,母版持仓&资金记录-20260501-20260623.txt,337,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,301098.XSHE,5900,5900,8.5,50150.0,母版持仓&资金记录-20260501-20260623.txt,341,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300535.XSHE,5600,5600,15.88,88928.0,母版持仓&资金记录-20260501-20260623.txt,342,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300405.XSHE,5600,5600,6.29,35224.0,母版持仓&资金记录-20260501-20260623.txt,343,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,600561.XSHG,15000,15000,5.88,88200.0,母版持仓&资金记录-20260501-20260623.txt,344,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,603879.XSHG,10600,10600,4.99,52894.0,母版持仓&资金记录-20260501-20260623.txt,345,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,600697.XSHG,6300,6300,11.31,71253.0,母版持仓&资金记录-20260501-20260623.txt,346,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300605.XSHE,4800,4800,10.8,51840.0,母版持仓&资金记录-20260501-20260623.txt,347,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,301167.XSHE,6000,6000,14.9,89400.0,母版持仓&资金记录-20260501-20260623.txt,348,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,600455.XSHG,3400,3400,25.3,86020.0,母版持仓&资金记录-20260501-20260623.txt,349,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300417.XSHE,5500,5500,12.65,69575.0,母版持仓&资金记录-20260501-20260623.txt,350,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300929.XSHE,7500,7500,11.91,89325.0,母版持仓&资金记录-20260501-20260623.txt,351,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,300886.XSHE,700,700,23.81,16667.0,母版持仓&资金记录-20260501-20260623.txt,352,parsed
2026-06-05,,position,879159.42,1203.42,1203.42,877956.0,877956.0,13,600493.XSHG,14000,14000,6.32,88480.0,母版持仓&资金记录-20260501-20260623.txt,353,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,301098.XSHE,5900,5900,8.16,48144.0,母版持仓&资金记录-20260501-20260623.txt,357,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300535.XSHE,5600,5600,15.13,84728.0,母版持仓&资金记录-20260501-20260623.txt,358,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300405.XSHE,5600,5600,5.99,33544.0,母版持仓&资金记录-20260501-20260623.txt,359,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,600561.XSHG,15000,15000,5.65,84750.0,母版持仓&资金记录-20260501-20260623.txt,360,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,603879.XSHG,10600,10600,4.8,50880.0,母版持仓&资金记录-20260501-20260623.txt,361,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,600697.XSHG,6300,6300,11.09,69867.0,母版持仓&资金记录-20260501-20260623.txt,362,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300605.XSHE,4800,4800,10.51,50448.0,母版持仓&资金记录-20260501-20260623.txt,363,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,301167.XSHE,6000,6000,14.34,86040.0,母版持仓&资金记录-20260501-20260623.txt,364,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,600455.XSHG,3400,3400,25.09,85306.0,母版持仓&资金记录-20260501-20260623.txt,365,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300417.XSHE,5500,5500,12.1,66550.0,母版持仓&资金记录-20260501-20260623.txt,366,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300929.XSHE,7500,7500,11.45,85875.0,母版持仓&资金记录-20260501-20260623.txt,367,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,300886.XSHE,700,700,23.17,16219.0,母版持仓&资金记录-20260501-20260623.txt,368,parsed
2026-06-08,,position,849374.42,1203.42,1203.42,848171.0,848171.0,13,600493.XSHG,14000,14000,6.13,85820.0,母版持仓&资金记录-20260501-20260623.txt,369,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,301098.XSHE,6100,6100,9.38,57218.0,母版持仓&资金记录-20260501-20260623.txt,373,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300535.XSHE,5600,5600,15.32,85792.0,母版持仓&资金记录-20260501-20260623.txt,374,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300405.XSHE,5600,5600,5.97,33432.0,母版持仓&资金记录-20260501-20260623.txt,375,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,600561.XSHG,15000,15000,5.66,84900.0,母版持仓&资金记录-20260501-20260623.txt,376,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,603879.XSHG,14200,14200,4.85,68870.0,母版持仓&资金记录-20260501-20260623.txt,377,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,600697.XSHG,4700,4700,10.96,51512.0,母版持仓&资金记录-20260501-20260623.txt,378,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300605.XSHE,4800,4800,10.71,51408.0,母版持仓&资金记录-20260501-20260623.txt,379,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,301167.XSHE,6000,6000,14.29,85740.0,母版持仓&资金记录-20260501-20260623.txt,380,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,600455.XSHG,3400,3400,24.8,84320.0,母版持仓&资金记录-20260501-20260623.txt,381,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300417.XSHE,5500,5500,12.04,66220.0,母版持仓&资金记录-20260501-20260623.txt,382,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300929.XSHE,7500,7500,11.5,86250.0,母版持仓&资金记录-20260501-20260623.txt,383,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,300886.XSHE,700,700,23.27,16289.0,母版持仓&资金记录-20260501-20260623.txt,384,parsed
2026-06-09,,position,857494.42,1225.42,1225.42,856269.0,856269.0,13,600493.XSHG,13800,13800,6.11,84318.0,母版持仓&资金记录-20260501-20260623.txt,385,parsed
2026-06-10,,position,844124.42,1225.42,1225.42,842899.0,842899.0,13,301098.XSHE,6100,6100,8.41,51301.0,母版持仓&资金记录-20260501-20260623.txt,389,parsed
2026-06-10,,position,844124.42,1225.42,1225.42,842899.0,842899.0,13,300535.XSHE,5600,5600,15.15,84840.0,母版持仓&资金记录-20260501-20260623.txt,390,parsed
2026-06-10,,position,844124.42,1225.42,1225.42,842899.0,842899.0,13,300405.XSHE,5600,5600,5.86,32816.0,母版持仓&资金记录-20260501-20260623.txt,391,parsed
2026-06-10,,position,844124.42,1225.42,1225.42,842899.0,842899.0,13,600561.XSHG,15000,15000,5.67,85050.0,母版持仓&资金记录-20260501-20260623.txt,392,parsed
2026-06-10,,position,844124.42,1225.42,1225.42,842899.0,842899.0,13,603879.XSHG,14200,14200,4.84,68728.0,母版持仓&资金记录-20260501-20260623.txt,393,parsed
