date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2026-05-19,09:30:00,600697.XSHG,欧亚集团,buy,1600,12.48,19968.0,5.0,0,0,19973.0,母版交易记录-20260501-20260623.txt,61,"2026-05-19	09:30:00	欧亚集团(600697.XSHG)	买	市价单	1600股	12.48	19,968.00	0.00	5.00",parsed
2026-05-19,09:30:00,600493.XSHG,凤竹纺织,buy,2700,7.4,19980.0,5.0,0,0,19985.0,母版交易记录-20260501-20260623.txt,62,"2026-05-19	09:30:00	凤竹纺织(600493.XSHG)	买	市价单	2700股	7.4	19,980.00	0.00	5.00",parsed
2026-05-19,09:30:00,300535.XSHE,达威股份,buy,1100,18.56,20416.0,5.0,0,0,20421.0,母版交易记录-20260501-20260623.txt,63,"2026-05-19	09:30:00	达威股份(300535.XSHE)	买	市价单	1100股	18.56	20,416.00	0.00	5.00",parsed
2026-05-22,09:30:00,301098.XSHE,金埔园林,buy,1900,10.3,19570.0,5.0,0,0,19575.0,母版交易记录-20260501-20260623.txt,65,"2026-05-22	09:30:00	金埔园林(301098.XSHE)	买	市价单	1900股	10.3	19,570.00	0.00	5.00",parsed
2026-05-22,09:30:00,600455.XSHG,博通股份,buy,600,28.62,17172.0,5.0,0,0,17177.0,母版交易记录-20260501-20260623.txt,66,"2026-05-22	09:30:00	博通股份(600455.XSHG)	买	市价单	600股	28.62	17,172.00	0.00	5.00",parsed
2026-05-22,09:30:00,300929.XSHE,华骐环保,buy,1600,13.25,21200.0,5.0,0,0,21205.0,母版交易记录-20260501-20260623.txt,67,"2026-05-22	09:30:00	华骐环保(300929.XSHE)	买	市价单	1600股	13.25	21,200.00	0.00	5.00",parsed
2026-05-22,09:30:00,300417.XSHE,南华仪器,buy,1400,14.48,20272.0,5.0,0,0,20277.0,母版交易记录-20260501-20260623.txt,68,"2026-05-22	09:30:00	南华仪器(300417.XSHE)	买	市价单	1400股	14.48	20,272.00	0.00	5.00",parsed
2026-05-22,09:30:00,300405.XSHE,科隆股份,buy,100,6.87,687.0,5.0,0,0,692.0,母版交易记录-20260501-20260623.txt,69,2026-05-22	09:30:00	科隆股份(300405.XSHE)	买	市价单	100股	6.87	687.00	0.00	5.00,parsed
2026-05-22,09:30:00,600561.XSHG,江西长运,buy,3000,6.61,19830.0,5.0,0,0,19835.0,母版交易记录-20260501-20260623.txt,70,"2026-05-22	09:30:00	江西长运(600561.XSHG)	买	市价单	3000股	6.61	19,830.00	0.00	5.00",parsed
2026-05-22,09:30:00,301167.XSHE,建研设计,buy,1200,16.48,19776.0,5.0,0,0,19781.0,母版交易记录-20260501-20260623.txt,71,"2026-05-22	09:30:00	建研设计(301167.XSHE)	买	市价单	1200股	16.48	19,776.00	0.00	5.00",parsed
2026-05-22,09:30:00,600697.XSHG,欧亚集团,buy,1700,11.87,20179.0,5.0,0,0,20184.0,母版交易记录-20260501-20260623.txt,72,"2026-05-22	09:30:00	欧亚集团(600697.XSHG)	买	市价单	1700股	11.87	20,179.00	0.00	5.00",parsed
2026-05-22,09:30:00,600493.XSHG,凤竹纺织,buy,2900,7.01,20329.0,5.0,0,0,20334.0,母版交易记录-20260501-20260623.txt,73,"2026-05-22	09:30:00	凤竹纺织(600493.XSHG)	买	市价单	2900股	7.01	20,329.00	0.00	5.00",parsed
