date,value
2025-01-02,997921.0
2025-01-03,998000.2
2025-01-06,998020.0
2025-01-07,998099.2
2025-01-08,998425.9
2025-01-09,998307.1
2025-01-10,998396.2
2025-01-13,998237.7999999999
2025-01-14,998158.6
2025-01-15,998346.7000000001
2025-01-16,998257.6
2025-01-17,998336.7999999999
2025-01-20,998277.4
2025-01-21,998406.1
2025-01-22,998495.2000000001
2025-01-23,998435.8
2025-01-24,998455.6
2025-01-27,999099.1
2025-02-05,1004010.9
2025-02-06,1008914.9
2025-02-07,1015080.9
2025-02-10,1032600.9
2025-02-11,1032934.13
2025-02-12,1031380.98
2025-02-13,1025274.98
2025-02-14,1026805.24
2025-02-17,1078269.24
2025-02-18,1069692.44
2025-02-19,1097424.75
2025-02-20,1100764.3
2025-02-21,1089165.03
2025-02-24,1099713.03
2025-02-25,1106630.95
2025-02-26,1115387.95
2025-02-27,1111952.95
2025-02-28,1099043.56
2025-03-03,1100040.9
2025-03-04,1114191.9
2025-03-05,1100205.5
2025-03-06,1112460.17
2025-03-07,1099979.17
2025-03-10,1135854.17
2025-03-11,1145144.2
2025-03-12,1156383.2
2025-03-13,1137269.2
2025-03-14,1154454.25
2025-03-17,1169418.72
2025-03-18,1180419.72
2025-03-19,1178769.16
2025-03-20,1181454.29
2025-03-21,1175412.29
2025-03-24,1113353.29
2025-03-25,1098105.38
2025-03-26,1124568.38
2025-03-27,1113527.8
2025-03-28,1079586.74
2025-03-31,1054427.69
2025-04-01,1053336.0899999999
2025-04-02,1053415.29
2025-04-03,1053464.79
2025-04-07,1053375.69
2025-04-08,1058746.8900000001
2025-04-09,1064574.3900000001
2025-04-10,1066764.0899999999
2025-04-11,1060785.3900000001
2025-04-14,1060800.69
2025-04-15,1063319.79
2025-04-16,1060831.29
2025-04-17,1058901.69
2025-04-18,1059564.9899999998
2025-04-21,1058995.29
2025-04-22,1059260.79
2025-04-23,1057964.79
2025-04-24,1058196.0899999999
2025-04-25,1058471.4899999998
2025-04-28,1058451.69
2025-04-29,1059875.4899999998
2025-04-30,1062336.99
2025-05-06,1060872.69
2025-05-07,1060401.3299999998
2025-05-08,1067066.3299999998
2025-05-09,1064207.3299999998
2025-05-12,1068568.3299999998
2025-05-13,1062716.3299999998
2025-05-14,1059846.3299999998
2025-05-15,1065897.3299999998
2025-05-16,1065422.3299999998
2025-05-19,1078908.3299999998
2025-05-20,1099743.3299999998
2025-05-21,1088859.2799999998
2025-05-22,1068823.2599999998
2025-05-23,1057913.2599999998
2025-05-26,1068710.66
2025-05-27,1078629.5499999998
2025-05-28,1073293.5499999998
2025-05-29,1099089.5499999998
2025-05-30,1087185.5199999998
2025-06-03,1097757.2999999998
2025-06-04,1112646.2999999998
2025-06-05,1108313.0799999998
2025-06-06,1124882.0399999998
2025-06-09,1139620.0399999998
2025-06-10,1127509.0399999998
2025-06-11,1130310.9499999997
2025-06-12,1131936.9499999997
2025-06-13,1106161.9499999997
2025-06-16,1117731.2399999998
2025-06-17,1110284.94
2025-06-18,1103725.94
2025-06-19,1070691.13
2025-06-20,1071727.15
2025-06-23,1103386.71
2025-06-24,1141181.71
2025-06-25,1145502.9299999997
2025-06-26,1151113.9299999997
2025-06-27,1165316.9299999997
2025-06-30,1176458.9299999997
2025-07-01,1190552.3399999999
2025-07-02,1187454.3399999999
2025-07-03,1194173.6099999999
2025-07-04,1178027.3099999998
2025-07-07,1197582.3099999998
2025-07-08,1201359.3099999998
2025-07-09,1197806.75
2025-07-10,1200476.75
2025-07-11,1193264.75
2025-07-14,1207532.2899999998
2025-07-15,1183522.96
2025-07-16,1200938.96
2025-07-17,1201261.9599999997
2025-07-18,1208089.0799999998
2025-07-21,1235913.3499999999
2025-07-22,1235367.3499999999
2025-07-23,1235527.67
2025-07-24,1247880.67
2025-07-25,1259594.67
2025-07-28,1265071.7199999997
2025-07-29,1265807.7899999998
2025-07-30,1269400.7899999998
2025-07-31,1247490.0099999998
2025-08-01,1270764.5299999998
2025-08-04,1283614.1199999999
2025-08-05,1299972.1199999999
2025-08-06,1310919.1799999997
2025-08-07,1302592.3099999998
2025-08-08,1313092.3099999998
2025-08-11,1334916.6199999999
2025-08-12,1328489.3299999998
2025-08-13,1316696.3299999998
2025-08-14,1282136.41
2025-08-15,1282547.94
2025-08-18,1296178.94
2025-08-19,1330882.94
2025-08-20,1339902.6099999999
2025-08-21,1347318.6099999999
2025-08-22,1334527.6099999999
2025-08-25,1334692.3599999999
2025-08-26,1354149.4899999998
2025-08-27,1292892.4899999998
2025-08-28,1275016.64
2025-08-29,1256848.7799999998
2025-09-01,1280450.7799999998
2025-09-02,1277281.7799999998
2025-09-03,1242739.5
2025-09-04,1263238.5
2025-09-05,1290117.5
2025-09-08,1314929.4299999997
2025-09-09,1308031.44
2025-09-10,1313709.44
2025-09-11,1314732.2599999998
2025-09-12,1300859.4499999997
2025-09-15,1306766.4499999997
2025-09-16,1337263.45
2025-09-17,1332241.4899999998
2025-09-18,1304594.4899999998
2025-09-19,1290668.4899999998
2025-09-22,1276552.2999999998
2025-09-23,1253333.39
2025-09-24,1286918.3899999997
2025-09-25,1277291.2799999998
2025-09-26,1281184.88
2025-09-29,1314996.88
2025-09-30,1335631.88
2025-10-09,1351448.8499999999
2025-10-10,1381296.8499999999
2025-10-13,1359210.8499999999
2025-10-14,1358393.89
2025-10-15,1367998.9699999997
2025-10-16,1352617.9699999997
2025-10-17,1339570.16
2025-10-20,1369378.4699999997
2025-10-21,1400749.4699999997
2025-10-22,1419178.4699999997
2025-10-23,1423981.1099999999
2025-10-24,1441238.1099999999
2025-10-27,1443845.1099999999
2025-10-28,1465549.89
2025-10-29,1440930.68
2025-10-30,1439662.68
2025-10-31,1459354.3599999999
2025-11-03,1481687.2
2025-11-04,1487586.2
2025-11-05,1507746.2
2025-11-06,1524229.65
2025-11-07,1528781.65
2025-11-10,1541035.65
2025-11-11,1549104.21
2025-11-12,1546108.5
2025-11-13,1565054.5
2025-11-14,1576531.16
2025-11-17,1587980.5999999999
2025-11-18,1571095.5999999999
2025-11-19,1528523.5999999999
2025-11-20,1509735.41
2025-11-21,1422095.41
2025-11-24,1458115.41
2025-11-25,1485182.13
2025-11-26,1462048.4699999997
2025-11-27,1482655.4699999997
2025-11-28,1513482.8299999998
2025-12-01,1509162.2
2025-12-02,1503855.2
2025-12-03,1495302.2
2025-12-04,1485563.45
2025-12-05,1505415.45
2025-12-08,1521199.45
2025-12-09,1493639.0099999998
2025-12-10,1482088.0899999999
2025-12-11,1455995.0899999999
2025-12-12,1447000.44
2025-12-15,1462962.0799999998
2025-12-16,1439739.0799999998
2025-12-17,1438739.0799999998
2025-12-18,1464325.68
2025-12-19,1497437.68
2025-12-22,1487132.68
2025-12-23,1480163.7799999998
2025-12-24,1498505.75
2025-12-25,1512961.75
2025-12-26,1504871.25
2025-12-29,1525890.0399999998
2025-12-30,1502551.0399999998
2025-12-31,1496779.0399999998
