code,date,status,open,high,low,close,pre_close,vol,adj,pct_chg
300417.SZ,20260525,RAW_1D_BAR_VALID,14.949999809265137,15.0600004196167,14.239999771118164,14.5,14.90999984741211,3735850.0,3.696000099182129,-0.027498314157128334
301167.SZ,20260525,RAW_1D_BAR_VALID,17.020000457763672,17.239999771118164,16.459999084472656,16.59000015258789,16.979999542236328,2789300.0,1.4550000429153442,-0.02296816185116768
600493.SH,20260525,RAW_1D_BAR_VALID,7.159999847412109,7.239999771118164,6.920000076293945,6.940000057220459,7.179999828338623,5388524.0,2.753700017929077,-0.033426154404878616
300535.SZ,20260525,RAW_1D_BAR_VALID,18.149999618530273,18.389999389648438,17.170000076293945,17.360000610351562,18.1200008392334,2755334.0,1.742799997329712,-0.04194261506199837
300665.SZ,20260518,RAW_1D_BAR_VALID,10.0,10.0,9.630000114440918,9.899999618530273,10.050000190734863,19482514.0,2.2809998989105225,-0.014925429597496986
