date,gross_value,net_value,cum_cost,daily_trade_value
2024-01-02,1000168.3,998186.4388,1981.8612,990930.6
2024-01-03,1000188.1,998206.2387999999,1981.8612,0.0
2024-01-04,1000257.4,998275.5388,1981.8612,0.0
2024-01-05,1000435.6,998453.7387999999,1981.8612,0.0
2024-01-08,1000435.6,998453.7387999999,1981.8612,0.0
2024-01-09,1000475.2,998493.3387999999,1981.8612,0.0
2024-01-10,1000554.4,998572.5388,1981.8612,0.0
2024-01-11,1000534.6,998552.7387999999,1981.8612,0.0
2024-01-12,1000752.4,998770.5388,1981.8612,0.0
2024-01-15,1000841.5,998859.6388,1981.8612,0.0
2024-01-16,1000831.6,998849.7387999999,1981.8612,0.0
2024-01-17,1000871.2,998889.3387999999,1981.8612,0.0
2024-01-18,1000960.3,998978.4388,1981.8612,0.0
2024-01-19,1001128.6,999146.7387999999,1981.8612,0.0
2024-01-22,1001287.0,999305.1388,1981.8612,0.0
2024-01-23,1001207.8,999225.9388,1981.8612,0.0
2024-01-24,1001207.8,999225.9388,1981.8612,0.0
2024-01-25,1001098.9,999117.0388,1981.8612,0.0
2024-01-26,1001376.1,999394.2387999999,1981.8612,0.0
2024-01-29,1001455.3,999473.4388,1981.8612,0.0
2024-01-30,1001584.0,999602.1388,1981.8612,0.0
2024-01-31,1001643.4,999661.5388,1981.8612,0.0
2024-02-01,996510.2,992153.1651999999,4357.0348,1187586.8
2024-02-02,983471.2,979114.1651999999,4357.0348,0.0
2024-02-05,962061.2,957704.1651999999,4357.0348,0.0
2024-02-06,954737.2,949937.3652,4799.8348000000005,221400.0
2024-02-07,912890.2,908090.3652,4799.8348000000005,0.0
2024-02-08,946402.2,941602.3652,4799.8348000000005,0.0
2024-02-19,987206.11,981990.4432,5215.666800000001,207916.0
2024-02-20,1012831.11,1007615.4432,5215.666800000001,0.0
2024-02-21,1053054.59,1047827.8912000001,5226.698800000001,5516.0
2024-02-22,1093942.78,1088289.3392,5653.440800000001,213371.0
2024-02-23,1144921.78,1139268.3392,5653.440800000001,0.0
2024-02-26,1168776.78,1163123.3392,5653.440800000001,0.0
2024-02-27,1211731.19,1205637.8351999999,6093.354800000001,219957.0
2024-02-28,1079505.19,1073411.8351999999,6093.354800000001,0.0
2024-02-29,1117486.19,1111392.8351999999,6093.354800000001,0.0
2024-03-01,1127361.01,1120987.6932,6373.3168000000005,139981.0
2024-03-04,1117844.01,1111470.6932,6373.3168000000005,0.0
2024-03-05,1074941.01,1068567.6932,6373.3168000000005,0.0
2024-03-06,1120813.62,1113814.4792000002,6999.140800000001,312912.0
2024-03-07,1111048.15,1104040.3212,7007.828800000001,4344.0
2024-03-08,1116151.15,1109143.3212,7007.828800000001,0.0
2024-03-11,1152844.7,1145548.9372,7295.762800000001,143967.0
2024-03-12,1183338.7,1176042.9372,7295.762800000001,0.0
2024-03-13,1186482.7,1179186.9372,7295.762800000001,0.0
2024-03-14,1193416.27,1185909.9692,7506.300800000001,105269.0
2024-03-15,1240085.27,1232578.9692,7506.300800000001,0.0
2024-03-18,1275077.6,1267551.9732000001,7525.626800000001,9663.0
2024-03-19,1268668.61,1260928.3832,7740.226800000001,107300.0
2024-03-20,1303271.7,1295523.6491999999,7748.050800000001,3911.9999999999995
2024-03-21,1304410.7,1296662.6491999999,7748.050800000001,0.0
2024-03-22,1279445.61,1271568.1612000002,7877.448800000001,64699.0
2024-03-25,1256096.61,1248219.1612000002,7877.448800000001,0.0
2024-03-26,1265268.61,1257391.1612000002,7877.448800000001,0.0
2024-03-27,1237949.58,1229863.7112,8085.868800000001,104210.0
2024-03-28,1281939.7200000002,1273848.1272000002,8091.592800000001,2862.0
2024-03-29,1293052.7200000002,1284961.1272000002,8091.592800000001,0.0
2024-04-01,1296771.41,1283772.2504,12999.1596,2453783.4
2024-04-02,1291845.61,1278846.4504000002,12999.1596,0.0
2024-04-03,1286193.61,1273194.4504000002,12999.1596,0.0
2024-04-08,1281966.21,1268967.0504,12999.1596,0.0
2024-04-09,1282240.01,1269240.8504,12999.1596,0.0
2024-04-10,1279894.01,1266894.8504,12999.1596,0.0
2024-04-11,1279446.0100000002,1266446.8504000003,12999.1596,0.0
2024-04-12,1280559.21,1267560.0504,12999.1596,0.0
2024-04-15,1275459.21,1262460.0504,12999.1596,0.0
2024-04-16,1270966.81,1257967.6504000002,12999.1596,0.0
2024-04-17,1272370.41,1259371.2504,12999.1596,0.0
2024-04-18,1272672.0100000002,1259672.8504000003,12999.1596,0.0
2024-04-19,1271288.41,1258289.2504,12999.1596,0.0
2024-04-22,1269297.21,1256298.0504,12999.1596,0.0
2024-04-23,1273348.41,1260349.2504,12999.1596,0.0
2024-04-24,1272736.41,1259737.2504,12999.1596,0.0
2024-04-25,1273242.0100000002,1260242.8504000003,12999.1596,0.0
2024-04-26,1277628.0100000002,1264628.8504000003,12999.1596,0.0
2024-04-29,1277954.01,1264954.8504,12999.1596,0.0
2024-04-30,1276622.61,1263623.4504000002,12999.1596,0.0
2024-05-06,1286066.4700000002,1270009.5672000002,16056.902800000002,1528871.6
2024-05-07,1291145.2400000002,1275083.8612000002,16061.378800000002,2238.0
2024-05-08,1283419.2400000002,1267357.8612000002,16061.378800000002,0.0
2024-05-09,1295779.2400000002,1279212.1912000002,16567.0488,252835.0
2024-05-10,1285761.2400000002,1269194.1912000002,16567.0488,0.0
2024-05-13,1263650.2400000002,1247083.1912000002,16567.0488,0.0
2024-05-14,1295722.2400000002,1278624.8292000003,17097.4108,265181.0
2024-05-15,1307144.2400000002,1290046.8292000003,17097.4108,0.0
2024-05-16,1312051.6,1294942.9192000001,17108.680800000002,5635.000000000001
2024-05-17,1321921.6,1304316.0152,17605.5848,248452.0
2024-05-20,1301104.6,1283499.0152,17605.5848,0.0
2024-05-21,1288175.6,1270570.0152,17605.5848,0.0
2024-05-22,1299278.8100000003,1281141.2532000004,18137.556800000002,265986.0
2024-05-23,1251764.8100000003,1233627.2532000004,18137.556800000002,0.0
2024-05-24,1243394.8100000003,1225257.2532000004,18137.556800000002,0.0
2024-05-27,1260340.2600000002,1241980.8452000003,18359.414800000002,110929.0
2024-05-28,1233330.2600000002,1214970.8452000003,18359.414800000002,0.0
2024-05-29,1267091.2600000002,1248731.8452000003,18359.414800000002,0.0
2024-05-30,1219456.3600000003,1200918.4432000003,18537.916800000003,89251.0
2024-05-31,1219719.3600000003,1201181.4432000003,18537.916800000003,0.0
2024-06-03,1171892.3600000003,1153354.4432000003,18537.916800000003,0.0
