scenario,type,cagr,max_drawdown,max_drawdown_start,max_drawdown_end,sharpe,calmar,final_value,total_return,volatility,drawdown_reduction,return_sacrifice,pass_20pct_drawdown,recommended
pos_100,position_scaling,0.5378495703152069,-0.24547501152867113,2024-05-20,2024-06-25,1.5342767745448214,2.19105629923715,2693218.8300000164,1.6927656375432178,0.3310025796785408,-3.3306690738754696e-16,0.0011435466808447092,False,False
pos_80,position_scaling,0.4235991973693851,-0.199832356468035,2024-05-20,2024-06-25,1.4863902184374065,2.119772817857671,2254801.668408136,1.2544222491436048,0.26480206374283266,-0.04564265506063647,0.11539391962666645,True,True
pos_60,position_scaling,0.31198019507033226,-0.15245443052648344,2024-05-20,2024-06-25,1.4198287887674594,2.0463832634640093,1868499.620474259,0.8681852049042735,0.19860154780712447,-0.09302058100218802,0.2270129219257193,True,True
pos_50,position_scaling,0.2574011702699177,-0.12811637583286817,2024-05-20,2024-06-25,1.3740144894989186,2.009119978586544,1694419.1812784018,0.6941340585163533,0.16550128983927043,-0.11735863569580329,0.28159194672613386,True,True
dd_breaker_10pct,drawdown_circuit_breaker,0.3434097366172324,-0.17972953180526474,2024-05-20,2024-06-25,1.2405762610157178,1.9107028943318765,1973131.9176712122,0.9727998954488082,0.25263238259986465,-0.06574547972340672,0.19558338037881917,True,True
dd_breaker_8pct,drawdown_circuit_breaker,0.37613823418942927,-0.17972953180526507,2024-05-20,2024-06-25,1.3753083745324806,2.0928015024095807,2085527.520559814,1.085176585340501,0.25168045261637756,-0.06574547972340639,0.1628548828066223,True,True
monthly_loss_8pct,monthly_loss_protection,0.4770653460728209,-0.23447159174576804,2025-11-18,,1.493663990510728,2.0346402842272315,2454490.214699718,1.4540771935080508,0.29930784226776197,-0.011003419782903423,0.06192777092323065,False,False
