date,gross_value,net_value,cum_cost,daily_trade_value
2024-01-02,1000168.3,999177.3694000001,990.9306,990930.6
2024-01-03,1000188.1,999197.1694,990.9306,0.0
2024-01-04,1000257.4,999266.4694000001,990.9306,0.0
2024-01-05,1000435.6,999444.6694,990.9306,0.0
2024-01-08,1000435.6,999444.6694,990.9306,0.0
2024-01-09,1000475.2,999484.2694,990.9306,0.0
2024-01-10,1000554.4,999563.4694000001,990.9306,0.0
2024-01-11,1000534.6,999543.6694,990.9306,0.0
2024-01-12,1000752.4,999761.4694000001,990.9306,0.0
2024-01-15,1000841.5,999850.5694,990.9306,0.0
2024-01-16,1000831.6,999840.6694,990.9306,0.0
2024-01-17,1000871.2,999880.2694,990.9306,0.0
2024-01-18,1000960.3,999969.3694000001,990.9306,0.0
2024-01-19,1001128.6,1000137.6694,990.9306,0.0
2024-01-22,1001287.0,1000296.0694,990.9306,0.0
2024-01-23,1001207.8,1000216.8694000001,990.9306,0.0
2024-01-24,1001207.8,1000216.8694000001,990.9306,0.0
2024-01-25,1001098.9,1000107.9694000001,990.9306,0.0
2024-01-26,1001376.1,1000385.1694,990.9306,0.0
2024-01-29,1001455.3,1000464.3694000001,990.9306,0.0
2024-01-30,1001584.0,1000593.0694,990.9306,0.0
2024-01-31,1001643.4,1000652.4694000001,990.9306,0.0
2024-02-01,996510.2,994331.6826,2178.5174,1187586.8
2024-02-02,983471.2,981292.6826,2178.5174,0.0
2024-02-05,962061.2,959882.6826,2178.5174,0.0
2024-02-06,954737.2,952337.2825999999,2399.9174000000003,221400.0
2024-02-07,912890.2,910490.2825999999,2399.9174000000003,0.0
2024-02-08,946402.2,944002.2825999999,2399.9174000000003,0.0
2024-02-19,987206.11,984598.2766,2607.8334000000004,207916.0
2024-02-20,1012831.11,1010223.2766,2607.8334000000004,0.0
2024-02-21,1053054.59,1050441.2406000001,2613.3494000000005,5516.0
2024-02-22,1093942.78,1091116.0596,2826.7204000000006,213371.0
2024-02-23,1144921.78,1142095.0596,2826.7204000000006,0.0
2024-02-26,1168776.78,1165950.0596,2826.7204000000006,0.0
2024-02-27,1211731.19,1208684.5126,3046.6774000000005,219957.0
2024-02-28,1079505.19,1076458.5126,3046.6774000000005,0.0
2024-02-29,1117486.19,1114439.5126,3046.6774000000005,0.0
2024-03-01,1127361.01,1124174.3516,3186.6584000000003,139981.0
2024-03-04,1117844.01,1114657.3516,3186.6584000000003,0.0
2024-03-05,1074941.01,1071754.3516,3186.6584000000003,0.0
2024-03-06,1120813.62,1117314.0496,3499.5704000000005,312912.0
2024-03-07,1111048.15,1107544.2356,3503.9144000000006,4344.0
2024-03-08,1116151.15,1112647.2356,3503.9144000000006,0.0
2024-03-11,1152844.7,1149196.8185999999,3647.8814000000007,143967.0
2024-03-12,1183338.7,1179690.8185999999,3647.8814000000007,0.0
2024-03-13,1186482.7,1182834.8185999999,3647.8814000000007,0.0
2024-03-14,1193416.27,1189663.1196,3753.1504000000004,105269.0
2024-03-15,1240085.27,1236332.1196,3753.1504000000004,0.0
2024-03-18,1275077.6,1271314.7866,3762.8134000000005,9663.0
2024-03-19,1268668.61,1264798.4966000002,3870.1134000000006,107300.0
2024-03-20,1303271.7,1299397.6746,3874.0254000000004,3911.9999999999995
2024-03-21,1304410.7,1300536.6746,3874.0254000000004,0.0
2024-03-22,1279445.61,1275506.8856000002,3938.7244000000005,64699.0
2024-03-25,1256096.61,1252157.8856000002,3938.7244000000005,0.0
2024-03-26,1265268.61,1261329.8856000002,3938.7244000000005,0.0
2024-03-27,1237949.58,1233906.6456000002,4042.9344000000006,104210.0
2024-03-28,1281939.7200000002,1277893.9236,4045.7964000000006,2862.0
2024-03-29,1293052.7200000002,1289006.9236,4045.7964000000006,0.0
2024-04-01,1296771.41,1290271.8302,6499.5798,2453783.4
2024-04-02,1291845.61,1285346.0302000002,6499.5798,0.0
2024-04-03,1286193.61,1279694.0302000002,6499.5798,0.0
2024-04-08,1281966.21,1275466.6302,6499.5798,0.0
2024-04-09,1282240.01,1275740.4302,6499.5798,0.0
2024-04-10,1279894.01,1273394.4302,6499.5798,0.0
2024-04-11,1279446.0100000002,1272946.4302000003,6499.5798,0.0
2024-04-12,1280559.21,1274059.6302,6499.5798,0.0
2024-04-15,1275459.21,1268959.6302,6499.5798,0.0
2024-04-16,1270966.81,1264467.2302,6499.5798,0.0
2024-04-17,1272370.41,1265870.8302,6499.5798,0.0
2024-04-18,1272672.0100000002,1266172.4302000003,6499.5798,0.0
2024-04-19,1271288.41,1264788.8302,6499.5798,0.0
2024-04-22,1269297.21,1262797.6302,6499.5798,0.0
2024-04-23,1273348.41,1266848.8302,6499.5798,0.0
2024-04-24,1272736.41,1266236.8302,6499.5798,0.0
2024-04-25,1273242.0100000002,1266742.4302000003,6499.5798,0.0
2024-04-26,1277628.0100000002,1271128.4302000003,6499.5798,0.0
2024-04-29,1277954.01,1271454.4302,6499.5798,0.0
2024-04-30,1276622.61,1270123.0302000002,6499.5798,0.0
2024-05-06,1286066.4700000002,1278038.0186000003,8028.451400000001,1528871.6
2024-05-07,1291145.2400000002,1283114.5506000002,8030.689400000001,2238.0
2024-05-08,1283419.2400000002,1275388.5506000002,8030.689400000001,0.0
2024-05-09,1295779.2400000002,1287495.7156000002,8283.5244,252835.0
2024-05-10,1285761.2400000002,1277477.7156000002,8283.5244,0.0
2024-05-13,1263650.2400000002,1255366.7156000002,8283.5244,0.0
2024-05-14,1295722.2400000002,1287173.5346000001,8548.7054,265181.0
2024-05-15,1307144.2400000002,1298595.5346000001,8548.7054,0.0
2024-05-16,1312051.6,1303497.2596,8554.340400000001,5635.000000000001
2024-05-17,1321921.6,1313118.8076000002,8802.7924,248452.0
2024-05-20,1301104.6,1292301.8076000002,8802.7924,0.0
2024-05-21,1288175.6,1279372.8076000002,8802.7924,0.0
2024-05-22,1299278.8100000003,1290210.0316000003,9068.778400000001,265986.0
2024-05-23,1251764.8100000003,1242696.0316000003,9068.778400000001,0.0
2024-05-24,1243394.8100000003,1234326.0316000003,9068.778400000001,0.0
2024-05-27,1260340.2600000002,1251160.5526000003,9179.707400000001,110929.0
2024-05-28,1233330.2600000002,1224150.5526000003,9179.707400000001,0.0
2024-05-29,1267091.2600000002,1257911.5526000003,9179.707400000001,0.0
2024-05-30,1219456.3600000003,1210187.4016000004,9268.958400000001,89251.0
2024-05-31,1219719.3600000003,1210450.4016000004,9268.958400000001,0.0
2024-06-03,1171892.3600000003,1162623.4016000004,9268.958400000001,0.0
2024-06-04,1121596.5400000005,1112151.6496000006,9444.890400000002,175932.0
2024-06-05,1109766.5400000005,1100321.6496000006,9444.890400000002,0.0
2024-06-06,1022016.1200000002,1012546.8136000002,9469.306400000001,24416.0
2024-06-07,1094663.3200000003,1084994.0846000004,9669.235400000001,199929.0
2024-06-11,1084294.6,1074621.6516,9672.948400000001,3713.0
2024-06-12,1138583.6,1128910.6516,9672.948400000001,0.0
2024-06-13,1115825.0500000005,1105999.4046000005,9825.645400000001,152697.0
2024-06-14,1104376.0500000005,1094550.4046000005,9825.645400000001,0.0
