date,gross_value,net_value,cum_cost,daily_trade_value
2024-01-02,1000168.3,997195.5082,2972.7918,990930.6
2024-01-03,1000188.1,997215.3082,2972.7918,0.0
2024-01-04,1000257.4,997284.6082,2972.7918,0.0
2024-01-05,1000435.6,997462.8082,2972.7918,0.0
2024-01-08,1000435.6,997462.8082,2972.7918,0.0
2024-01-09,1000475.2,997502.4082,2972.7918,0.0
2024-01-10,1000554.4,997581.6082,2972.7918,0.0
2024-01-11,1000534.6,997561.8082,2972.7918,0.0
2024-01-12,1000752.4,997779.6082,2972.7918,0.0
2024-01-15,1000841.5,997868.7082,2972.7918,0.0
2024-01-16,1000831.6,997858.8082,2972.7918,0.0
2024-01-17,1000871.2,997898.4082,2972.7918,0.0
2024-01-18,1000960.3,997987.5082,2972.7918,0.0
2024-01-19,1001128.6,998155.8082,2972.7918,0.0
2024-01-22,1001287.0,998314.2082,2972.7918,0.0
2024-01-23,1001207.8,998235.0082,2972.7918,0.0
2024-01-24,1001207.8,998235.0082,2972.7918,0.0
2024-01-25,1001098.9,998126.1082,2972.7918,0.0
2024-01-26,1001376.1,998403.3082,2972.7918,0.0
2024-01-29,1001455.3,998482.5082,2972.7918,0.0
2024-01-30,1001584.0,998611.2082,2972.7918,0.0
2024-01-31,1001643.4,998670.6082,2972.7918,0.0
2024-02-01,996510.2,989974.6477999999,6535.5522,1187586.8
2024-02-02,983471.2,976935.6477999999,6535.5522,0.0
2024-02-05,962061.2,955525.6477999999,6535.5522,0.0
2024-02-06,954737.2,947537.4478,7199.7522,221400.0
2024-02-07,912890.2,905690.4478,7199.7522,0.0
2024-02-08,946402.2,939202.4478,7199.7522,0.0
2024-02-19,987206.11,979382.6098,7823.5002,207916.0
2024-02-20,1012831.11,1005007.6098,7823.5002,0.0
2024-02-21,1053054.59,1045214.5418000001,7840.0482,5516.0
2024-02-22,1093942.78,1085462.6188,8480.1612,213371.0
2024-02-23,1144921.78,1136441.6188,8480.1612,0.0
2024-02-26,1168776.78,1160296.6188,8480.1612,0.0
2024-02-27,1211731.19,1202591.1578,9140.0322,219957.0
2024-02-28,1079505.19,1070365.1578,9140.0322,0.0
2024-02-29,1117486.19,1108346.1578,9140.0322,0.0
2024-03-01,1127361.01,1117801.0348,9559.975199999999,139981.0
2024-03-04,1117844.01,1108284.0348,9559.975199999999,0.0
2024-03-05,1074941.01,1065381.0348,9559.975199999999,0.0
2024-03-06,1120813.62,1110314.9088,10498.7112,312912.0
2024-03-07,1111048.15,1100536.4068,10511.743199999999,4344.0
2024-03-08,1116151.15,1105639.4068,10511.743199999999,0.0
2024-03-11,1152844.7,1141901.0558,10943.644199999999,143967.0
2024-03-12,1183338.7,1172395.0558,10943.644199999999,0.0
2024-03-13,1186482.7,1175539.0558,10943.644199999999,0.0
2024-03-14,1193416.27,1182156.8188,11259.4512,105269.0
2024-03-15,1240085.27,1228825.8188,11259.4512,0.0
2024-03-18,1275077.6,1263789.1598,11288.4402,9663.0
2024-03-19,1268668.61,1257058.2698000001,11610.340199999999,107300.0
2024-03-20,1303271.7,1291649.6238,11622.0762,3911.9999999999995
2024-03-21,1304410.7,1292788.6238,11622.0762,0.0
2024-03-22,1279445.61,1267629.4368,11816.1732,64699.0
2024-03-25,1256096.61,1244280.4368,11816.1732,0.0
2024-03-26,1265268.61,1253452.4368,11816.1732,0.0
2024-03-27,1237949.58,1225820.7768,12128.803199999998,104210.0
2024-03-28,1281939.7200000002,1269802.3308,12137.389199999998,2862.0
2024-03-29,1293052.7200000002,1280915.3308,12137.389199999998,0.0
2024-04-01,1296771.41,1277272.6705999998,19498.7394,2453783.4
2024-04-02,1291845.61,1272346.8706,19498.7394,0.0
2024-04-03,1286193.61,1266694.8706,19498.7394,0.0
2024-04-08,1281966.21,1262467.4706,19498.7394,0.0
2024-04-09,1282240.01,1262741.2706,19498.7394,0.0
2024-04-10,1279894.01,1260395.2706,19498.7394,0.0
2024-04-11,1279446.0100000002,1259947.2706000002,19498.7394,0.0
2024-04-12,1280559.21,1261060.4706,19498.7394,0.0
2024-04-15,1275459.21,1255960.4706,19498.7394,0.0
2024-04-16,1270966.81,1251468.0706,19498.7394,0.0
2024-04-17,1272370.41,1252871.6705999998,19498.7394,0.0
2024-04-18,1272672.0100000002,1253173.2706000002,19498.7394,0.0
2024-04-19,1271288.41,1251789.6705999998,19498.7394,0.0
2024-04-22,1269297.21,1249798.4706,19498.7394,0.0
2024-04-23,1273348.41,1253849.6705999998,19498.7394,0.0
2024-04-24,1272736.41,1253237.6705999998,19498.7394,0.0
2024-04-25,1273242.0100000002,1253743.2706000002,19498.7394,0.0
2024-04-26,1277628.0100000002,1258129.2706000002,19498.7394,0.0
2024-04-29,1277954.01,1258455.2706,19498.7394,0.0
2024-04-30,1276622.61,1257123.8706,19498.7394,0.0
2024-05-06,1286066.4700000002,1261981.1158000003,24085.354199999998,1528871.6
2024-05-07,1291145.2400000002,1267053.1718000001,24092.068199999998,2238.0
2024-05-08,1283419.2400000002,1259327.1718000001,24092.068199999998,0.0
2024-05-09,1295779.2400000002,1270928.6668000002,24850.5732,252835.0
2024-05-10,1285761.2400000002,1260910.6668000002,24850.5732,0.0
2024-05-13,1263650.2400000002,1238799.6668000002,24850.5732,0.0
2024-05-14,1295722.2400000002,1270076.1238000002,25646.1162,265181.0
2024-05-15,1307144.2400000002,1281498.1238000002,25646.1162,0.0
2024-05-16,1312051.6,1286388.5788,25663.0212,5635.000000000001
2024-05-17,1321921.6,1295513.2228,26408.3772,248452.0
2024-05-20,1301104.6,1274696.2228,26408.3772,0.0
2024-05-21,1288175.6,1261767.2228,26408.3772,0.0
2024-05-22,1299278.8100000003,1272072.4748000002,27206.335199999998,265986.0
2024-05-23,1251764.8100000003,1224558.4748000002,27206.335199999998,0.0
2024-05-24,1243394.8100000003,1216188.4748000002,27206.335199999998,0.0
2024-05-27,1260340.2600000002,1232801.1378000001,27539.122199999998,110929.0
2024-05-28,1233330.2600000002,1205791.1378000001,27539.122199999998,0.0
2024-05-29,1267091.2600000002,1239552.1378000001,27539.122199999998,0.0
2024-05-30,1219456.3600000003,1191649.4848000004,27806.8752,89251.0
2024-05-31,1219719.3600000003,1191912.4848000004,27806.8752,0.0
2024-06-03,1171892.3600000003,1144085.4848000004,27806.8752,0.0
2024-06-04,1121596.5400000005,1093261.8688000005,28334.671199999997,175932.0
2024-06-05,1109766.5400000005,1081431.8688000005,28334.671199999997,0.0
2024-06-06,1022016.1200000002,993608.2008000002,28407.919199999997,24416.0
2024-06-07,1094663.3200000003,1065655.6138000004,29007.706199999997,199929.0
2024-06-11,1084294.6,1055275.7548,29018.845199999996,3713.0
2024-06-12,1138583.6,1109564.7548,29018.845199999996,0.0
2024-06-13,1115825.0500000005,1086348.1138000004,29476.936199999996,152697.0
2024-06-14,1104376.0500000005,1074899.1138000004,29476.936199999996,0.0
2024-06-17,1079240.0500000005,1049763.1138000004,29476.936199999996,0.0
2024-06-18,1121526.8800000004,1091564.3098000004,29962.570199999995,161878.0
2024-06-19,1116670.8800000004,1086708.3098000004,29962.570199999995,0.0
2024-06-20,1075537.8800000004,1045575.3098000004,29962.570199999995,0.0
2024-06-21,1056163.8800000004,1025787.0068000003,30376.873199999995,138101.0
2024-06-24,997422.8800000002,967046.0068000002,30376.873199999995,0.0
2024-06-25,1014305.8800000002,983929.0068000002,30376.873199999995,0.0
2024-06-26,1058230.7600000002,1027445.2628000003,30785.497199999994,136208.0
2024-06-27,1047203.7600000002,1016418.2628000003,30785.497199999994,0.0
2024-06-28,1040250.7600000002,1009465.2628000003,30785.497199999994,0.0
2024-07-01,1046678.8300000002,1015840.3918000002,30838.438199999993,17647.0
2024-07-02,1111331.83,1080493.3918,30838.438199999993,0.0
2024-07-03,1153260.4200000002,1122405.7548000002,30854.665199999992,5409.0
2024-07-04,1140917.3000000005,1109865.9308000004,31051.369199999994,65568.0
2024-07-05,1177120.1100000003,1146002.1708000004,31117.939199999993,22190.0
2024-07-08,1131809.6,1100638.7738,31170.826199999992,17629.0
2024-07-09,1109323.4900000002,1077756.4568000003,31567.03319999999,132069.0
2024-07-10,1074323.4900000002,1042756.4568000003,31567.03319999999,0.0
2024-07-11,1147990.4900000002,1116423.4568000003,31567.03319999999,0.0
2024-07-12,1140464.0500000005,1108495.8478000006,31968.202199999992,133723.0
2024-07-15,1130581.0500000005,1098612.8478000006,31968.202199999992,0.0
2024-07-16,1128902.4800000002,1096884.5528000002,32017.92719999999,16575.0
2024-07-17,1115240.3100000003,1082494.2048000004,32746.10519999999,242726.0
2024-07-18,1122566.3200000003,1089796.2388000004,32770.08119999999,7992.0
2024-07-19,1128823.7000000002,1096021.7588000002,32801.941199999994,10620.0
2024-07-22,1151580.5300000005,1118339.0588000005,33241.47119999999,146510.0
2024-07-23,1162906.7800000005,1129645.0438000006,33261.73619999999,6755.0
2024-07-24,1141805.7800000005,1108544.0438000006,33261.73619999999,0.0
2024-07-25,1158655.9400000002,1124903.8028000002,33752.13719999999,163467.0
2024-07-26,1174482.9400000002,1140730.8028000002,33752.13719999999,0.0
2024-07-29,1194589.9400000002,1160837.8028000002,33752.13719999999,0.0
2024-07-30,1219808.5100000002,1185736.8278000003,34071.68219999999,106515.0
2024-07-31,1250427.5100000002,1216355.8278000003,34071.68219999999,0.0
2024-08-01,1266083.5100000002,1232011.8278000003,34071.68219999999,0.0
2024-08-02,1254280.64,1219870.8547999999,34409.78519999999,112701.0
2024-08-05,1236952.64,1202542.8547999999,34409.78519999999,0.0
2024-08-06,1283569.64,1249159.8547999999,34409.78519999999,0.0
2024-08-07,1284861.9800000002,1249980.8198000002,34881.16019999999,157125.0
2024-08-08,1290881.9800000002,1256000.8198000002,34881.16019999999,0.0
