date,value
2024-01-02,1007229.0
2024-01-03,1005415.0
2024-01-04,1007339.0
2024-01-05,998131.0
2024-01-08,991535.0
2024-01-09,996984.0
2024-01-10,990246.47
2024-01-11,1002863.47
2024-01-12,996009.47
2024-01-15,994824.96
2024-01-16,990980.96
2024-01-17,973869.96
2024-01-18,962908.96
2024-01-19,950547.96
2024-01-22,909625.96
2024-01-23,893998.8
2024-01-24,911767.8
2024-01-25,945854.8
2024-01-26,956277.17
2024-01-29,952678.7400000003
2024-01-30,952802.2400000003
2024-01-31,952859.2400000003
2024-02-01,952935.2400000003
2024-02-02,953049.2400000003
2024-02-05,953115.7400000005
2024-02-06,953039.7400000003
2024-02-07,953210.7400000003
2024-02-08,954122.7400000003
2024-02-19,953676.2400000003
2024-02-20,953742.7400000003
2024-02-21,953714.2400000003
2024-02-22,951880.7400000003
2024-02-23,951880.7400000003
2024-02-26,955164.7400000003
2024-02-27,962040.7400000003
2024-02-28,941061.7400000003
2024-02-29,959567.7400000003
2024-03-01,963289.7400000003
2024-03-04,960506.7400000003
2024-03-05,938156.9100000004
2024-03-06,963625.9100000004
2024-03-07,958628.9100000004
2024-03-08,960465.4800000003
2024-03-11,978939.4800000003
2024-03-12,994477.4800000003
2024-03-13,996953.8700000005
2024-03-14,1001267.8700000003
2024-03-15,1028133.8700000005
2024-03-18,1046804.8500000003
2024-03-19,1043076.8500000003
2024-03-20,1060870.8500000003
2024-03-21,1063481.4600000004
2024-03-22,1049582.4600000004
2024-03-25,1040381.4600000003
2024-03-26,1043975.1100000003
2024-03-27,1031613.1100000003
2024-03-28,1055295.1100000003
2024-03-29,1059792.7200000002
2024-04-01,1075381.7200000002
2024-04-02,1085407.7200000002
2024-04-03,1082936.4800000004
2024-04-08,1038893.4800000004
2024-04-09,1059570.4800000004
2024-04-10,1024506.3900000004
2024-04-11,1011014.1100000007
2024-04-12,1011174.1100000007
2024-04-15,1011174.1100000007
2024-04-16,1011254.1100000007
2024-04-17,1011234.1100000007
2024-04-18,1011314.1100000007
2024-04-19,1011434.1100000007
2024-04-22,1011474.1100000007
2024-04-23,1011534.1100000007
2024-04-24,1011534.1100000007
2024-04-25,1011614.1100000008
2024-04-26,1011614.1100000008
2024-04-29,1011714.1100000007
2024-04-30,1012044.1100000007
2024-05-06,1012054.1100000007
2024-05-07,1012144.1100000007
2024-05-08,1012204.1100000007
2024-05-09,1012174.1100000007
2024-05-10,1012384.1100000007
2024-05-13,1010374.1100000007
2024-05-14,1010374.1100000007
2024-05-15,1011071.1100000007
2024-05-16,1015273.1100000007
2024-05-17,1017519.1100000007
2024-05-20,1010850.1100000007
2024-05-21,1005658.1100000007
2024-05-22,1007000.1100000007
2024-05-23,983648.1100000007
2024-05-24,980826.1100000007
2024-05-27,989834.1100000007
2024-05-28,975614.8200000008
2024-05-29,989575.8200000008
2024-05-30,968604.8200000008
2024-05-31,971750.4600000007
2024-06-03,940341.4600000007
2024-06-04,931479.0500000007
2024-06-05,931552.6500000007
2024-06-06,931626.2500000008
2024-06-07,931764.2500000008
2024-06-11,931764.2500000008
2024-06-12,931782.6500000007
2024-06-13,931801.0500000007
2024-06-14,931847.0500000007
2024-06-17,931957.4500000008
2024-06-18,931994.2500000007
2024-06-19,932040.2500000008
2024-06-20,932086.2500000007
2024-06-21,932178.2500000008
2024-06-24,932242.6500000007
2024-06-25,932242.6500000007
2024-06-26,932270.2500000007
2024-06-27,932353.0500000007
2024-06-28,932426.6500000008
2024-07-01,932555.4500000008
2024-07-02,930724.6500000008
2024-07-03,930972.6500000008
2024-07-04,924192.6500000008
2024-07-05,926760.6500000008
2024-07-08,912745.6500000008
2024-07-09,913770.6500000008
2024-07-10,901595.6500000008
2024-07-11,924988.6500000008
2024-07-12,921697.6500000008
2024-07-15,912145.6500000008
2024-07-16,912862.6500000008
2024-07-17,902588.6500000008
2024-07-18,898373.6500000008
2024-07-19,906276.3700000008
2024-07-22,920874.3700000008
2024-07-23,923369.3700000008
2024-07-24,920593.6600000008
2024-07-25,928736.6600000008
2024-07-26,936182.6600000008
2024-07-29,941574.8800000008
2024-07-30,948184.8800000008
2024-07-31,965130.8800000008
2024-08-01,968512.5000000008
2024-08-02,963877.5000000008
2024-08-05,958351.5000000008
2024-08-06,986494.6300000008
2024-08-07,980544.6300000008
2024-08-08,981457.6300000008
2024-08-09,972290.5400000009
2024-08-12,962895.5400000009
2024-08-13,981344.5400000009
2024-08-14,985157.0700000008
2024-08-15,985699.0700000008
2024-08-16,974667.0700000008
2024-08-19,978998.6400000008
2024-08-20,969777.6400000008
2024-08-21,971748.6400000008
2024-08-22,969544.2500000009
2024-08-23,947649.2500000009
2024-08-26,962957.2500000009
2024-08-27,953539.8100000009
2024-08-28,961543.8100000009
2024-08-29,967547.8100000009
2024-08-30,981488.5900000009
2024-09-02,974347.5900000009
2024-09-03,977251.5900000009
2024-09-04,968571.7300000009
2024-09-05,982487.7300000009
2024-09-06,969137.7300000009
2024-09-09,975092.9800000009
2024-09-10,990304.9800000009
2024-09-11,988222.9800000009
2024-09-12,987107.6200000009
2024-09-13,981386.6200000009
2024-09-18,969122.6200000009
2024-09-19,999109.060000001
2024-09-20,1000153.060000001
2024-09-23,1010491.060000001
2024-09-24,1035267.2400000009
