date,value
2026-06-01,1007284.0
2026-06-02,1000126.0
2026-06-03,997020.0
2026-06-04,988280.0
2026-06-05,997248.0
2026-06-08,983961.0
2026-06-09,986477.0
2026-06-10,978455.0
2026-06-11,970686.0
2026-06-12,972719.0
2026-06-15,961768.0
2026-06-16,965516.0
2026-06-17,944359.0
2026-06-18,940486.0
2026-06-22,953908.0
2026-06-23,973052.0
2026-06-24,928942.0
2026-06-25,928977.0
2026-06-26,928977.0
