date,value
2024-05-06,1006291.0
2024-05-07,1009678.77
2024-05-08,1003962.77
2024-05-09,1012212.77
2024-05-10,1005191.77
2024-05-13,989187.77
2024-05-14,1012184.77
2024-05-15,1022413.77
2024-05-16,1028977.3500000001
2024-05-17,1037378.5700000001
2024-05-20,1028355.5700000001
2024-05-21,1019149.5700000001
2024-05-22,1018815.4600000001
2024-05-23,991011.4600000001
2024-05-24,987187.4600000001
2024-05-27,997610.2300000001
2024-05-28,981131.2300000001
2024-05-29,996636.2300000001
2024-05-30,972489.51
2024-05-31,975606.51
2024-06-03,944591.51
2024-06-04,921208.8300000001
2024-06-05,918262.8300000001
2024-06-06,871336.4600000001
2024-06-07,913311.2000000001
