date,value
2025-01-02,999901.0
2025-01-03,999980.2
2025-01-06,1000000.0
2025-01-07,1000079.2
2025-01-08,1000405.9
2025-01-09,1000287.1
2025-01-10,1000376.2
2025-01-13,1000217.7999999999
2025-01-14,1000138.6
2025-01-15,1000326.7000000001
2025-01-16,1000237.6
2025-01-17,1000316.7999999999
2025-01-20,1000257.4
2025-01-21,1000386.1
2025-01-22,1000475.2000000001
2025-01-23,1000415.8
2025-01-24,1000435.6
2025-01-27,1001079.1
2025-02-05,1009580.9
2025-02-06,1013365.88
2025-02-07,1018218.88
2025-02-10,1034789.22
2025-02-11,1035201.22
2025-02-12,1031578.27
2025-02-13,1023957.27
2025-02-14,1023512.27
2025-02-17,1062697.27
2025-02-18,1060365.71
2025-02-19,1075751.17
2025-02-20,1075919.71
2025-02-21,1066258.49
2025-02-24,1074512.49
2025-02-25,1074768.49
2025-02-26,1086205.69
2025-02-27,1083235.69
2025-02-28,1066066.15
2025-03-03,1065340.73
2025-03-04,1071051.73
2025-03-05,1060809.73
2025-03-06,1076257.83
2025-03-07,1060847.83
2025-03-10,1102740.83
2025-03-11,1106276.53
2025-03-12,1112311.53
2025-03-13,1097249.53
2025-03-14,1118868.32
2025-03-17,1128531.32
2025-03-18,1128042.32
2025-03-19,1125138.85
2025-03-20,1133249.85
2025-03-21,1113869.85
2025-03-24,1064788.94
2025-03-25,1059575.46
2025-03-26,1089803.46
2025-03-27,1067040.9
2025-03-28,1030344.23
2025-03-31,1001654.23
2025-04-01,1005354.84
2025-04-02,1005426.84
2025-04-03,1005471.84
2025-04-07,1005390.84
2025-04-08,1015066.84
2025-04-09,1025597.84
2025-04-10,1029544.84
2025-04-11,1018631.84
2025-04-14,1018596.84
2025-04-15,1023087.84
2025-04-16,1018526.8399999999
2025-04-17,1015060.84
2025-04-18,1016201.8399999999
2025-04-21,1015194.8399999999
2025-04-22,1015631.84
2025-04-23,1013279.84
2025-04-24,1013636.8399999999
2025-04-25,1014082.84
2025-04-28,1014064.84
2025-04-29,1016630.84
2025-04-30,1020873.84
2025-05-06,1027590.0299999999
2025-05-07,1028770.0299999999
2025-05-08,1031711.0299999999
2025-05-09,1027772.1699999999
2025-05-12,1032196.1699999999
2025-05-13,1027911.1699999999
2025-05-14,1023354.1699999999
2025-05-15,1026935.1699999999
2025-05-16,1029637.1699999999
2025-05-19,1042966.1699999999
2025-05-20,1062887.17
2025-05-21,1048697.17
2025-05-22,1031514.1699999999
2025-05-23,1018551.1699999999
2025-05-26,1031423.1699999999
2025-05-27,1040798.7799999999
2025-05-28,1033934.7799999999
2025-05-29,1054804.7799999998
2025-05-30,1048860.0999999999
2025-06-03,1056645.1
2025-06-04,1066181.0999999999
2025-06-05,1065222.69
2025-06-06,1076773.69
2025-06-09,1093935.69
2025-06-10,1085180.6099999999
2025-06-11,1086979.61
2025-06-12,1092382.6099999999
2025-06-13,1066852.45
2025-06-16,1080710.45
2025-06-17,1076455.45
2025-06-18,1065742.5499999998
2025-06-19,1037622.5499999999
2025-06-20,1033253.5499999999
2025-06-23,1059804.52
2025-06-24,1097011.52
2025-06-25,1099321.52
2025-06-26,1117153.0699999998
2025-06-27,1127331.0699999998
2025-06-30,1140665.0699999998
2025-07-01,1183217.5699999998
2025-07-02,1179734.74
2025-07-03,1167306.7399999998
2025-07-04,1148919.14
2025-07-07,1170389.14
2025-07-08,1174428.14
2025-07-09,1173133.93
2025-07-10,1181825.93
2025-07-11,1170826.93
2025-07-14,1184719.71
2025-07-15,1159226.71
2025-07-16,1171294.71
2025-07-17,1174285.77
2025-07-18,1176641.77
2025-07-21,1216924.7699999998
2025-07-22,1221228.6099999999
2025-07-23,1210684.6099999999
2025-07-24,1223367.6099999999
2025-07-25,1237779.54
2025-07-28,1243924.54
2025-07-29,1253914.54
2025-07-30,1260959.23
2025-07-31,1242152.23
2025-08-01,1255282.23
2025-08-04,1271391.7
2025-08-05,1288114.7
2025-08-06,1295153.7
2025-08-07,1289335.49
2025-08-08,1298611.49
2025-08-11,1317728.49
2025-08-12,1314060.14
2025-08-13,1300900.14
2025-08-14,1265108.14
2025-08-15,1262233.71
2025-08-18,1279979.71
2025-08-19,1318682.71
2025-08-20,1324106.27
2025-08-21,1337630.27
2025-08-22,1322420.27
2025-08-25,1319994.08
2025-08-26,1342074.08
2025-08-27,1290638.0799999998
2025-08-28,1275643.1099999999
2025-08-29,1262680.1099999999
2025-09-01,1283607.1099999999
2025-09-02,1279314.7999999998
2025-09-03,1238153.7999999998
2025-09-04,1257651.7999999998
2025-09-05,1277944.92
2025-09-08,1302260.92
2025-09-09,1298444.92
2025-09-10,1307472.89
2025-09-11,1310769.89
2025-09-12,1295753.89
2025-09-15,1308255.97
2025-09-16,1347445.97
2025-09-17,1335131.97
2025-09-18,1296752.83
2025-09-19,1280926.83
2025-09-22,1267072.83
2025-09-23,1246025.97
2025-09-24,1279094.97
2025-09-25,1262401.97
2025-09-26,1269139.5099999998
2025-09-29,1313021.5099999998
2025-09-30,1351561.5099999998
2025-10-09,1377398.0999999999
2025-10-10,1437801.47
2025-10-13,1422520.47
2025-10-14,1416663.66
2025-10-15,1416850.66
2025-10-16,1399263.66
2025-10-17,1385087.2999999998
2025-10-20,1415131.2999999998
2025-10-21,1451301.2999999998
2025-10-22,1463587.0699999998
2025-10-23,1461542.0699999998
2025-10-24,1476550.0699999998
2025-10-27,1490359.0499999998
2025-10-28,1531084.0499999998
2025-10-29,1490288.8599999999
2025-10-30,1487615.38
2025-10-31,1514363.38
2025-11-03,1531401.38
2025-11-04,1536202.71
2025-11-05,1564238.71
2025-11-06,1569847.71
2025-11-07,1577411.5799999998
2025-11-10,1594866.5799999998
2025-11-11,1610584.5799999998
2025-11-12,1609066.7
2025-11-13,1621658.7
2025-11-14,1634157.7
2025-11-17,1649952.2199999997
2025-11-18,1632624.2199999997
2025-11-19,1587796.2199999997
2025-11-20,1567599.71
2025-11-21,1478396.71
2025-11-24,1521387.71
2025-11-25,1556651.8199999998
2025-11-26,1533075.8199999998
2025-11-27,1549329.8199999998
2025-11-28,1584023.8499999999
2025-12-01,1592158.8499999999
2025-12-02,1588508.8499999999
2025-12-03,1562239.2999999998
2025-12-04,1525186.2999999998
2025-12-05,1558072.2999999998
2025-12-08,1577258.64
2025-12-09,1558800.64
2025-12-10,1520998.64
2025-12-11,1466756.02
2025-12-12,1428616.02
2025-12-15,1453115.02
2025-12-16,1423704.0599999998
2025-12-17,1431124.0599999998
2025-12-18,1462107.0599999998
2025-12-19,1507109.04
2025-12-22,1498097.04
2025-12-23,1489428.04
2025-12-24,1506343.2999999998
2025-12-25,1511495.2999999998
2025-12-26,1497848.2999999998
2025-12-29,1513990.7799999998
2025-12-30,1498932.7799999998
2025-12-31,1498467.7799999998
