date,value
2024-05-06,1006354.0
2024-05-07,1010339.77
2024-05-08,1004292.77
2024-05-09,1013932.77
2024-05-10,1006120.77
2024-05-13,988861.77
2024-05-14,1013892.77
2024-05-15,1022831.77
2024-05-16,1026639.94
2024-05-17,1034342.9400000001
2024-05-20,1018053.94
2024-05-21,1007930.94
2024-05-22,1016649.94
2024-05-23,979452.94
2024-05-24,972902.94
2024-05-27,986190.6699999999
2024-05-28,965048.6699999999
2024-05-29,991488.6699999999
2024-05-30,954207.5700000001
2024-05-31,954404.5700000001
2024-06-03,917012.5700000001
2024-06-04,877626.9299999999
2024-06-05,868363.9299999999
2024-06-06,799643.62
2024-06-07,856452.69
