date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-02-14,000668.XSHE,buy,196876.0,33200,5.93,buy_new,,False,t_4012,
2025-02-14,000691.XSHE,buy,187270.0,61000,3.07,buy_new,,False,t_4013,
2025-02-14,603813.XSHG,buy,185070.0,18600,9.95,buy_new,,False,t_4014,
2025-02-14,002848.XSHE,buy,194747.0,30100,6.47,buy_new,,False,t_4015,
2025-02-14,605081.XSHG,buy,175863.0,18300,9.61,buy_new,,False,t_4016,
2025-02-14,600421.XSHG,buy,182304.0,28800,6.33,buy_new,,False,t_4017,
2025-02-14,000929.XSHE,buy,179025.0,27500,6.51,buy_new,,False,t_4018,
2025-02-14,300929.XSHE,buy,181968.0,20400,8.92,buy_new,,False,t_4019,
2025-02-14,002620.XSHE,buy,6888.0,2100,3.28,buy_new,,False,t_4020,
2025-02-14,300478.XSHE,buy,11660.0,1100,10.6,buy_new,,False,t_4021,
2025-02-14,002856.XSHE,buy,183958.0,20600,8.93,buy_new,,False,t_4022,
2025-02-14,600768.XSHG,buy,178525.0,19300,9.25,buy_new,,False,t_4023,
