date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-08-11,600768.XSHG,sell,1048.0,100,10.48,sell_phase,,False,t_2032,
2022-08-11,002862.XSHE,buy,1210.0,100,12.1,buy_new,,False,t_2033,
2022-08-11,000691.XSHE,sell,59690.0,12700,4.7,sell_phase,,False,t_2034,
2022-08-11,603389.XSHG,buy,28126.0,4900,5.74,buy_new,,False,t_2035,
2022-08-11,603709.XSHG,buy,6692.0,400,16.73,buy_new,,False,t_2036,
2022-08-11,603729.XSHG,buy,2934.0,200,14.67,buy_new,,False,t_2037,
2022-08-11,300478.XSHE,buy,8736.0,800,10.92,buy_new,,False,t_2038,
2022-08-11,600137.XSHG,buy,13158.0,900,14.62,buy_new,,False,t_2039,
2022-08-11,603709.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-08-11,603958.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-08-11,603729.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-08-11,300478.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-08-11,603958.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-08-11,000023.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
