date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2021-11-04,002633.XSHE,buy,7788.0,1100,7.08,buy_new,,False,t_1445,
2021-11-04,600768.XSHG,buy,6528.0,800,8.16,buy_new,,False,t_1446,
2021-11-04,603813.XSHG,buy,10432.0,800,13.04,buy_new,,False,t_1447,
2021-11-04,000702.XSHE,buy,6244.0,1400,4.46,buy_new,,False,t_1448,
2021-11-04,300478.XSHE,sell,32164.0,3400,9.46,sell_phase,,False,t_1449,
2021-11-04,002417.XSHE,buy,7704.0,1800,4.28,buy_new,,False,t_1450,
2021-11-04,603709.XSHG,sell,38025.0,2500,15.21,sell_phase,,False,t_1451,
2021-11-04,603029.XSHG,buy,2426.0,200,12.13,buy_new,,False,t_1452,
2021-11-04,600520.XSHG,sell,2265.0,300,7.55,sell_phase,,False,t_1453,
2021-11-04,002209.XSHE,buy,92480.0,16000,5.78,buy_new,,False,t_1454,
2021-11-04,600455.XSHG,sell,46002.0,2200,20.91,sell_phase,,False,t_1455,
2021-11-04,002209.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2021-11-04,002830.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2021-11-04,603389.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
