date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-09-24,300736.XSHE,sell,179928.0,13600,13.23,sell_phase,,False,t_4546,
2025-09-24,600768.XSHG,sell,11770.0,1000,11.77,sell_phase,,False,t_4547,
2025-09-24,002193.XSHE,buy,10469.0,1900,5.51,buy_new,,False,t_4548,
2025-09-24,603729.XSHG,buy,12880.0,800,16.1,buy_new,,False,t_4549,
2025-09-24,002719.XSHE,buy,74390.0,8600,8.65,buy_new,,False,t_4550,
2025-09-24,300163.XSHE,buy,94080.0,28000,3.36,buy_new,,False,t_4551,
2025-09-24,600455.XSHG,sell,18095.0,700,25.85,sell_phase,,False,t_4552,
2025-09-24,300594.XSHE,sell,19316.0,1100,17.56,sell_phase,,False,t_4553,
2025-09-24,301098.XSHE,buy,36894.0,4300,8.58,buy_new,,False,t_4554,
2025-09-24,300163.XSHE,buy,672.0,200,3.36,buy_new,,False,t_4555,
2025-09-24,301098.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-09-24,600847.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
