date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2023-08-10,300478.XSHE,sell,2080.0,200,10.4,sell_phase,,False,t_2737,
2023-08-10,300169.XSHE,sell,71427.0,8700,8.21,sell_phase,,False,t_2738,
2023-08-10,603389.XSHG,sell,561.0,100,5.61,sell_phase,,False,t_2739,
2023-08-10,300417.XSHE,sell,64800.0,5400,12.0,sell_phase,,False,t_2740,
2023-08-10,002652.XSHE,buy,5396.0,1900,2.84,buy_new,,False,t_2741,
2023-08-10,002856.XSHE,sell,7602.0,700,10.86,sell_phase,,False,t_2742,
2023-08-10,300321.XSHE,buy,1629.0,100,16.29,buy_new,,False,t_2743,
2023-08-10,603729.XSHG,buy,4605.0,300,15.35,buy_new,,False,t_2744,
2023-08-10,600455.XSHG,buy,22320.0,1000,22.32,buy_new,,False,t_2745,
2023-08-10,300535.XSHE,buy,111496.0,7700,14.48,buy_new,,False,t_2746,
2023-08-10,300210.XSHE,buy,662.0,200,3.31,buy_new,,False,t_2747,
2023-08-10,300535.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-08-10,300929.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-08-10,002058.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
