date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-07-28,300736.XSHE,sell,37455.0,3300,11.35,sell_phase,,False,t_4369,
2025-07-28,300929.XSHE,sell,22460.0,2000,11.23,sell_phase,,False,t_4370,
2025-07-28,301372.XSHE,buy,19152.0,800,23.94,buy_new,,False,t_4371,
2025-07-28,300948.XSHE,buy,35588.0,3100,11.48,buy_new,,False,t_4372,
2025-07-28,600768.XSHG,sell,240126.0,18600,12.91,sell_phase,,False,t_4373,
2025-07-28,300405.XSHE,sell,160800.0,24000,6.7,sell_phase,,False,t_4374,
2025-07-28,002193.XSHE,sell,7704.0,1200,6.42,sell_phase,,False,t_4375,
2025-07-28,002719.XSHE,sell,7592.0,800,9.49,sell_phase,,False,t_4376,
2025-07-28,600671.XSHG,sell,4266.0,300,14.22,sell_phase,,False,t_4377,
2025-07-28,000890.XSHE,buy,318735.0,78700,4.05,buy_new,,False,t_4378,
2025-07-28,300163.XSHE,buy,106596.0,32400,3.29,buy_new,,False,t_4379,
2025-07-28,603709.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
