date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-02-18,600768.XSHG,buy,40549.0,4100,9.89,buy_new,,False,t_1644,
2022-02-18,000702.XSHE,buy,47988.0,9300,5.16,buy_new,,False,t_1645,
2022-02-18,603709.XSHG,buy,44955.0,2700,16.65,buy_new,,False,t_1646,
2022-02-18,603813.XSHG,buy,46380.0,3000,15.46,buy_new,,False,t_1647,
2022-02-18,002633.XSHE,buy,43584.0,4800,9.08,buy_new,,False,t_1648,
2022-02-18,002209.XSHE,buy,44578.0,6200,7.19,buy_new,,False,t_1649,
2022-02-18,603389.XSHG,buy,45408.0,8600,5.28,buy_new,,False,t_1650,
2022-02-18,600455.XSHG,buy,45580.0,2000,22.79,buy_new,,False,t_1651,
2022-02-18,600778.XSHG,buy,48276.0,10800,4.47,buy_new,,False,t_1652,
2022-02-18,603958.XSHG,buy,45582.0,7100,6.42,buy_new,,False,t_1653,
2022-02-18,603029.XSHG,sell,44270.0,1900,23.3,sell_phase,,False,t_1654,
2022-02-18,600520.XSHG,sell,987.0,100,9.87,sell_phase,,False,t_1655,
