date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-11-05,300929.XSHE,sell,5725.0,500,11.45,sell_phase,,False,t_4620,
2025-11-05,600768.XSHG,buy,5380.0,400,13.45,buy_new,,False,t_4621,
2025-11-05,002193.XSHE,buy,585.0,100,5.85,buy_new,,False,t_4622,
2025-11-05,603729.XSHG,sell,59103.0,3300,17.91,sell_phase,,False,t_4623,
2025-11-05,002719.XSHE,buy,4745.0,500,9.49,buy_new,,False,t_4624,
2025-11-05,300163.XSHE,sell,234207.0,49100,4.77,sell_phase,,False,t_4625,
2025-11-05,600455.XSHG,buy,30811.0,1100,28.01,buy_new,,False,t_4626,
2025-11-05,300594.XSHE,buy,23946.0,1300,18.42,buy_new,,False,t_4627,
2025-11-05,301098.XSHE,sell,15024.0,1600,9.39,sell_phase,,False,t_4628,
2025-11-05,600847.XSHG,sell,259164.0,20700,12.52,sell_phase,,False,t_4629,
2025-11-05,300385.XSHE,sell,4552.0,800,5.69,sell_phase,,False,t_4630,
2025-11-05,300405.XSHE,buy,324938.0,50300,6.46,buy_new,,False,t_4631,
2025-11-05,002193.XSHE,buy,186615.0,31900,5.85,buy_new,,False,t_4632,
2025-11-05,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-11-05,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-11-05,600768.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-11-05,002883.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
