date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2023-05-11,300478.XSHE,buy,62832.0,6600,9.52,buy_new,,False,t_2508,
2023-05-11,600768.XSHG,buy,62000.0,6200,10.0,buy_new,,False,t_2509,
2023-05-11,300169.XSHE,buy,63114.0,15700,4.02,buy_new,,False,t_2510,
2023-05-11,603389.XSHG,buy,61800.0,12000,5.15,buy_new,,False,t_2511,
2023-05-11,300417.XSHE,buy,62118.0,6300,9.86,buy_new,,False,t_2512,
2023-05-11,603709.XSHG,buy,61380.0,3600,17.05,buy_new,,False,t_2513,
2023-05-11,002652.XSHE,buy,63684.0,24400,2.61,buy_new,,False,t_2514,
2023-05-11,002856.XSHE,buy,62496.0,6200,10.08,buy_new,,False,t_2515,
2023-05-11,000691.XSHE,buy,61758.0,14600,4.23,buy_new,,False,t_2516,
2023-05-11,603286.XSHG,buy,61581.0,3900,15.79,buy_new,,False,t_2517,
2023-05-11,603729.XSHG,sell,1591.0,100,15.91,sell_phase,,False,t_2518,
