date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-09-19,300736.XSHE,sell,263174.0,18100,14.54,sell_phase,,False,t_4533,
2025-09-19,300929.XSHE,buy,16125.0,1500,10.75,buy_new,,False,t_4534,
2025-09-19,300948.XSHE,buy,10080.0,900,11.2,buy_new,,False,t_4535,
2025-09-19,600768.XSHG,buy,31486.0,2600,12.11,buy_new,,False,t_4536,
2025-09-19,002193.XSHE,buy,16212.0,2800,5.79,buy_new,,False,t_4537,
2025-09-19,603729.XSHG,buy,5091.0,300,16.97,buy_new,,False,t_4538,
2025-09-19,002719.XSHE,buy,183279.0,19900,9.21,buy_new,,False,t_4539,
2025-09-19,000890.XSHE,sell,240024.0,54800,4.38,sell_phase,,False,t_4540,
2025-09-19,300163.XSHE,sell,37492.0,10300,3.64,sell_phase,,False,t_4541,
2025-09-19,600847.XSHG,sell,226353.0,19700,11.49,sell_phase,,False,t_4542,
2025-09-19,600455.XSHG,buy,231176.0,8800,26.27,buy_new,,False,t_4543,
2025-09-19,300594.XSHE,sell,8975.0,500,17.95,sell_phase,,False,t_4544,
2025-09-19,301098.XSHE,buy,281240.0,31600,8.9,buy_new,,False,t_4545,
2025-09-19,002719.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-09-19,301098.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
