date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-07-10,300948.XSHE,sell,23709.0,2100,11.29,sell_phase,,False,t_4326,
2025-07-10,600768.XSHG,sell,14160.0,1200,11.8,sell_phase,,False,t_4327,
2025-07-10,300405.XSHE,sell,9843.0,1700,5.79,sell_phase,,False,t_4328,
2025-07-10,300665.XSHE,sell,184370.0,20600,8.95,sell_phase,,False,t_4329,
2025-07-10,603729.XSHG,buy,5166.0,300,17.22,buy_new,,False,t_4330,
2025-07-10,002719.XSHE,buy,8280.0,900,9.2,buy_new,,False,t_4331,
2025-07-10,600847.XSHG,sell,195939.0,17700,11.07,sell_phase,,False,t_4332,
2025-07-10,001211.XSHE,buy,115689.0,4900,23.61,buy_new,,False,t_4333,
2025-07-10,300736.XSHE,buy,12828.0,1200,10.69,buy_new,,False,t_4334,
2025-07-10,300929.XSHE,buy,4296.0,400,10.74,buy_new,,False,t_4335,
2025-07-10,301372.XSHE,buy,187467.0,7900,23.73,buy_new,,False,t_4336,
2025-07-10,600671.XSHG,buy,93426.0,6900,13.54,buy_new,,False,t_4337,
2025-07-10,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-07-10,300929.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2025-07-10,301372.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
