date,value,daily_return,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,rolling_20d_max_drawdown,rolling_valid,consecutive_losses,rejection_rate,risk_status,alerts
2021-08-18,1878460.0900000008,0.02044685396341259,-0.0071891025238534296,0.018151101082942267,0.55,-0.0007787548485534857,True,0,0.0,NORMAL,
2021-08-19,1864042.9800000007,-0.007674962101537167,-0.014808888535975957,0.02791698605895454,0.55,-0.008447740036141616,True,1,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2021-08-20,1859734.9800000007,-0.0023111055089513003,-0.017085769141050318,0.036402523411280585,0.55,-0.010739321926557202,True,2,0.0,NORMAL,
2021-08-23,1912546.9800000007,0.028397594586299594,0.0,0.07120116910796237,0.6,0.0,True,0,0.0,NORMAL,
2021-08-24,1930069.9800000007,0.009162127876199931,0.0,0.1265036330263456,0.65,0.0,True,0,0.6667,HALTED,HALT: rejection_rate=66.67% > 40%
2021-08-25,1954035.9800000007,0.012417166345439967,0.0,0.12416095787703774,0.7,0.0,True,0,0.0,NORMAL,
2021-08-26,1966249.9800000007,0.0062506525596319855,0.0,0.11295367374223897,0.7,0.0,True,0,0.0,NORMAL,
2021-08-27,1952977.4900000007,-0.006750153914814019,-0.006750153914814019,0.09000681839773672,0.65,-0.006750153914814019,True,1,0.125,NORMAL,
2021-08-30,1950329.4900000007,-0.0013558784028790823,-0.008096879929783895,0.08038889157647922,0.6,-0.008096879929783895,True,2,0.0,NORMAL,
2021-08-31,1965836.4900000007,0.007950964223998887,-0.00021029370843273474,0.0855411774300574,0.6,-0.00021029370843273474,True,0,0.0,NORMAL,
2021-09-01,1967411.9800000007,0.0008014349148641503,0.0,0.08815492939837277,0.6,0.0,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2021-09-02,1970206.9800000007,0.0014206480535917032,0.0,0.09426810876644343,0.65,0.0,True,0,0.0,NORMAL,
2021-09-03,1969242.9800000007,-0.0004892886939218943,-0.0004892886939218943,0.0757285969765289,0.65,-0.0004892886939218943,True,1,0.0,NORMAL,
2021-09-06,1980223.7300000007,0.005576127533027944,0.0,0.06706875130165657,0.65,0.0,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2021-09-07,2000869.7300000007,0.010426094631236437,0.0,0.07008125889710026,0.65,0.0,True,0,0.0,NORMAL,
2021-09-08,2054483.7300000007,0.026795347641148024,0.0,0.09925710551749511,0.65,0.0,True,0,0.0,NORMAL,
2021-09-09,2037686.4300000006,-0.008175922619742548,-0.008175922619742548,0.08735836705423394,0.65,-0.008175922619742548,True,1,0.5833,HALTED,HALT: rejection_rate=58.33% > 40%
2021-09-10,1999961.4300000006,-0.01851364343629652,-0.026538199939894404,0.06385222713966066,0.6,-0.026538199939894404,True,2,0.0,NORMAL,
2021-09-13,2017433.4300000006,0.008736168477009077,-0.018033873648636796,0.09594215372662851,0.6,-0.018033873648636796,True,0,0.0,NORMAL,
2021-09-14,1990481.7000000007,-0.01335941478871993,-0.03115236643903722,0.059634809702025615,0.6,-0.03115236643903722,True,1,0.5,HALTED,HALT: rejection_rate=50.00% > 40%
2021-09-15,2009412.7000000007,0.009510763148437885,-0.021937886069314363,0.07798624900805673,0.6,-0.021937886069314363,True,0,0.0,NORMAL,
2021-09-16,2013744.7000000007,0.0021558537974802282,-0.019829327146825355,0.08281272420869334,0.65,-0.019829327146825355,True,0,0.0,NORMAL,
2021-09-17,1972519.0100000007,-0.020472153197969897,-0.03989553132163278,0.031357153903743606,0.65,-0.03989553132163278,True,1,0.2727,WARNING,WARN: rejection_rate=27.27% > 25%
2021-09-22,1963478.0100000007,-0.004583479274047654,-0.04429615025474061,0.017309232487000337,0.6,-0.04429615025474061,True,2,0.0,NORMAL,
2021-09-23,1991902.0100000007,0.014476352602492344,-0.030461044342268873,0.019378368867086992,0.6,-0.030461044342268873,True,0,0.0,NORMAL,
2021-09-24,1937052.8700000006,-0.027536063382957332,-0.05715833047750642,-0.014849134289628863,0.55,-0.05715833047750642,True,1,0.1667,WARNING,WARN: rolling_20d_return=-0.0148 < 0.0
2021-09-27,1860110.8700000006,-0.03972116672272346,-0.09460910162574032,-0.04755130075769587,0.5,-0.09460910162574032,True,2,0.0,WARNING,WARN: rolling_20d_return=-0.0476 < 0.0; WARN: rolling_20d_max_drawdown=-0.0946 < -0.08
2021-09-28,1855518.8700000006,-0.002468670052984529,-0.09684421302280162,-0.04861261673277584,0.5,-0.09684421302280162,True,3,0.0,WARNING,WARN: rolling_20d_return=-0.0486 < 0.0; WARN: rolling_20d_max_drawdown=-0.0968 < -0.08; WARN: consecutive_losses=3 >= 3
2021-09-29,1820575.3200000008,-0.018832225618918015,-0.11385264657218767,-0.07389280377026675,0.5,-0.11385264657218767,True,4,0.4286,HALTED,HALT: rolling_20d_return=-0.0739 < -0.05; WARN: rolling_20d_max_drawdown=-0.1139 < -0.08; WARN: cumulative_drawdown=-0.1139 < -0.1; WARN: consecutive_losses=4 >= 3; HALT: rejection_rate=42.86% > 40%
2021-09-30,1862297.3200000005,0.022916931555460034,-0.09354486832563044,-0.053427884484062216,0.5,-0.09354486832563044,True,0,0.0,HALTED,HALT: rolling_20d_return=-0.0534 < -0.05; WARN: rolling_20d_max_drawdown=-0.0935 < -0.08
2021-10-08,1944364.3200000008,0.04406761429480026,-0.053599553207461945,-0.013116723401314867,0.5,-0.053599553207461945,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0131 < 0.0
2021-10-11,1942998.1000000006,-0.0007026563828327215,-0.05426454752211646,-0.013327395484736049,0.45,-0.05426454752211646,True,1,0.625,HALTED,WARN: rolling_20d_return=-0.0133 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5; HALT: rejection_rate=62.50% > 40%
2021-10-12,1923537.1000000006,-0.010015964503516496,-0.06373700024385205,-0.028626376475147097,0.45,-0.06373700024385205,True,2,0.0,WARNING,WARN: rolling_20d_return=-0.0286 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5
2021-10-13,1927435.1000000006,0.0020264750807249825,-0.0618396866058414,-0.03670135486531656,0.45,-0.0618396866058414,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0367 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5
2021-10-14,1926419.0500000007,-0.0005271513422163026,-0.0623342390742612,-0.062334239074261166,0.4,-0.0623342390742612,True,1,0.5556,HALTED,HALT: rolling_20d_return=-0.0623 < -0.05; WARN: rolling_20d_winrate=0.4000 < 0.5; HALT: rejection_rate=55.56% > 40%
2021-10-15,1907599.0500000007,-0.009769421663474514,-0.07149469127214743,-0.06384072548394992,0.35,-0.06384072548394988,True,2,0.0,HALTED,HALT: rolling_20d_return=-0.0638 < -0.05; WARN: rolling_20d_winrate=0.3500 < 0.5
2021-10-18,1921925.0500000007,0.0075099638993844095,-0.06452164992321448,-0.039018942480305685,0.4,-0.04734152739800681,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0390 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2021-10-19,1918176.0000000007,-0.0019506744032500357,-0.06634646359550384,-0.049199853895550816,0.4,-0.049199853895550795,True,1,0.6,HALTED,WARN: rolling_20d_return=-0.0492 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5; HALT: rejection_rate=60.00% > 40%
2021-10-20,1888169.0000000007,-0.01564350716514021,-0.08095207938200608,-0.0514009749499329,0.35,-0.06235929509833094,True,2,0.0,HALTED,HALT: rolling_20d_return=-0.0514 < -0.05; WARN: rolling_20d_winrate=0.3500 < 0.5
2021-10-21,1860700.0000000005,-0.014547956247560586,-0.09432234832056818,-0.07400804225035507,0.35,-0.07600005104917229,True,3,0.0,HALTED,HALT: rolling_20d_return=-0.0740 < -0.05; WARN: rolling_20d_winrate=0.3500 < 0.5; WARN: consecutive_losses=3 >= 3
2021-10-22,1836784.5900000008,-0.012852910195087696,-0.10596294184330184,-0.08787613941330286,0.3,-0.0878761394133029,True,4,0.6667,HALTED,HALT: rolling_20d_return=-0.0879 < -0.05; HALT: rolling_20d_winrate=0.3000 < 0.35; WARN: rolling_20d_max_drawdown=-0.0879 < -0.08; WARN: cumulative_drawdown=-0.1060 < -0.1; WARN: consecutive_losses=4 >= 3; HALT: rejection_rate=66.67% > 40%
2021-10-25,1830982.5900000008,-0.0031587808562788507,-0.10878700898741107,-0.07175414750502196,0.25,-0.0807868154116677,True,5,0.0,HALTED,HALT: rolling_20d_return=-0.0718 < -0.05; HALT: rolling_20d_winrate=0.2500 < 0.35; WARN: rolling_20d_max_drawdown=-0.0808 < -0.08; WARN: cumulative_drawdown=-0.1088 < -0.1; HALT: consecutive_losses=5 >= 5
2021-10-26,1813895.5900000008,-0.009332147718564594,-0.11710394026824433,-0.0761823759869864,0.25,-0.0893650486350982,True,6,0.0,HALTED,HALT: rolling_20d_return=-0.0762 < -0.05; HALT: rolling_20d_winrate=0.2500 < 0.35; WARN: rolling_20d_max_drawdown=-0.0894 < -0.08; WARN: cumulative_drawdown=-0.1171 < -0.1; HALT: consecutive_losses=6 >= 5
2021-10-27,1767534.0500000007,-0.02555910067568995,-0.13966996954509825,-0.11264005903583574,0.25,-0.11264005903583575,True,7,0.6667,HALTED,HALT: rolling_20d_return=-0.1126 < -0.05; HALT: rolling_20d_winrate=0.2500 < 0.35; WARN: rolling_20d_max_drawdown=-0.1126 < -0.08; WARN: cumulative_drawdown=-0.1397 < -0.1; HALT: consecutive_losses=7 >= 5; HALT: rejection_rate=66.67% > 40%
2021-10-28,1748967.0500000007,-0.010504465246369648,-0.1487072764504199,-0.09709896044293298,0.2,-0.10049416562015494,True,8,0.0,HALTED,HALT: rolling_20d_return=-0.0971 < -0.05; HALT: rolling_20d_winrate=0.2000 < 0.35; WARN: rolling_20d_max_drawdown=-0.1005 < -0.08; WARN: cumulative_drawdown=-0.1487 < -0.1; HALT: consecutive_losses=8 >= 5
2021-10-29,1835004.0500000007,0.049193036541197256,-0.10682960239359007,-0.01349748577083465,0.25,-0.0562447422404871,True,0,0.0,HALTED,WARN: rolling_20d_return=-0.0135 < 0.0; HALT: rolling_20d_winrate=0.2500 < 0.35; WARN: cumulative_drawdown=-0.1068 < -0.1
2021-11-01,1869358.7400000007,0.018721860586629186,-0.0901077907294987,0.007458760039449341,0.3,-0.03857588787681521,True,0,0.7333,HALTED,HALT: rolling_20d_winrate=0.3000 < 0.35; HALT: rejection_rate=73.33% > 40%
2021-11-02,1844293.8400000008,-0.013408287806758748,-0.10230788734452514,0.013028035555266104,0.3,-0.05146693907652036,True,1,0.0,HALTED,HALT: rolling_20d_winrate=0.3000 < 0.35; WARN: cumulative_drawdown=-0.1023 < -0.1
2021-11-03,1875408.8400000008,0.016870955877616545,-0.08716296332023026,0.00704050844040327,0.35,-0.03546427965721977,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.3500 < 0.5
2021-11-04,1886985.1400000006,0.006172680725979626,-0.08152831173795669,-0.02951050860674098,0.35,-0.029510508606741016,True,0,0.3,WARNING,WARN: rolling_20d_return=-0.0295 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5; WARN: rejection_rate=30.00% > 25%
2021-11-05,1885873.1400000006,-0.0005892998182275032,-0.08206956693689661,-0.029400419897476993,0.3,-0.02940041989747697,True,1,0.0,HALTED,WARN: rolling_20d_return=-0.0294 < 0.0; HALT: rolling_20d_winrate=0.3000 < 0.35
2021-11-08,1903541.1400000006,0.009368604719615443,-0.07346983954942297,-0.010395411661152765,0.35,-0.012396765006510442,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0104 < 0.0; WARN: rolling_20d_winrate=0.3500 < 0.5
2021-11-09,1915733.0300000007,0.006404847126130474,-0.06753555551398789,-0.006071317265105236,0.4,-0.006071317265105232,True,0,0.2,WARNING,WARN: rolling_20d_return=-0.0061 < 0.0; WARN: rolling_20d_winrate=0.4000 < 0.5
2021-11-10,1929414.0300000007,0.007141391720953934,-0.060876461650051575,0.0015546876989198655,0.4,0.0,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.4000 < 0.5
2021-11-11,1951199.0300000007,0.011290992840971511,-0.05027282450175447,0.022855945540547484,0.45,0.0,True,0,0.0,WARNING,WARN: rolling_20d_winrate=0.4500 < 0.5
2021-11-12,1966896.2900000007,0.008044930198637914,-0.042632335667121546,0.023399060228701307,0.5,0.0,True,0,0.125,NORMAL,
2021-11-15,1999871.2900000007,0.01676499171189142,-0.02658207470934799,0.0425900907945882,0.5,0.0,True,0,0.0,NORMAL,
2021-11-16,1987464.2900000007,-0.006203899251936356,-0.03262106144788011,0.05258813697290865,0.5,-0.006203899251936356,True,1,0.0,NORMAL,
2021-11-17,2029714.2500000007,0.02125822346221876,-0.012056303799495153,0.09083369162143295,0.55,0.0,True,0,0.8889,HALTED,HALT: rejection_rate=88.89% > 40%
2021-11-18,2002277.2500000007,-0.01351766634145668,-0.02541099704887902,0.09009911173089691,0.55,-0.01351766634145668,True,1,0.0,NORMAL,
2021-11-19,2028747.2500000007,0.013219947437349144,-0.012526981656846693,0.10801012586362169,0.6,-0.000476421742617218,True,0,0.0,NORMAL,
2021-11-22,2031354.8100000008,0.0012853055007222092,-0.011257777154555474,0.11988519140729581,0.65,0.0,True,0,0.125,NORMAL,
2021-11-23,2035949.8100000005,0.0022620371278219806,-0.009021205536633844,0.1518588906391929,0.7,0.0,True,0,0.0,NORMAL,
2021-11-24,2055781.8100000005,0.009740908102248353,0.0,0.1754262666069093,0.75,0.0,True,0,0.0,NORMAL,
2021-11-25,2057474.2000000007,0.0008232342516933399,0.0,0.12123687138456174,0.8,0.0,True,0,0.2222,NORMAL,
2021-11-26,2038171.2000000007,-0.009381891641703208,-0.009381891641703208,0.09030501015551451,0.75,-0.009381891641703208,True,1,0.0,NORMAL,
2021-11-29,2013785.2000000007,-0.011964647523230626,-0.02123428813833971,0.09190040996937876,0.7,-0.02123428813833971,True,2,0.0,NORMAL,
2021-11-30,2043817.8100000005,0.014913512126318071,-0.006637453825666502,0.08979853694195006,0.75,-0.006637453825666502,True,0,0.5556,HALTED,HALT: rejection_rate=55.56% > 40%
2021-12-01,2080589.8100000005,0.0179918189478934,0.0,0.10259999715737034,0.75,0.0,True,0,0.0,NORMAL,
2021-12-02,2056826.8100000008,-0.011421280583893545,-0.011421280583893545,0.09064961283663031,0.7,-0.011421280583893545,True,1,0.0,NORMAL,
2021-12-03,2069027.0900000005,0.005931602962720907,-0.005557424122922129,0.08693584106093977,0.75,-0.005557424122922129,True,0,0.375,WARNING,WARN: rejection_rate=37.50% > 25%
2021-12-06,2015098.0900000005,-0.02606490763733789,-0.03147747801379454,0.05186790562357202,0.7,-0.03147747801379454,True,1,0.0,NORMAL,
2021-12-07,2012842.0900000005,-0.0011195484781586981,-0.032561785929346616,0.043240102281209,0.65,-0.032561785929346616,True,2,0.0,NORMAL,
2021-12-08,2021820.0200000005,0.00446032505212564,-0.028246697026743595,0.03619363730413494,0.65,-0.028246697026743595,True,0,0.25,NORMAL,
2021-12-09,2039797.0200000005,0.00889149371465814,-0.0196063586411586,0.03706384031056342,0.65,-0.0196063586411586,True,0,0.0,NORMAL,
2021-12-10,2085311.0200000005,0.02231300445766902,0.0,0.04272261441385039,0.65,0.0,True,0,0.0,NORMAL,
2021-12-13,2094776.5100000007,0.004539126254653476,0.0,0.05399453994718062,0.65,0.0,True,0,0.6,HALTED,HALT: rejection_rate=60.00% > 40%
2021-12-14,2099499.250000001,0.0022545316779402982,0.0,0.03438168697884447,0.7,0.0,True,0,0.0,NORMAL,
2021-12-15,2101871.250000001,0.0011297932114050523,0.0,0.049740364377610646,0.7,0.0,True,0,0.0,NORMAL,
2021-12-16,2143825.540000001,0.0199604471491772,0.0,0.05672381810991989,0.75,0.0,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2021-12-17,2159771.540000001,0.007438105248060434,0.0,0.06321728206605126,0.75,0.0,True,0,0.0,NORMAL,
2021-12-20,2161548.540000001,0.0008227722085827648,0.0,0.06169048440344427,0.75,0.0,True,0,0.0,NORMAL,
2021-12-21,2221816.2400000007,0.027881724090267106,0.0,0.08076461674694957,0.75,0.0,True,0,0.3333,WARNING,WARN: rejection_rate=33.33% > 25%
2021-12-22,2201358.2400000007,-0.009207782188143514,-0.009207782188143514,0.06993236658812041,0.7,-0.009207782188143514,True,1,0.0,NORMAL,
2021-12-23,2169589.2400000007,-0.014431544772103967,-0.023506444439347508,0.06447841084203332,0.65,-0.023506444439347508,True,2,0.0,NORMAL,
2021-12-24,2151271.7300000004,-0.008442846997157968,-0.031750830122656865,0.06827268866609981,0.65,-0.031750830122656865,True,3,0.1111,WARNING,WARN: consecutive_losses=3 >= 3
2021-12-27,2174037.860000001,0.010582638019419494,-0.021504199645241532,0.06371411843211217,0.7,-0.021504199645241532,True,0,0.0,NORMAL,
2021-12-28,2205474.8600000003,0.014460189759528624,-0.007354964693209889,0.06002386890475053,0.7,-0.007354964693209889,True,0,0.0,NORMAL,
2021-12-29,2214307.9400000004,0.0040050694570148366,-0.0033793523806452497,0.07656509008651025,0.7,-0.0033793523806452497,True,0,0.2857,WARNING,WARN: rejection_rate=28.57% > 25%
2021-12-30,2212138.9400000004,-0.0009795385550575226,-0.004355580729754805,0.06916866902888152,0.7,-0.004355580729754805,True,1,0.0,NORMAL,
2021-12-31,2212484.9400000004,0.00015640970544101535,-0.004199852279412755,0.09795396610196772,0.7,-0.004199852279412755,True,0,0.0,NORMAL,
2022-01-04,2222997.0700000008,0.004751277538639586,0.0,0.10440708739352722,0.75,0.0,True,0,0.0,NORMAL,
2022-01-05,2222891.5700000008,-4.7458452115728595e-05,-4.7458452115728595e-05,0.09945076614683046,0.75,-4.7458452115728595e-05,True,1,0.0,NORMAL,
2022-01-06,2223208.0700000008,0.00014238211358190534,0.0,0.08991632412523098,0.75,0.0,True,0,0.0,NORMAL,
2022-01-07,2223630.0700000008,0.0001898157917355886,0.0,0.06633017745237835,0.75,0.0,True,0,0.0,NORMAL,
2022-01-10,2223777.770000001,6.642291898858257e-05,0.0,0.06158234989946498,0.75,0.0,True,0,0.0,NORMAL,
2022-01-11,2224052.0700000008,0.0001233486563721759,0.0,0.05932501285723246,0.75,0.0,True,0,0.0,NORMAL,
2022-01-12,2224136.4700000007,3.794875180233835e-05,0.0,0.058169699975676226,0.75,0.0,True,0,0.0,NORMAL,
2022-01-13,2224263.0700000008,5.69209676239395e-05,0.0,0.03752055775956453,0.75,0.0,True,0,0.0,NORMAL,
2022-01-14,2224600.6700000004,0.00015178060749784753,0.0,0.030016660928868122,0.75,0.0,True,0,0.0,NORMAL,
2022-01-17,2224832.770000001,0.00010433333187864173,0.0,0.029277265270202912,0.75,0.0,True,0,0.0,NORMAL,
2022-01-18,2224980.4700000007,6.638701208977632e-05,0.0,0.0014241636833116633,0.75,0.0,True,0,0.0,NORMAL,
2022-01-19,2224790.5700000008,-8.53490637605043e-05,-8.53490637605043e-05,0.010644487377938106,0.7,-8.53490637605043e-05,True,1,0.0,NORMAL,
2022-01-20,2224685.0700000008,-4.742019380278116e-05,-0.00013276521029414104,0.02539459036033942,0.7,-0.00013276521029414104,True,2,0.0,NORMAL,
2022-01-21,2225254.7700000005,0.00025608118995454956,0.0,0.03439037429269809,0.75,0.0,True,0,0.0,NORMAL,
2022-01-24,2225275.8700000006,9.482060339586702e-06,0.0,0.02356813142159342,0.8,0.0,True,0,0.0,NORMAL,
2022-01-25,2225550.1700000004,0.0001232656156019944,0.0,0.009102488703951916,0.8,0.0,True,0,0.0,NORMAL,
2022-01-26,2225761.170000001,9.480801774082928e-05,0.0,0.005172374534320845,0.8,0.0,True,0,0.0,NORMAL,
2022-01-27,2226183.1700000004,0.00018959806006478862,0.0,0.006348710628456322,0.8,0.0,True,0,0.0,NORMAL,
2022-01-28,2227512.4700000007,0.0005971206762830208,0.0,0.006792150187472146,0.85,0.0,True,0,0.0,NORMAL,
2022-02-07,2226327.3700000006,-0.0005320284469608796,-0.0005320284469608796,0.0014981126358388774,0.8,-0.0005320284469608796,True,1,0.0,NORMAL,
2022-02-08,2240131.3700000006,0.0062003459985312025,0.0,0.007755573970708696,0.8,0.0,True,0,0.0,NORMAL,
2022-02-09,2242254.3700000006,0.0009477122763563637,0.0,0.008567034393681228,0.85,0.0,True,0,0.0,NORMAL,
2022-02-10,2239865.4900000007,-0.0010653920589749537,-0.0010653920589749537,0.007301313387977348,0.8,-0.0010653920589749537,True,1,0.0,NORMAL,
2022-02-11,2221997.4900000007,-0.007977264741910906,-0.009034157886377486,-0.000800565606877246,0.75,-0.009034157886377486,True,2,0.0,WARNING,WARN: rolling_20d_return=-0.0008 < 0.0
2022-02-14,2249527.4900000007,0.012389752969522928,0.0,0.011454506998120673,0.75,0.0,True,0,0.0,NORMAL,
2022-02-15,2260246.5500000007,0.004765027343586742,0.0,0.016235550510081742,0.75,0.0,True,0,0.0,NORMAL,
2022-02-16,2312014.5500000007,0.022903696059175485,0.0,0.039451934073607475,0.75,0.0,True,0,0.0,NORMAL,
2022-02-17,2329201.5500000007,0.007433776746776958,0.0,0.04702007034817646,0.75,0.0,True,0,0.0,NORMAL,
2022-02-18,2342242.290000001,0.005598802731348097,0.0,0.05277228993709948,0.75,0.0,True,0,0.0,NORMAL,
2022-02-21,2372749.380000001,0.013024737077904882,0.0,0.06641357620545763,0.75,0.0,True,0,0.0,NORMAL,
2022-02-22,2347702.8900000006,-0.010555893602214412,-0.010555893602214412,0.05524669227629797,0.7,-0.010555893602214412,True,1,0.0,NORMAL,
2022-02-23,2368176.130000001,0.008720541294729257,-0.0019274054135460352,0.06449949340470029,0.75,-0.0019274054135460352,True,0,0.3077,WARNING,WARN: rejection_rate=30.77% > 25%
2022-02-24,2314395.130000001,-0.022709881802583654,-0.0245935160670024,0.04005849631321112,0.75,-0.0245935160670024,True,1,1.0,HALTED,HALT: rejection_rate=100.00% > 40%
2022-02-25,2371046.130000001,0.024477669895546308,-0.0007178381393149913,0.06550660166013489,0.75,-0.0007178381393149913,True,0,0.0,NORMAL,
2022-02-28,2337678.670000001,-0.014072885203629485,-0.01478062128921511,0.05038237354137043,0.7,-0.01478062128921511,True,1,0.5,HALTED,HALT: rejection_rate=50.00% > 40%
2022-03-01,2405069.670000001,0.02882817081100371,0.0,0.08056053022076926,0.7,0.0,True,0,0.0,NORMAL,
2022-03-02,2465919.670000001,0.025300722369510392,0.0,0.10768947642345195,0.7,0.0,True,0,0.0,NORMAL,
2022-03-03,2488989.6400000006,0.00935552373447742,0.0,0.11738527775783902,0.7,0.0,True,0,0.6,HALTED,HALT: rejection_rate=60.00% > 40%
2022-03-04,2440101.6400000006,-0.01964170489677088,-0.01964170489677088,0.09602104024800262,0.65,-0.01964170489677088,True,1,1.0,HALTED,HALT: rejection_rate=100.00% > 40%
2022-03-07,2394733.6400000006,-0.01859266813164389,-0.03786918132772942,0.06901482300120643,0.65,-0.03786918132772942,True,2,0.0,NORMAL,
2022-03-08,2313514.310000001,-0.033915809526106455,-0.07050062691301502,0.031780488847926947,0.6,-0.07050062691301502,True,3,0.4286,HALTED,WARN: consecutive_losses=3 >= 3; HALT: rejection_rate=42.86% > 40%
2022-03-09,2271430.3100000005,-0.018190507756141974,-0.08740869246848293,0.014092283729055355,0.55,-0.08740869246848293,True,4,0.0,WARNING,WARN: rolling_20d_max_drawdown=-0.0874 < -0.08; WARN: consecutive_losses=4 >= 3
2022-03-10,2313294.310000001,0.018430677716896566,-0.07058901619212829,0.041087724181002594,0.6,-0.07058901619212829,True,0,0.0,NORMAL,
2022-03-11,2349189.990000001,0.015517126309795036,-0.05616722856267068,0.04430374842852025,0.65,-0.05616722856267068,True,0,0.4,WARNING,WARN: rejection_rate=40.00% > 25%
2022-03-14,2296062.9900000007,-0.022615029106266726,-0.07751203416017427,0.01584625358680447,0.6,-0.07751203416017427,True,1,0.0,NORMAL,
2022-03-15,2195440.990000001,-0.04382371060299156,-0.11793887980988116,-0.05042077265473932,0.55,-0.11793887980988116,True,2,0.0,HALTED,HALT: rolling_20d_return=-0.0504 < -0.05; WARN: rolling_20d_max_drawdown=-0.1179 < -0.08; WARN: cumulative_drawdown=-0.1179 < -0.1
2022-03-16,2302951.1400000006,0.04896972885615996,-0.07474458591961032,-0.011270132462345317,0.55,-0.07474458591961032,True,0,0.4444,HALTED,WARN: rolling_20d_return=-0.0113 < 0.0; HALT: rejection_rate=44.44% > 40%
2022-03-17,2310813.170000001,0.0034138935314104225,-0.0715858624465788,-0.013418389777259176,0.55,-0.0715858624465788,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0134 < 0.0
2022-03-18,2384822.170000001,0.03202725385194164,-0.04185130718342392,0.00508810163507456,0.55,-0.04185130718342392,True,0,0.0,NORMAL,
2022-03-21,2425850.590000001,0.017203974583983303,-0.025367341424530718,0.03328687813644082,0.55,-0.025367341424530718,True,0,0.7059,HALTED,HALT: rejection_rate=70.59% > 40%
2022-03-22,2428987.590000001,0.0012931546620931831,-0.024106990658265576,0.025678605247997366,0.6,-0.024106990658265576,True,0,0.0,NORMAL,
2022-03-23,2413614.590000001,-0.006328974286772702,-0.030283392421030647,0.04287057932065386,0.55,-0.030283392421030647,True,1,0.0,NORMAL,
2022-03-24,2377723.5600000005,-0.0148702407371511,-0.044703311822543404,0.0028162379109848423,0.55,-0.044703311822543404,True,2,0.125,NORMAL,
2022-03-25,2430274.5600000005,0.02210139180351142,-0.02358992542853656,0.03961018731458066,0.55,-0.02358992542853656,True,0,0.0,NORMAL,
2022-03-28,2424510.860000001,-0.0023716250397649388,-0.025905604010468996,0.00808342071853585,0.55,-0.025905604010468996,True,1,0.0,NORMAL,
2022-03-29,2395237.120000001,-0.012074080790052533,-0.03766689844478402,-0.028663768272710888,0.5,-0.03766689844478402,True,2,0.125,WARNING,WARN: rolling_20d_return=-0.0287 < 0.0
2022-03-30,2389149.120000001,-0.002541710776426176,-0.040112870859518535,-0.040112870859518535,0.45,-0.040112870859518535,True,3,0.0,WARNING,WARN: rolling_20d_return=-0.0401 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5; WARN: consecutive_losses=3 >= 3
2022-03-31,2419435.120000001,0.012676479566080825,-0.027944881281225235,-0.00846953244127957,0.45,-0.008469532441279596,True,0,0.0,WARNING,WARN: rolling_20d_return=-0.0085 < 0.0; WARN: rolling_20d_winrate=0.4500 < 0.5
2022-04-01,2406968.070000001,-0.005152876345780997,-0.032953761109266545,0.005108889688458573,0.45,-0.009590064589245129,True,1,0.0,WARNING,WARN: rolling_20d_winrate=0.4500 < 0.5
2022-04-06,2407310.070000001,0.00014208746857202796,-0.032816355957190464,0.04054254585527084,0.5,-0.00944933974867403,True,0,0.0,NORMAL,
2022-04-07,2407583.6700000013,0.0001136538260732208,-0.032706431835529556,0.05994168493771701,0.55,-0.009336759876217111,True,0,0.0,NORMAL,
2022-04-08,2407902.870000001,0.0001325810620736269,-0.032578187026925325,0.040897761945387856,0.6,-0.009205416691684199,True,0,0.0,NORMAL,
2022-04-11,2408062.470000001,6.628174333298297e-05,-0.032514064622623115,0.025060757218704044,0.6,-0.009139745099417647,True,0,0.0,NORMAL,
2022-04-12,2407948.4700000016,-4.734096453882041e-05,-0.03255986633998162,0.04872927288462625,0.55,-0.009186653379607822,True,1,0.0,NORMAL,
2022-04-13,2408062.470000001,4.73432058118479e-05,-0.032514064622623115,0.0968468207382791,0.6,-0.009139745099417647,True,0,0.0,NORMAL,
2022-04-14,2408222.0700000017,6.627735035485135e-05,-0.03244994221832072,0.04571131717540533,0.65,-0.009074073507150905,True,0,0.0,NORMAL,
2022-04-15,2408632.4700000016,0.0001704161776077015,-0.03228505603582945,0.04233111584698146,0.65,-0.008905203698465623,True,0,0.0,NORMAL,
