date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2024-05-06,511880.XSHG,sell,5155993.6,51200,100.703,sell_phase,,False,t_3256,
2024-05-06,603389.XSHG,sell,213876.0,45700,4.68,sell_phase,,False,t_3257,
2024-05-06,002193.XSHE,buy,113552.0,30200,3.76,buy_new,,False,t_3258,
2024-05-06,002633.XSHE,buy,113864.0,17200,6.62,buy_new,,False,t_3259,
2024-05-06,300417.XSHE,buy,113368.0,14800,7.66,buy_new,,False,t_3260,
2024-05-06,002856.XSHE,buy,113240.0,14900,7.6,buy_new,,False,t_3261,
2024-05-06,002629.XSHE,buy,113760.0,48000,2.37,buy_new,,False,t_3262,
2024-05-06,000668.XSHE,buy,113652.0,15400,7.38,buy_new,,False,t_3263,
2024-05-06,600539.XSHG,buy,113752.0,23600,4.82,buy_new,,False,t_3264,
2024-05-06,600847.XSHG,buy,113825.0,15700,7.25,buy_new,,False,t_3265,
2024-05-06,603021.XSHG,buy,113774.0,32600,3.49,buy_new,,False,t_3266,
2024-05-06,600455.XSHG,buy,112518.0,6300,17.86,buy_new,,False,t_3267,
