date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2024-11-05,002629.XSHE,sell,35301.0,12300,2.87,sell_phase,,False,t_3747,
2024-11-05,000668.XSHE,sell,170033.0,19300,8.81,sell_phase,,False,t_3748,
2024-11-05,600539.XSHG,sell,160660.0,27700,5.8,sell_phase,,False,t_3749,
2024-11-05,603021.XSHG,sell,97020.0,19800,4.9,sell_phase,,False,t_3750,
2024-11-05,603272.XSHG,sell,165792.0,13200,12.56,sell_phase,,False,t_3751,
2024-11-05,600768.XSHG,sell,160440.0,16800,9.55,sell_phase,,False,t_3752,
2024-11-05,300478.XSHE,sell,263228.0,23800,11.06,sell_phase,,False,t_3753,
2024-11-05,300929.XSHE,buy,203820.0,21500,9.48,buy_new,,False,t_3754,
2024-11-05,002620.XSHE,sell,164574.0,44600,3.69,sell_phase,,False,t_3755,
2024-11-05,603813.XSHG,buy,1175.0,100,11.75,buy_new,,False,t_3756,
2024-11-05,300665.XSHE,buy,178610.0,26500,6.74,buy_new,,False,t_3757,
2024-11-05,002719.XSHE,buy,44000.0,5500,8.0,buy_new,,False,t_3758,
2024-11-05,603880.XSHG,buy,487773.0,113700,4.29,buy_new,,False,t_3759,
2024-11-05,002856.XSHE,buy,337236.0,35800,9.42,buy_new,,False,t_3760,
2024-11-05,301273.XSHE,buy,168728.0,9200,18.34,buy_new,,False,t_3761,
2024-11-05,605303.XSHG,buy,506240.0,64000,7.91,buy_new,,False,t_3762,
2024-11-05,002193.XSHE,buy,168502.0,34600,4.87,buy_new,,False,t_3763,
2024-11-05,001211.XSHE,buy,7076.0,400,17.69,buy_new,,False,t_3764,
2024-11-05,603709.XSHG,buy,1013.0,100,10.13,buy_new,,False,t_3765,
