date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2021-01-04,002633.XSHE,sell,130501.0,18100,7.21,sell_defense,,True,t_859,
2021-01-04,600768.XSHG,sell,129944.0,14800,8.78,sell_defense,,True,t_860,
2021-01-04,600520.XSHG,sell,131240.0,19300,6.8,sell_defense,,True,t_861,
2021-01-04,603029.XSHG,sell,51324.0,3900,13.16,sell_defense,,True,t_862,
2021-01-04,600355.XSHG,sell,80896.0,31600,2.56,sell_defense,,True,t_863,
2021-01-04,600778.XSHG,sell,104400.0,26100,4.0,sell_defense,,True,t_864,
2021-01-04,600455.XSHG,sell,134640.0,6600,20.4,sell_defense,,True,t_865,
2021-01-04,600561.XSHG,sell,102810.0,23000,4.47,sell_defense,,True,t_866,
2021-01-04,300478.XSHE,sell,140436.0,14100,9.96,sell_defense,,True,t_867,
2021-01-04,603269.XSHG,sell,27600.0,2400,11.5,sell_defense,,True,t_868,
2021-01-04,002209.XSHE,sell,26325.0,3900,6.75,sell_defense,,True,t_869,
2021-01-04,300736.XSHE,sell,105450.0,11400,9.25,sell_defense,,True,t_870,
2021-01-04,600615.XSHG,sell,52260.0,7800,6.7,sell_defense,,True,t_871,
2021-01-04,600766.XSHG,sell,100793.0,18700,5.39,sell_defense,,True,t_872,
2021-01-04,511880.XSHG,buy,1311781.6,13100,100.136,buy_defense,,True,t_873,
