date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2020-12-14,002633.XSHE,buy,2415.0,300,8.05,buy_new,,False,t_795,
2020-12-14,000502.XSHE,sell,43962.0,5100,8.62,sell_phase,,False,t_796,
2020-12-14,600768.XSHG,buy,4700.0,500,9.4,buy_new,,False,t_797,
2020-12-14,600520.XSHG,buy,772.0,100,7.72,buy_new,,False,t_798,
2020-12-14,600506.XSHG,sell,29435.0,2900,10.15,sell_phase,,False,t_799,
2020-12-14,000702.XSHE,sell,27606.0,4300,6.42,sell_phase,,False,t_800,
2020-12-14,603029.XSHG,sell,30140.0,2000,15.07,sell_phase,,False,t_801,
2020-12-14,600355.XSHG,buy,584.0,200,2.92,buy_new,,False,t_802,
2020-12-14,600778.XSHG,buy,3906.0,900,4.34,buy_new,,False,t_803,
2020-12-14,600455.XSHG,buy,4378.0,200,21.89,buy_new,,False,t_804,
2020-12-14,600561.XSHG,sell,978.0,200,4.89,sell_phase,,False,t_805,
2020-12-14,300478.XSHE,buy,30363.0,2900,10.47,buy_new,,False,t_806,
2020-12-14,603269.XSHG,buy,30625.0,2500,12.25,buy_new,,False,t_807,
2020-12-14,002209.XSHE,buy,28400.0,4000,7.1,buy_new,,False,t_808,
2020-12-14,300736.XSHE,buy,28512.0,2700,10.56,buy_new,,False,t_809,
