date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2020-06-01,600561.XSHG,buy,4077.0,900,4.53,buy_new,,False,t_264,
2020-06-01,300029.XSHE,buy,2164.0,400,5.41,buy_new,,False,t_265,
2020-06-01,002633.XSHE,buy,2328.0,300,7.76,buy_new,,False,t_266,
2020-06-01,002209.XSHE,buy,3516.0,600,5.86,buy_new,,False,t_267,
2020-06-01,000929.XSHE,buy,1288.0,200,6.44,buy_new,,False,t_268,
2020-06-01,300736.XSHE,buy,3520.0,400,8.8,buy_new,,False,t_269,
2020-06-01,300665.XSHE,buy,1926.0,200,9.63,buy_new,,False,t_270,
2020-06-01,000502.XSHE,buy,24161.0,3700,6.53,buy_new,,False,t_271,
2020-06-01,603269.XSHG,buy,11736.0,900,13.04,buy_new,,False,t_272,
2020-06-01,601558.XSHG,buy,342.0,1800,0.19,buy_new,,False,t_273,
2020-06-01,603269.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,available cash is too low.
