date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2020-07-02,600599.XSHG,sell,17850.0,3400,5.25,sell_phase,,False,t_352,
2020-07-02,600561.XSHG,buy,936.0,200,4.68,buy_new,,False,t_353,
2020-07-02,300029.XSHE,buy,1108.0,200,5.54,buy_new,,False,t_354,
2020-07-02,002633.XSHE,buy,4788.0,600,7.98,buy_new,,False,t_355,
2020-07-02,002209.XSHE,buy,1812.0,300,6.04,buy_new,,False,t_356,
2020-07-02,000929.XSHE,buy,15768.0,2400,6.57,buy_new,,False,t_357,
2020-07-02,300736.XSHE,sell,28840.0,2800,10.3,sell_phase,,False,t_358,
2020-07-02,000502.XSHE,sell,27320.0,4000,6.83,sell_phase,,False,t_359,
2020-07-02,603269.XSHG,buy,25004.0,1900,13.16,buy_new,,False,t_360,
2020-07-02,300535.XSHE,sell,24500.0,2000,12.25,sell_phase,,False,t_361,
2020-07-02,300405.XSHE,buy,24024.0,4200,5.72,buy_new,,False,t_362,
2020-07-02,002473.XSHE,buy,25216.0,3200,7.88,buy_new,,False,t_363,
2020-07-02,000638.XSHE,buy,1251.0,300,4.17,buy_new,,False,t_364,
2020-07-02,000929.XSHE,buy,5256.0,800,6.57,buy_new,,False,t_365,
2020-07-02,600768.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
