date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-11-24,600768.XSHG,sell,3936.0,400,9.84,sell_phase,,False,t_2257,
2022-11-24,600455.XSHG,buy,2110.0,100,21.1,buy_new,,False,t_2258,
2022-11-24,603709.XSHG,buy,1605.0,100,16.05,buy_new,,False,t_2259,
2022-11-24,002856.XSHE,sell,61047.0,5700,10.71,sell_phase,,False,t_2260,
2022-11-24,002652.XSHE,sell,63648.0,20400,3.12,sell_phase,,False,t_2261,
2022-11-24,603958.XSHG,buy,112832.0,17200,6.56,buy_new,,False,t_2262,
2022-11-24,603709.XSHG,buy,1605.0,100,16.05,buy_new,,False,t_2263,
2022-11-24,603729.XSHG,buy,1395.0,100,13.95,buy_new,,False,t_2264,
2022-11-24,600455.XSHG,buy,6330.0,300,21.1,buy_new,,False,t_2265,
2022-11-24,002719.XSHE,buy,769.0,100,7.69,buy_new,,False,t_2266,
2022-11-24,300535.XSHE,buy,1354.0,100,13.54,buy_new,,False,t_2267,
2022-11-24,603729.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,002719.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300899.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300321.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300535.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300899.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300836.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-11-24,300321.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
