date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2024-02-06,600768.XSHG,buy,102680.0,15100,6.8,buy_new,,False,t_3085,
2024-02-06,300417.XSHE,buy,109292.0,17800,6.14,buy_new,,False,t_3086,
2024-02-06,600455.XSHG,buy,15000.0,1000,15.0,buy_new,,False,t_3087,
2024-02-06,002856.XSHE,buy,19517.0,2900,6.73,buy_new,,False,t_3088,
2024-02-06,605081.XSHG,buy,13215.0,1500,8.81,buy_new,,False,t_3089,
2024-02-06,300321.XSHE,buy,113377.0,12100,9.37,buy_new,,False,t_3090,
2024-02-06,300929.XSHE,buy,105851.0,15100,7.01,buy_new,,False,t_3091,
2024-02-06,600539.XSHG,buy,16341.0,3900,4.19,buy_new,,False,t_3092,
2024-02-06,300995.XSHE,buy,84788.0,8200,10.34,buy_new,,False,t_3093,
2024-02-06,300886.XSHE,buy,84825.0,6500,13.05,buy_new,,False,t_3094,
2024-02-06,300854.XSHE,buy,84903.0,9100,9.33,buy_new,,False,t_3095,
2024-02-06,301040.XSHE,buy,84639.0,8900,9.51,buy_new,,False,t_3096,
2024-02-06,300836.XSHE,buy,84665.0,5900,14.35,buy_new,,False,t_3097,
2024-02-06,300069.XSHE,buy,84645.0,9900,8.55,buy_new,,False,t_3098,
