date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-07-18,600455.XSHG,sell,5772.0,300,19.24,sell_phase,,False,t_1971,
2022-07-18,603709.XSHG,buy,4611.0,300,15.37,buy_new,,False,t_1972,
2022-07-18,603389.XSHG,sell,51765.0,10500,4.93,sell_phase,,False,t_1973,
2022-07-18,603958.XSHG,buy,2880.0,500,5.76,buy_new,,False,t_1974,
2022-07-18,300736.XSHE,sell,952.0,100,9.52,sell_phase,,False,t_1975,
2022-07-18,603729.XSHG,buy,1270.0,100,12.7,buy_new,,False,t_1976,
2022-07-18,300478.XSHE,buy,1962.0,200,9.81,buy_new,,False,t_1977,
2022-07-18,603813.XSHG,sell,54575.0,3700,14.75,sell_phase,,False,t_1978,
2022-07-18,002719.XSHE,buy,99408.0,15200,6.54,buy_new,,False,t_1979,
2022-07-18,600768.XSHG,buy,2670.0,300,8.9,buy_new,,False,t_1980,
2022-07-18,000691.XSHE,buy,393.0,100,3.93,buy_new,,False,t_1981,
2022-07-18,600768.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-18,002209.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-18,603269.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
