date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-03-08,600768.XSHG,sell,58860.0,5400,10.9,sell_phase,,False,t_1686,
2022-03-08,000702.XSHE,buy,37170.0,7000,5.31,buy_new,,False,t_1687,
2022-03-08,603709.XSHG,buy,5025.0,300,16.75,buy_new,,False,t_1688,
2022-03-08,002633.XSHE,buy,3588.0,400,8.97,buy_new,,False,t_1689,
2022-03-08,002209.XSHE,sell,5896.0,800,7.37,sell_phase,,False,t_1690,
2022-03-08,603389.XSHG,sell,4860.0,900,5.4,sell_phase,,False,t_1691,
2022-03-08,600137.XSHG,sell,48416.0,3200,15.13,sell_phase,,False,t_1692,
2022-03-08,600778.XSHG,sell,5616.0,1200,4.68,sell_phase,,False,t_1693,
2022-03-08,603958.XSHG,buy,77805.0,11700,6.65,buy_new,,False,t_1694,
2022-03-08,603958.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-03-08,002417.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-03-08,300716.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
