date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2020-07-23,600561.XSHG,sell,26780.0,5200,5.15,sell_phase,,False,t_415,
2020-07-23,300029.XSHE,sell,1188.0,200,5.94,sell_phase,,False,t_416,
2020-07-23,002633.XSHE,sell,3436.0,400,8.59,sell_phase,,False,t_417,
2020-07-23,002209.XSHE,buy,654.0,100,6.54,buy_new,,False,t_418,
2020-07-23,300736.XSHE,buy,20520.0,2000,10.26,buy_new,,False,t_419,
2020-07-23,300156.XSHE,sell,15675.0,104500,0.15,sell_phase,,False,t_420,
2020-07-23,000502.XSHE,buy,25452.0,3600,7.07,buy_new,,False,t_421,
2020-07-23,300405.XSHE,sell,24738.0,3800,6.51,sell_phase,,False,t_422,
2020-07-23,600768.XSHG,buy,25008.0,2400,10.42,buy_new,,False,t_423,
2020-07-23,300535.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2020-07-23,000502.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2020-07-23,300535.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2020-07-23,600768.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
