date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-09-08,300736.XSHE,sell,15492.0,1200,12.91,sell_phase,,False,t_4495,
2025-09-08,300929.XSHE,buy,1084.0,100,10.84,buy_new,,False,t_4496,
2025-09-08,300948.XSHE,buy,2244.0,200,11.22,buy_new,,False,t_4497,
2025-09-08,600768.XSHG,buy,11169.0,900,12.41,buy_new,,False,t_4498,
2025-09-08,002193.XSHE,sell,11400.0,1900,6.0,sell_phase,,False,t_4499,
2025-09-08,603729.XSHG,buy,10260.0,600,17.1,buy_new,,False,t_4500,
2025-09-08,002719.XSHE,buy,1906.0,200,9.53,buy_new,,False,t_4501,
2025-09-08,000890.XSHE,sell,2460.0,600,4.1,sell_phase,,False,t_4502,
2025-09-08,300163.XSHE,buy,2744.0,800,3.43,buy_new,,False,t_4503,
2025-09-08,300854.XSHE,sell,212106.0,10600,20.01,sell_phase,,False,t_4504,
2025-09-08,600847.XSHG,sell,253929.0,22100,11.49,sell_phase,,False,t_4505,
2025-09-08,300594.XSHE,buy,306588.0,17400,17.62,buy_new,,False,t_4506,
2025-09-08,300163.XSHE,buy,20580.0,6000,3.43,buy_new,,False,t_4507,
2025-09-08,002719.XSHE,buy,7624.0,800,9.53,buy_new,,False,t_4508,
2025-09-08,301098.XSHE,buy,130790.0,14500,9.02,buy_new,,False,t_4509,
