date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2023-08-28,300478.XSHE,sell,6582.0,600,10.97,sell_phase,,False,t_2783,
2023-08-28,603389.XSHG,buy,6684.0,1200,5.57,buy_new,,False,t_2784,
2023-08-28,300321.XSHE,sell,80178.0,4600,17.43,sell_phase,,False,t_2785,
2023-08-28,600768.XSHG,buy,1065.0,100,10.65,buy_new,,False,t_2786,
2023-08-28,603729.XSHG,sell,4860.0,300,16.2,sell_phase,,False,t_2787,
2023-08-28,600455.XSHG,buy,6897.0,300,22.99,buy_new,,False,t_2788,
2023-08-28,300535.XSHE,sell,72000.0,4800,15.0,sell_phase,,False,t_2789,
2023-08-28,300929.XSHE,sell,77470.0,6100,12.7,sell_phase,,False,t_2790,
2023-08-28,002058.XSHE,buy,8752.0,800,10.94,buy_new,,False,t_2791,
2023-08-28,002856.XSHE,buy,5250.0,500,10.5,buy_new,,False,t_2792,
2023-08-28,603389.XSHG,buy,1671.0,300,5.57,buy_new,,False,t_2793,
2023-08-28,002652.XSHE,buy,9088.0,3200,2.84,buy_new,,False,t_2794,
2023-08-28,002633.XSHE,buy,200640.0,19200,10.45,buy_new,,False,t_2795,
2023-08-28,002652.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-08-28,002856.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-08-28,603709.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-08-28,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
