date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2024-11-13,002629.XSHE,sell,196542.0,53700,3.66,sell_phase,,False,t_3785,
2024-11-13,000668.XSHE,sell,173888.0,17600,9.88,sell_phase,,False,t_3786,
2024-11-13,600539.XSHG,sell,200020.0,27400,7.3,sell_phase,,False,t_3787,
2024-11-13,603272.XSHG,sell,194580.0,13800,14.1,sell_phase,,False,t_3788,
2024-11-13,600768.XSHG,buy,16208.0,1600,10.13,buy_new,,False,t_3789,
2024-11-13,300478.XSHE,buy,50370.0,4600,10.95,buy_new,,False,t_3790,
2024-11-13,300929.XSHE,buy,11319.0,1100,10.29,buy_new,,False,t_3791,
2024-11-13,603813.XSHG,buy,7668.0,600,12.78,buy_new,,False,t_3792,
2024-11-13,300665.XSHE,buy,189923.0,25700,7.39,buy_new,,False,t_3793,
2024-11-13,002719.XSHE,sell,148599.0,17100,8.69,sell_phase,,False,t_3794,
2024-11-13,603880.XSHG,buy,205920.0,44000,4.68,buy_new,,False,t_3795,
2024-11-13,301273.XSHE,sell,2022.0,100,20.22,sell_phase,,False,t_3796,
2024-11-13,605303.XSHG,sell,226950.0,25500,8.9,sell_phase,,False,t_3797,
2024-11-13,002193.XSHE,buy,262140.0,51000,5.14,buy_new,,False,t_3798,
2024-11-13,001211.XSHE,buy,560500.0,29500,19.0,buy_new,,False,t_3799,
2024-11-13,603709.XSHG,buy,121968.0,11200,10.89,buy_new,,False,t_3800,
2024-11-13,603709.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2024-11-13,301336.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
