date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2023-11-02,600768.XSHG,sell,2170.0,200,10.85,sell_phase,,False,t_2939,
2023-11-02,603729.XSHG,sell,5097.0,300,16.99,sell_phase,,False,t_2940,
2023-11-02,600455.XSHG,buy,4634.0,200,23.17,buy_new,,False,t_2941,
2023-11-02,000691.XSHE,sell,6622.0,1400,4.73,sell_phase,,False,t_2942,
2023-11-02,600539.XSHG,sell,6960.0,1000,6.96,sell_phase,,False,t_2943,
2023-11-02,002633.XSHE,buy,16185.0,1500,10.79,buy_new,,False,t_2944,
2023-11-02,300478.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,603389.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,002856.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,300478.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,002856.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,603389.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,002633.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2023-11-02,605081.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
