date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-07-26,600768.XSHG,buy,5712.0,600,9.52,buy_new,,False,t_1990,
2022-07-26,600455.XSHG,sell,2090.0,100,20.9,sell_phase,,False,t_1991,
2022-07-26,603709.XSHG,buy,4884.0,300,16.28,buy_new,,False,t_1992,
2022-07-26,002862.XSHE,buy,2450.0,200,12.25,buy_new,,False,t_1993,
2022-07-26,603958.XSHG,buy,1236.0,200,6.18,buy_new,,False,t_1994,
2022-07-26,300779.XSHE,sell,1473.0,100,14.73,sell_phase,,False,t_1995,
2022-07-26,603813.XSHG,sell,1648.0,100,16.48,sell_phase,,False,t_1996,
2022-07-26,002719.XSHE,sell,3590.0,500,7.18,sell_phase,,False,t_1997,
2022-07-26,000691.XSHE,buy,6864.0,1600,4.29,buy_new,,False,t_1998,
2022-07-26,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,603729.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,603729.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,300736.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,002209.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,603269.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,603389.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,603958.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,600137.XSHG,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-07-26,000691.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
