date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2022-12-02,600768.XSHG,sell,1976.0,200,9.88,sell_phase,,False,t_2279,
2022-12-02,600455.XSHG,buy,6429.0,300,21.43,buy_new,,False,t_2280,
2022-12-02,603709.XSHG,buy,1645.0,100,16.45,buy_new,,False,t_2281,
2022-12-02,603729.XSHG,buy,1415.0,100,14.15,buy_new,,False,t_2282,
2022-12-02,300478.XSHE,sell,9369.0,900,10.41,sell_phase,,False,t_2283,
2022-12-02,002719.XSHE,sell,11228.0,1400,8.02,sell_phase,,False,t_2284,
2022-12-02,300899.XSHE,buy,76090.0,3500,21.74,buy_new,,False,t_2285,
2022-12-02,300321.XSHE,sell,56770.0,3500,16.22,sell_phase,,False,t_2286,
2022-12-02,300535.XSHE,buy,57120.0,4200,13.6,buy_new,,False,t_2287,
2022-12-02,002856.XSHE,sell,59584.0,5600,10.64,sell_phase,,False,t_2288,
2022-12-02,603958.XSHG,sell,3455.0,500,6.91,sell_phase,,False,t_2289,
2022-12-02,300899.XSHE,buy,63046.0,2900,21.74,buy_new,,False,t_2290,
2022-12-02,300535.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-12-02,300836.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
2022-12-02,300555.XSHE,skip,0,0,0,skip_cash_insufficient,,False,,cash insufficient for even 1 lot.
