date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2024-09-13,002193.XSHE,buy,5790.0,1500,3.86,buy_new,,False,t_3615,
2024-09-13,002629.XSHE,sell,11776.0,6400,1.84,sell_phase,,False,t_3616,
2024-09-13,000668.XSHE,sell,102207.0,15700,6.51,sell_phase,,False,t_3617,
2024-09-13,600539.XSHG,buy,9600.0,2500,3.84,buy_new,,False,t_3618,
2024-09-13,603021.XSHG,sell,1674.0,600,2.79,sell_phase,,False,t_3619,
2024-09-13,600455.XSHG,sell,115020.0,7100,16.2,sell_phase,,False,t_3620,
2024-09-13,603272.XSHG,buy,5184.0,600,8.64,buy_new,,False,t_3621,
2024-09-13,600768.XSHG,sell,120294.0,16300,7.38,sell_phase,,False,t_3622,
2024-09-13,300478.XSHE,buy,118904.0,16700,7.12,buy_new,,False,t_3623,
2024-09-13,603316.XSHG,sell,111826.0,29900,3.74,sell_phase,,False,t_3624,
2024-09-13,300929.XSHE,buy,6372.0,900,7.08,buy_new,,False,t_3625,
2024-09-13,002856.XSHE,sell,1326.0,200,6.63,sell_phase,,False,t_3626,
2024-09-13,002620.XSHE,buy,211582.0,83300,2.54,buy_new,,False,t_3627,
2024-09-13,603813.XSHG,buy,130065.0,14500,8.97,buy_new,,False,t_3628,
2024-09-13,300665.XSHE,buy,506.0,100,5.06,buy_new,,False,t_3629,
