date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2025-05-15,300736.XSHE,buy,181641.0,19100,9.51,buy_new,,False,t_4191,
2025-05-15,300929.XSHE,buy,182942.0,19400,9.43,buy_new,,False,t_4192,
2025-05-15,301372.XSHE,buy,178552.0,8800,20.29,buy_new,,False,t_4193,
2025-05-15,300948.XSHE,buy,186416.0,19100,9.76,buy_new,,False,t_4194,
2025-05-15,603616.XSHG,buy,176320.0,46400,3.8,buy_new,,False,t_4195,
2025-05-15,600768.XSHG,buy,187642.0,18200,10.31,buy_new,,False,t_4196,
2025-05-15,300635.XSHE,buy,181792.0,18400,9.88,buy_new,,False,t_4197,
2025-05-15,300405.XSHE,sell,6264.0,1200,5.22,sell_phase,,False,t_4198,
2025-05-15,002193.XSHE,buy,169264.0,29800,5.68,buy_new,,False,t_4199,
2025-05-15,300665.XSHE,buy,195296.0,27200,7.18,buy_new,,False,t_4200,
2025-05-15,603729.XSHG,buy,179595.0,11700,15.35,buy_new,,False,t_4201,
