date,code,action,target_value,target_qty,price,reason,phase_index,defense_flag,trade_id,rejection_reason
2020-08-05,300029.XSHE,sell,3450.0,500,6.9,sell_phase,,False,t_441,
2020-08-05,002633.XSHE,sell,882.0,100,8.82,sell_phase,,False,t_442,
2020-08-05,002209.XSHE,sell,4893.0,700,6.99,sell_phase,,False,t_443,
2020-08-05,000929.XSHE,sell,2178.0,300,7.26,sell_phase,,False,t_444,
2020-08-05,300736.XSHE,buy,3135.0,300,10.45,buy_new,,False,t_445,
2020-08-05,000502.XSHE,buy,1460.0,200,7.3,buy_new,,False,t_446,
2020-08-05,603269.XSHG,sell,26100.0,2000,13.05,sell_phase,,False,t_447,
2020-08-05,300535.XSHE,buy,1311.0,100,13.11,buy_new,,False,t_448,
2020-08-05,002473.XSHE,buy,10768.0,1600,6.73,buy_new,,False,t_449,
2020-08-05,600365.XSHG,buy,26910.0,7800,3.45,buy_new,,False,t_450,
