time,code,amount,price,commission,tax,trade_id,order_id
2025-01-02 09:30,511880.XSHG,9900,100.281,0.0,0.0,t_1,1
2025-02-05 09:30,511880.XSHG,-9900,99.982,0.0,0.0,t_2,2
2025-02-05 09:30,000668.XSHE,6300,6.33,5.0,0.0,t_3,3
2025-02-05 09:30,002848.XSHE,6900,5.75,5.0,0.0,t_4,4
2025-02-05 09:30,605081.XSHG,4700,8.34,5.0,0.0,t_5,5
2025-02-05 09:30,603813.XSHG,4300,9.23,5.0,0.0,t_6,6
2025-02-05 09:30,600421.XSHG,7400,5.33,5.0,0.0,t_7,7
2025-02-10 09:30,000668.XSHE,3700,6.06,5.0,0.0,t_8,9
2025-02-10 09:30,002848.XSHE,2400,6.56,5.0,0.0,t_9,10
2025-02-10 09:30,605081.XSHG,1500,9.72,5.0,0.0,t_10,11
2025-02-10 09:30,603813.XSHG,1800,10.02,5.0,0.0,t_11,12
2025-02-10 09:30,600421.XSHG,-1100,6.38,5.0,7.02,t_12,13
2025-02-10 09:30,300929.XSHE,4500,9.03,5.0,0.0,t_13,14
2025-02-13 09:30,605081.XSHG,100,9.65,5.0,0.0,t_14,15
2025-02-13 09:30,300929.XSHE,2200,9.15,5.0,0.0,t_15,16
2025-02-18 09:30,000668.XSHE,400,6.01,5.0,0.0,t_16,17
2025-02-18 09:30,000929.XSHE,6300,6.61,5.0,0.0,t_17,18
2025-02-18 14:00,600421.XSHG,-200,8.28,5.0,1.66,t_18,21
2025-02-21 09:30,000668.XSHE,100,5.93,5.0,0.0,t_19,24
2025-02-21 09:30,002848.XSHE,-200,6.95,5.0,1.39,t_20,25
2025-02-21 09:30,605081.XSHG,100,9.8,5.0,0.0,t_21,26
2025-02-21 09:30,603813.XSHG,-900,12.16,5.0,10.94,t_22,27
2025-02-21 09:30,600421.XSHG,-900,7.75,5.0,6.98,t_23,28
2025-02-21 09:30,000929.XSHE,-100,6.76,5.0,0.68,t_24,29
2025-02-21 09:30,002789.XSHE,5400,7.67,5.0,0.0,t_25,30
2025-02-26 09:30,000668.XSHE,100,5.93,5.0,0.0,t_26,31
2025-02-26 09:30,605081.XSHG,-200,10.18,5.0,2.04,t_27,32
2025-02-26 09:30,603813.XSHG,-300,12.99,5.0,3.9,t_28,33
2025-02-26 09:30,600421.XSHG,-5200,7.17,5.0,37.28,t_29,34
2025-02-26 09:30,300929.XSHE,200,9.12,5.0,0.0,t_30,35
2025-02-26 09:30,002789.XSHE,-100,7.89,5.0,0.79,t_31,36
2025-02-26 09:30,600768.XSHG,4400,9.38,5.0,0.0,t_32,37
2025-03-03 09:30,000668.XSHE,100,5.86,5.0,0.0,t_33,38
2025-03-03 09:30,605081.XSHG,100,9.92,5.0,0.0,t_34,39
2025-03-03 09:30,300929.XSHE,200,8.87,5.0,0.0,t_35,40
2025-03-03 09:30,002789.XSHE,200,7.62,5.0,0.0,t_36,41
2025-03-03 09:30,600753.XSHG,7900,5.3,5.0,0.0,t_37,42
2025-03-06 09:30,000668.XSHE,300,5.66,5.0,0.0,t_38,44
2025-03-06 09:30,002848.XSHE,100,6.75,5.0,0.0,t_39,45
2025-03-06 09:30,605081.XSHG,200,9.52,5.0,0.0,t_40,46
2025-03-06 09:30,603813.XSHG,-4900,14.18,6.95,69.48,t_41,47
2025-03-06 09:30,300929.XSHE,-100,9.03,5.0,0.9,t_42,48
2025-03-06 09:30,000929.XSHE,200,6.48,5.0,0.0,t_43,49
2025-03-06 09:30,002789.XSHE,2900,7.43,5.0,0.0,t_44,50
2025-03-11 09:30,002848.XSHE,300,6.67,5.0,0.0,t_45,51
2025-03-11 09:30,002789.XSHE,200,7.36,5.0,0.0,t_46,52
2025-03-11 09:30,600753.XSHG,-300,5.55,5.0,1.67,t_47,53
2025-03-14 09:30,002848.XSHE,-400,6.99,5.0,2.8,t_48,57
2025-03-14 09:30,605081.XSHG,-400,10.47,5.0,4.19,t_49,58
2025-03-14 09:30,300929.XSHE,-100,9.28,5.0,0.93,t_50,59
2025-03-14 09:30,000929.XSHE,-6400,7.26,5.0,46.46,t_51,60
2025-03-14 09:30,600753.XSHG,-100,5.61,5.0,0.56,t_52,61
2025-03-19 09:30,000668.XSHE,-100,5.98,5.0,0.6,t_53,63
2025-03-19 09:30,002848.XSHE,100,7.01,5.0,0.0,t_54,64
2025-03-19 09:30,605081.XSHG,-100,10.83,5.0,1.08,t_55,65
2025-03-19 09:30,300929.XSHE,-100,9.58,5.0,0.96,t_56,66
2025-03-19 09:30,600768.XSHG,-4400,9.93,5.0,43.69,t_57,67
2025-03-19 09:30,600753.XSHG,-200,5.79,5.0,1.16,t_58,68
2025-03-19 09:30,600421.XSHG,6500,6.61,5.0,0.0,t_59,69
2025-03-20 14:00,002789.XSHE,-100,10.2,5.0,1.02,t_60,70
2025-03-24 09:30,000668.XSHE,200,5.84,5.0,0.0,t_61,71
2025-03-24 09:30,002848.XSHE,400,6.74,5.0,0.0,t_62,72
2025-03-24 09:30,605081.XSHG,300,10.33,5.0,0.0,t_63,73
2025-03-24 09:30,300929.XSHE,100,9.32,5.0,0.0,t_64,74
2025-03-24 09:30,600753.XSHG,-7300,5.63,5.0,41.1,t_65,75
2025-03-24 09:30,600421.XSHG,300,6.3,5.0,0.0,t_66,76
2025-03-24 09:30,300736.XSHE,4600,9.39,5.0,0.0,t_67,77
2025-03-27 09:30,000668.XSHE,600,5.44,5.0,0.0,t_68,81
2025-03-27 09:30,002848.XSHE,700,6.14,5.0,0.0,t_69,82
2025-03-27 09:30,605081.XSHG,-400,10.94,5.0,4.38,t_70,83
2025-03-27 09:30,300929.XSHE,300,8.82,5.0,0.0,t_71,84
2025-03-27 09:30,002789.XSHE,-1000,8.58,5.0,8.58,t_72,85
2025-03-27 09:30,600421.XSHG,-500,6.9,5.0,3.45,t_73,86
2025-03-27 09:30,300736.XSHE,2300,9.12,5.0,0.0,t_74,87
2025-04-01 09:30,000668.XSHE,-11700,5.0,5.85,58.5,t_75,89
2025-04-01 09:30,002848.XSHE,-10300,5.68,5.85,58.5,t_76,90
2025-04-01 09:30,300929.XSHE,-7200,8.39,6.04,60.41,t_77,91
2025-04-01 09:30,002789.XSHE,-7500,7.34,5.5,55.05,t_78,92
2025-04-01 09:30,600421.XSHG,-6300,6.69,5.0,42.15,t_79,93
2025-04-01 09:30,300736.XSHE,-6900,8.57,5.91,59.13,t_80,94
2025-04-01 09:30,511880.XSHG,9600,100.584,0.0,0.0,t_81,95
2025-05-06 09:30,511880.XSHG,-9600,100.285,0.0,0.0,t_82,96
2025-05-06 09:30,605081.XSHG,-5900,11.28,6.66,66.55,t_83,97
2025-05-06 09:30,300736.XSHE,4300,9.46,5.0,0.0,t_84,98
2025-05-06 09:30,300929.XSHE,4400,9.3,5.0,0.0,t_85,99
2025-05-06 09:30,301372.XSHE,2100,19.26,5.0,0.0,t_86,100
