date,value
2025-01-02,997921.0
2025-01-03,998000.2
2025-01-06,998020.0
2025-01-07,998099.2
2025-01-08,998425.9
2025-01-09,998307.1
2025-01-10,998396.2
2025-01-13,998237.7999999999
2025-01-14,998158.6
2025-01-15,998346.7000000001
2025-01-16,998257.6
2025-01-17,998336.7999999999
2025-01-20,998277.4
2025-01-21,998406.1
2025-01-22,998495.2000000001
2025-01-23,998435.8
2025-01-24,998455.6
2025-01-27,999099.1
2025-02-05,1003653.9
2025-02-06,1007347.9
2025-02-07,1014084.9
2025-02-10,1027609.88
2025-02-11,1020453.88
2025-02-12,1019665.88
2025-02-13,1015367.88
2025-02-14,1013739.88
2025-02-17,1036249.88
2025-02-18,1036521.22
2025-02-19,1046740.22
2025-02-20,1045406.22
2025-02-21,1042421.23
2025-02-24,1048130.23
2025-02-25,1048970.23
2025-02-26,1051254.2199999997
2025-02-27,1048459.2199999999
2025-02-28,1048290.2199999999
2025-03-03,1048057.2199999999
2025-03-04,1048861.2199999997
2025-03-05,1041262.2199999999
2025-03-06,1047373.8899999998
2025-03-07,1040477.8899999998
2025-03-10,1061472.8899999997
2025-03-11,1061306.2199999997
2025-03-12,1066226.2199999997
2025-03-13,1060333.2199999997
2025-03-14,1067305.2799999998
2025-03-17,1079099.2799999998
2025-03-18,1084415.2799999998
2025-03-19,1087957.7899999996
2025-03-20,1083791.7699999996
2025-03-21,1083132.7699999996
2025-03-24,1068250.6699999997
2025-03-25,1059927.6699999997
2025-03-26,1063941.6699999997
2025-03-27,1052462.2599999998
2025-03-28,1036374.2599999998
2025-03-31,1025043.2599999998
2025-04-01,1024794.5699999998
2025-04-02,1024871.3699999998
2025-04-03,1024919.3699999996
2025-04-07,1024832.9699999997
2025-04-08,1030691.7699999998
2025-04-09,1037052.7699999998
2025-04-10,1039441.5699999997
2025-04-11,1032900.7699999998
2025-04-14,1032908.9699999997
2025-04-15,1035650.3699999998
2025-04-16,1032925.3699999996
2025-04-17,1030821.9699999997
2025-04-18,1031538.1699999997
2025-04-21,1030919.3699999996
2025-04-22,1031203.3699999998
2025-04-23,1029787.3699999998
2025-04-24,1030031.5699999997
2025-04-25,1030325.1699999997
2025-04-28,1030305.9699999997
2025-04-29,1031859.1699999997
2025-04-30,1034518.1699999997
2025-05-06,1037698.7599999998
2025-05-07,1039539.7599999998
2025-05-08,1043262.7599999998
2025-05-09,1039773.4099999998
2025-05-12,1042234.4099999998
2025-05-13,1039185.4099999998
2025-05-14,1036927.4099999998
2025-05-15,1038829.4099999998
2025-05-16,1040253.4099999998
2025-05-19,1046665.8399999999
2025-05-20,1054481.8399999999
2025-05-21,1048415.8399999999
2025-05-22,1042265.2499999999
2025-05-23,1038399.2499999999
2025-05-26,1042663.2499999999
2025-05-27,1045517.7099999998
2025-05-28,1044701.7099999998
2025-05-29,1050490.71
2025-05-30,1051060.52
2025-06-03,1053628.52
2025-06-04,1055452.5199999998
2025-06-05,1055097.5099999998
2025-06-06,1059536.5099999998
2025-06-09,1064884.5099999998
2025-06-10,1060989.19
2025-06-11,1060819.1899999997
2025-06-12,1062809.19
2025-06-13,1054870.19
2025-06-16,1058257.19
2025-06-17,1056386.19
2025-06-18,1053200.5799999998
2025-06-19,1044259.5799999998
2025-06-20,1042479.5799999998
2025-06-23,1053028.1099999999
2025-06-24,1068364.1099999999
2025-06-25,1069094.1099999999
2025-06-26,1070768.42
2025-06-27,1074740.42
2025-06-30,1078900.42
2025-07-01,1090928.2299999997
2025-07-02,1085036.2299999997
2025-07-03,1084081.2299999997
2025-07-04,1078966.0699999998
2025-07-07,1086375.0699999996
2025-07-08,1089521.0699999998
2025-07-09,1090786.2699999998
2025-07-10,1092768.2699999998
2025-07-11,1087953.2699999998
2025-07-14,1092895.3199999998
2025-07-15,1085551.3199999998
2025-07-16,1088851.3199999998
2025-07-17,1089758.3199999998
2025-07-18,1091079.3199999998
2025-07-21,1102348.3199999998
2025-07-22,1101780.2499999998
2025-07-23,1098746.2499999998
2025-07-24,1104609.2499999998
2025-07-25,1110369.88
2025-07-28,1112706.88
2025-07-29,1115569.88
2025-07-30,1118404.88
2025-07-31,1111444.88
2025-08-01,1114733.88
2025-08-04,1121221.1799999997
2025-08-05,1127278.1799999997
2025-08-06,1127633.1799999997
2025-08-07,1126385.6799999997
2025-08-08,1129290.6799999997
2025-08-11,1135824.6799999997
2025-08-12,1135088.1799999997
2025-08-13,1130060.1799999997
2025-08-14,1115872.1799999997
2025-08-15,1115491.94
2025-08-18,1119476.94
2025-08-19,1133264.94
2025-08-20,1134955.88
2025-08-21,1138491.88
2025-08-22,1131885.88
2025-08-25,1130907.38
2025-08-26,1138428.38
2025-08-27,1123326.38
2025-08-28,1118235.4899999998
2025-08-29,1114132.4899999998
2025-09-01,1119181.4899999998
2025-09-02,1116324.0299999998
2025-09-03,1102633.0299999998
2025-09-04,1108260.0299999998
2025-09-05,1114766.0299999998
2025-09-08,1124818.0299999998
2025-09-09,1122531.0299999998
2025-09-10,1124316.2699999998
2025-09-11,1127558.2699999998
2025-09-12,1122371.2699999998
2025-09-15,1129476.9099999997
2025-09-16,1145241.9099999997
2025-09-17,1141389.9099999997
2025-09-18,1126804.5099999998
2025-09-19,1122743.5099999998
2025-09-22,1118623.5099999998
2025-09-23,1110597.5099999998
2025-09-24,1122701.5099999998
2025-09-25,1115521.5099999998
2025-09-26,1117869.5099999998
2025-09-29,1138228.5099999998
2025-09-30,1159437.5099999998
2025-10-09,1174225.94
2025-10-10,1198360.94
2025-10-13,1176698.9399999997
2025-10-14,1177974.2899999998
2025-10-15,1182841.2899999998
2025-10-16,1178315.2899999998
2025-10-17,1172262.44
2025-10-20,1182638.44
2025-10-21,1196149.44
2025-10-22,1202012.4299999997
2025-10-23,1202035.4299999997
2025-10-24,1209365.4299999997
2025-10-27,1214187.5299999998
2025-10-28,1229422.5299999998
2025-10-29,1213359.0599999998
2025-10-30,1211383.4699999997
2025-10-31,1220418.4699999997
2025-11-03,1224187.47
2025-11-04,1224772.13
2025-11-05,1235275.13
2025-11-06,1238108.13
2025-11-07,1239588.21
2025-11-10,1244781.21
2025-11-11,1246392.21
2025-11-12,1244644.04
2025-11-13,1247339.04
2025-11-14,1250067.04
2025-11-17,1252309.18
2025-11-18,1250413.18
2025-11-19,1240658.18
2025-11-20,1235825.18
2025-11-21,1216687.18
2025-11-24,1227552.18
2025-11-25,1233752.18
2025-11-26,1225784.18
2025-11-27,1229678.18
2025-11-28,1237581.18
2025-12-01,1238927.18
2025-12-02,1236127.18
2025-12-03,1228828.3399999999
2025-12-04,1219216.3399999999
2025-12-05,1226201.3399999999
2025-12-08,1230962.3399999999
2025-12-09,1225809.3399999999
2025-12-10,1217218.3399999999
2025-12-11,1205519.3399999999
2025-12-12,1196939.3399999999
2025-12-15,1201542.3399999999
2025-12-16,1194755.3399999999
2025-12-17,1197130.3399999999
2025-12-18,1206443.3399999999
2025-12-19,1217714.4
2025-12-22,1216041.4
2025-12-23,1216902.4
2025-12-24,1226061.78
2025-12-25,1225162.78
2025-12-26,1221379.78
2025-12-29,1229053.17
2025-12-30,1223741.17
2025-12-31,1223033.17
